,Channel 1,Channel 2
-9.49385E-08, -1.11597E-01, -9.427E-02
-9.49260E-08, -1.11571E-01, -9.417E-02
-9.49135E-08, -1.11492E-01, -9.406E-02
-9.49010E-08, -1.11413E-01, -9.385E-02
-9.48885E-08, -1.11386E-01, -9.369E-02
-9.48760E-08, -1.11334E-01, -9.348E-02
-9.48635E-08, -1.11307E-01, -9.337E-02
-9.48510E-08, -1.11255E-01, -9.337E-02
-9.48385E-08, -1.11255E-01, -9.311E-02
-9.48260E-08, -1.11255E-01, -9.301E-02
-9.48135E-08, -1.11202E-01, -9.290E-02
-9.48010E-08, -1.11281E-01, -9.295E-02
-9.47885E-08, -1.11281E-01, -9.280E-02
-9.47760E-08, -1.11307E-01, -9.285E-02
-9.47635E-08, -1.11360E-01, -9.274E-02
-9.47510E-08, -1.11413E-01, -9.280E-02
-9.47385E-08, -1.11492E-01, -9.290E-02
-9.47260E-08, -1.11518E-01, -9.290E-02
-9.47135E-08, -1.11624E-01, -9.301E-02
-9.47010E-08, -1.11676E-01, -9.311E-02
-9.46885E-08, -1.11808E-01, -9.322E-02
-9.46760E-08, -1.11887E-01, -9.337E-02
-9.46635E-08, -1.11913E-01, -9.348E-02
-9.46510E-08, -1.12045E-01, -9.374E-02
-9.46385E-08, -1.12071E-01, -9.380E-02
-9.46260E-08, -1.12203E-01, -9.406E-02
-9.46135E-08, -1.12282E-01, -9.411E-02
-9.46010E-08, -1.12388E-01, -9.432E-02
-9.45885E-08, -1.12467E-01, -9.448E-02
-9.45760E-08, -1.12546E-01, -9.453E-02
-9.45635E-08, -1.12546E-01, -9.464E-02
-9.45510E-08, -1.12598E-01, -9.464E-02
-9.45385E-08, -1.12704E-01, -9.480E-02
-9.45260E-08, -1.12756E-01, -9.480E-02
-9.45135E-08, -1.12756E-01, -9.485E-02
-9.45010E-08, -1.12783E-01, -9.474E-02
-9.44885E-08, -1.12809E-01, -9.464E-02
-9.44760E-08, -1.12862E-01, -9.469E-02
-9.44635E-08, -1.12809E-01, -9.453E-02
-9.44510E-08, -1.12836E-01, -9.443E-02
-9.44385E-08, -1.12836E-01, -9.417E-02
-9.44260E-08, -1.12836E-01, -9.401E-02
-9.44135E-08, -1.12783E-01, -9.385E-02
-9.44010E-08, -1.12783E-01, -9.364E-02
-9.43885E-08, -1.12756E-01, -9.337E-02
-9.43760E-08, -1.12704E-01, -9.306E-02
-9.43635E-08, -1.12704E-01, -9.290E-02
-9.43510E-08, -1.12677E-01, -9.258E-02
-9.43385E-08, -1.12625E-01, -9.232E-02
-9.43260E-08, -1.12625E-01, -9.206E-02
-9.43135E-08, -1.12546E-01, -9.179E-02
-9.43010E-08, -1.12546E-01, -9.158E-02
-9.42885E-08, -1.12467E-01, -9.132E-02
-9.42760E-08, -1.12440E-01, -9.116E-02
-9.42635E-08, -1.12388E-01, -9.095E-02
-9.42510E-08, -1.12361E-01, -9.085E-02
-9.42385E-08, -1.12361E-01, -9.069E-02
-9.42260E-08, -1.12309E-01, -9.048E-02
-9.42135E-08, -1.12256E-01, -9.048E-02
-9.42010E-08, -1.12256E-01, -9.042E-02
-9.41885E-08, -1.12230E-01, -9.032E-02
-9.41760E-08, -1.12177E-01, -9.032E-02
-9.41635E-08, -1.12177E-01, -9.042E-02
-9.41510E-08, -1.12124E-01, -9.042E-02
-9.41385E-08, -1.12151E-01, -9.048E-02
-9.41260E-08, -1.12071E-01, -9.058E-02
-9.41135E-08, -1.12071E-01, -9.074E-02
-9.41010E-08, -1.12098E-01, -9.085E-02
-9.40885E-08, -1.12071E-01, -9.100E-02
-9.40760E-08, -1.12045E-01, -9.111E-02
-9.40635E-08, -1.12019E-01, -9.137E-02
-9.40510E-08, -1.12045E-01, -9.148E-02
-9.40385E-08, -1.12019E-01, -9.169E-02
-9.40260E-08, -1.12045E-01, -9.185E-02
-9.40135E-08, -1.12045E-01, -9.206E-02
-9.40010E-08, -1.12071E-01, -9.227E-02
-9.39885E-08, -1.12045E-01, -9.248E-02
-9.39760E-08, -1.12045E-01, -9.258E-02
-9.39635E-08, -1.12124E-01, -9.285E-02
-9.39510E-08, -1.12151E-01, -9.301E-02
-9.39385E-08, -1.12151E-01, -9.311E-02
-9.39260E-08, -1.12177E-01, -9.332E-02
-9.39135E-08, -1.12177E-01, -9.337E-02
-9.39010E-08, -1.12256E-01, -9.359E-02
-9.38885E-08, -1.12256E-01, -9.364E-02
-9.38760E-08, -1.12282E-01, -9.380E-02
-9.38635E-08, -1.12282E-01, -9.385E-02
-9.38510E-08, -1.12361E-01, -9.401E-02
-9.38385E-08, -1.12361E-01, -9.406E-02
-9.38260E-08, -1.12414E-01, -9.422E-02
-9.38135E-08, -1.12414E-01, -9.432E-02
-9.38010E-08, -1.12493E-01, -9.438E-02
-9.37885E-08, -1.12519E-01, -9.448E-02
-9.37760E-08, -1.12519E-01, -9.453E-02
-9.37635E-08, -1.12546E-01, -9.459E-02
-9.37510E-08, -1.12572E-01, -9.459E-02
-9.37385E-08, -1.12572E-01, -9.474E-02
-9.37260E-08, -1.12598E-01, -9.480E-02
-9.37135E-08, -1.12625E-01, -9.474E-02
-9.37010E-08, -1.12598E-01, -9.485E-02
-9.36885E-08, -1.12625E-01, -9.490E-02
-9.36760E-08, -1.12598E-01, -9.496E-02
-9.36635E-08, -1.12546E-01, -9.490E-02
-9.36510E-08, -1.12546E-01, -9.517E-02
-9.36385E-08, -1.12519E-01, -9.506E-02
-9.36260E-08, -1.12493E-01, -9.506E-02
-9.36135E-08, -1.12414E-01, -9.506E-02
-9.36010E-08, -1.12440E-01, -9.511E-02
-9.35885E-08, -1.12440E-01, -9.506E-02
-9.35760E-08, -1.12361E-01, -9.506E-02
-9.35635E-08, -1.12309E-01, -9.496E-02
-9.35510E-08, -1.12256E-01, -9.490E-02
-9.35385E-08, -1.12230E-01, -9.490E-02
-9.35260E-08, -1.12230E-01, -9.480E-02
-9.35135E-08, -1.12177E-01, -9.474E-02
-9.35010E-08, -1.12124E-01, -9.464E-02
-9.34885E-08, -1.12124E-01, -9.438E-02
-9.34760E-08, -1.12071E-01, -9.422E-02
-9.34635E-08, -1.12045E-01, -9.417E-02
-9.34510E-08, -1.12071E-01, -9.395E-02
-9.34385E-08, -1.12045E-01, -9.374E-02
-9.34260E-08, -1.12071E-01, -9.353E-02
-9.34135E-08, -1.12124E-01, -9.332E-02
-9.34010E-08, -1.12071E-01, -9.316E-02
-9.33885E-08, -1.12177E-01, -9.295E-02
-9.33760E-08, -1.12203E-01, -9.269E-02
-9.33635E-08, -1.12203E-01, -9.248E-02
-9.33510E-08, -1.12230E-01, -9.222E-02
-9.33385E-08, -1.12309E-01, -9.216E-02
-9.33260E-08, -1.12361E-01, -9.190E-02
-9.33135E-08, -1.12414E-01, -9.169E-02
-9.33010E-08, -1.12467E-01, -9.164E-02
-9.32885E-08, -1.12493E-01, -9.148E-02
-9.32760E-08, -1.12546E-01, -9.132E-02
-9.32635E-08, -1.12598E-01, -9.116E-02
-9.32510E-08, -1.12677E-01, -9.100E-02
-9.32385E-08, -1.12677E-01, -9.106E-02
-9.32260E-08, -1.12756E-01, -9.106E-02
-9.32135E-08, -1.12809E-01, -9.095E-02
-9.32010E-08, -1.12836E-01, -9.106E-02
-9.31885E-08, -1.12862E-01, -9.100E-02
-9.31760E-08, -1.12862E-01, -9.106E-02
-9.31635E-08, -1.12862E-01, -9.111E-02
-9.31510E-08, -1.12809E-01, -9.121E-02
-9.31385E-08, -1.12862E-01, -9.132E-02
-9.31260E-08, -1.12836E-01, -9.143E-02
-9.31135E-08, -1.12809E-01, -9.164E-02
-9.31010E-08, -1.12809E-01, -9.179E-02
-9.30885E-08, -1.12783E-01, -9.195E-02
-9.30760E-08, -1.12756E-01, -9.211E-02
-9.30635E-08, -1.12651E-01, -9.222E-02
-9.30510E-08, -1.12677E-01, -9.248E-02
-9.30385E-08, -1.12546E-01, -9.269E-02
-9.30260E-08, -1.12598E-01, -9.290E-02
-9.30135E-08, -1.12493E-01, -9.301E-02
-9.30010E-08, -1.12440E-01, -9.322E-02
-9.29885E-08, -1.12414E-01, -9.337E-02
-9.29760E-08, -1.12309E-01, -9.353E-02
-9.29635E-08, -1.12309E-01, -9.364E-02
-9.29510E-08, -1.12230E-01, -9.380E-02
-9.29385E-08, -1.12177E-01, -9.390E-02
-9.29260E-08, -1.12177E-01, -9.395E-02
-9.29135E-08, -1.12151E-01, -9.406E-02
-9.29010E-08, -1.12151E-01, -9.417E-02
-9.28885E-08, -1.12071E-01, -9.417E-02
-9.28760E-08, -1.12071E-01, -9.417E-02
-9.28635E-08, -1.12019E-01, -9.411E-02
-9.28510E-08, -1.12019E-01, -9.422E-02
-9.28385E-08, -1.11992E-01, -9.411E-02
-9.28260E-08, -1.12045E-01, -9.411E-02
-9.28135E-08, -1.12045E-01, -9.406E-02
-9.28010E-08, -1.12045E-01, -9.411E-02
-9.27885E-08, -1.12071E-01, -9.406E-02
-9.27760E-08, -1.12045E-01, -9.401E-02
-9.27635E-08, -1.12098E-01, -9.390E-02
-9.27510E-08, -1.12071E-01, -9.390E-02
-9.27385E-08, -1.12098E-01, -9.380E-02
-9.27260E-08, -1.12124E-01, -9.380E-02
-9.27135E-08, -1.12177E-01, -9.369E-02
-9.27010E-08, -1.12203E-01, -9.374E-02
-9.26885E-08, -1.12177E-01, -9.364E-02
-9.26760E-08, -1.12203E-01, -9.359E-02
-9.26635E-08, -1.12203E-01, -9.359E-02
-9.26510E-08, -1.12203E-01, -9.364E-02
-9.26385E-08, -1.12256E-01, -9.353E-02
-9.26260E-08, -1.12230E-01, -9.353E-02
-9.26135E-08, -1.12282E-01, -9.364E-02
-9.26010E-08, -1.12256E-01, -9.364E-02
-9.25885E-08, -1.12282E-01, -9.374E-02
-9.25760E-08, -1.12282E-01, -9.374E-02
-9.25635E-08, -1.12256E-01, -9.380E-02
-9.25510E-08, -1.12203E-01, -9.390E-02
-9.25385E-08, -1.12256E-01, -9.390E-02
-9.25260E-08, -1.12230E-01, -9.411E-02
-9.25135E-08, -1.12203E-01, -9.411E-02
-9.25010E-08, -1.12203E-01, -9.427E-02
-9.24885E-08, -1.12151E-01, -9.438E-02
-9.24760E-08, -1.12124E-01, -9.443E-02
-9.24635E-08, -1.12098E-01, -9.453E-02
-9.24510E-08, -1.12071E-01, -9.469E-02
-9.24385E-08, -1.12045E-01, -9.474E-02
-9.24260E-08, -1.11992E-01, -9.485E-02
-9.24135E-08, -1.11992E-01, -9.501E-02
-9.24010E-08, -1.11940E-01, -9.511E-02
-9.23885E-08, -1.11887E-01, -9.517E-02
-9.23760E-08, -1.11861E-01, -9.532E-02
-9.23635E-08, -1.11808E-01, -9.532E-02
-9.23510E-08, -1.11729E-01, -9.548E-02
-9.23385E-08, -1.11703E-01, -9.559E-02
-9.23260E-08, -1.11624E-01, -9.575E-02
-9.23135E-08, -1.11597E-01, -9.575E-02
-9.23010E-08, -1.11597E-01, -9.590E-02
-9.22885E-08, -1.11545E-01, -9.596E-02
-9.22760E-08, -1.11518E-01, -9.606E-02
-9.22635E-08, -1.11413E-01, -9.611E-02
-9.22510E-08, -1.11439E-01, -9.622E-02
-9.22385E-08, -1.11386E-01, -9.622E-02
-9.22260E-08, -1.11439E-01, -9.633E-02
-9.22135E-08, -1.11413E-01, -9.648E-02
-9.22010E-08, -1.11386E-01, -9.664E-02
-9.21885E-08, -1.11439E-01, -9.675E-02
-9.21760E-08, -1.11386E-01, -9.685E-02
-9.21635E-08, -1.11413E-01, -9.691E-02
-9.21510E-08, -1.11466E-01, -9.696E-02
-9.21385E-08, -1.11492E-01, -9.706E-02
-9.21260E-08, -1.11518E-01, -9.722E-02
-9.21135E-08, -1.11545E-01, -9.738E-02
-9.21010E-08, -1.11650E-01, -9.738E-02
-9.20885E-08, -1.11703E-01, -9.754E-02
-9.20760E-08, -1.11729E-01, -9.759E-02
-9.20635E-08, -1.11808E-01, -9.759E-02
-9.20510E-08, -1.11940E-01, -9.785E-02
-9.20385E-08, -1.11966E-01, -9.785E-02
-9.20260E-08, -1.12098E-01, -9.791E-02
-9.20135E-08, -1.12177E-01, -9.806E-02
-9.20010E-08, -1.12256E-01, -9.817E-02
-9.19885E-08, -1.12335E-01, -9.817E-02
-9.19760E-08, -1.12361E-01, -9.828E-02
-9.19635E-08, -1.12467E-01, -9.833E-02
-9.19510E-08, -1.12519E-01, -9.822E-02
-9.19385E-08, -1.12651E-01, -9.833E-02
-9.19260E-08, -1.12677E-01, -9.838E-02
-9.19135E-08, -1.12756E-01, -9.843E-02
-9.19010E-08, -1.12809E-01, -9.838E-02
-9.18885E-08, -1.12836E-01, -9.833E-02
-9.18760E-08, -1.12888E-01, -9.828E-02
-9.18635E-08, -1.12915E-01, -9.812E-02
-9.18510E-08, -1.12967E-01, -9.817E-02
-9.18385E-08, -1.12967E-01, -9.801E-02
-9.18260E-08, -1.12994E-01, -9.801E-02
-9.18135E-08, -1.12994E-01, -9.791E-02
-9.18010E-08, -1.13020E-01, -9.780E-02
-9.17885E-08, -1.12994E-01, -9.764E-02
-9.17760E-08, -1.12994E-01, -9.754E-02
-9.17635E-08, -1.13046E-01, -9.738E-02
-9.17510E-08, -1.12967E-01, -9.727E-02
-9.17385E-08, -1.12994E-01, -9.717E-02
-9.17260E-08, -1.12994E-01, -9.691E-02
-9.17135E-08, -1.12967E-01, -9.680E-02
-9.17010E-08, -1.12994E-01, -9.659E-02
-9.16885E-08, -1.12941E-01, -9.648E-02
-9.16760E-08, -1.12967E-01, -9.622E-02
-9.16635E-08, -1.12941E-01, -9.601E-02
-9.16510E-08, -1.12967E-01, -9.601E-02
-9.16385E-08, -1.12967E-01, -9.569E-02
-9.16260E-08, -1.13020E-01, -9.564E-02
-9.16135E-08, -1.12994E-01, -9.543E-02
-9.16010E-08, -1.13020E-01, -9.532E-02
-9.15885E-08, -1.13020E-01, -9.517E-02
-9.15760E-08, -1.13073E-01, -9.501E-02
-9.15635E-08, -1.13125E-01, -9.490E-02
-9.15510E-08, -1.13099E-01, -9.480E-02
-9.15385E-08, -1.13152E-01, -9.464E-02
-9.15260E-08, -1.13204E-01, -9.459E-02
-9.15135E-08, -1.13204E-01, -9.448E-02
-9.15010E-08, -1.13231E-01, -9.432E-02
-9.14885E-08, -1.13204E-01, -9.427E-02
-9.14760E-08, -1.13231E-01, -9.411E-02
-9.14635E-08, -1.13231E-01, -9.406E-02
-9.14510E-08, -1.13231E-01, -9.417E-02
-9.14385E-08, -1.13204E-01, -9.395E-02
-9.14260E-08, -1.13231E-01, -9.390E-02
-9.14135E-08, -1.13178E-01, -9.380E-02
-9.14010E-08, -1.13178E-01, -9.380E-02
-9.13885E-08, -1.13125E-01, -9.374E-02
-9.13760E-08, -1.13099E-01, -9.374E-02
-9.13635E-08, -1.13020E-01, -9.364E-02
-9.13510E-08, -1.12941E-01, -9.364E-02
-9.13385E-08, -1.12862E-01, -9.364E-02
-9.13260E-08, -1.12809E-01, -9.369E-02
-9.13135E-08, -1.12730E-01, -9.364E-02
-9.13010E-08, -1.12598E-01, -9.364E-02
-9.12885E-08, -1.12519E-01, -9.364E-02
-9.12760E-08, -1.12440E-01, -9.353E-02
-9.12635E-08, -1.12309E-01, -9.353E-02
-9.12510E-08, -1.12203E-01, -9.359E-02
-9.12385E-08, -1.12071E-01, -9.353E-02
-9.12260E-08, -1.11992E-01, -9.343E-02
-9.12135E-08, -1.11861E-01, -9.343E-02
-9.12010E-08, -1.11782E-01, -9.343E-02
-9.11885E-08, -1.11676E-01, -9.348E-02
-9.11760E-08, -1.11545E-01, -9.348E-02
-9.11635E-08, -1.11492E-01, -9.343E-02
-9.11510E-08, -1.11386E-01, -9.337E-02
-9.11385E-08, -1.11360E-01, -9.332E-02
-9.11260E-08, -1.11307E-01, -9.337E-02
-9.11135E-08, -1.11255E-01, -9.337E-02
-9.11010E-08, -1.11176E-01, -9.327E-02
-9.10885E-08, -1.11097E-01, -9.327E-02
-9.10760E-08, -1.11123E-01, -9.322E-02
-9.10635E-08, -1.11044E-01, -9.316E-02
-9.10510E-08, -1.11070E-01, -9.327E-02
-9.10385E-08, -1.11044E-01, -9.316E-02
-9.10260E-08, -1.11044E-01, -9.311E-02
-9.10135E-08, -1.11070E-01, -9.311E-02
-9.10010E-08, -1.11123E-01, -9.311E-02
-9.09885E-08, -1.11149E-01, -9.311E-02
-9.09760E-08, -1.11149E-01, -9.306E-02
-9.09635E-08, -1.11202E-01, -9.306E-02
-9.09510E-08, -1.11202E-01, -9.301E-02
-9.09385E-08, -1.11281E-01, -9.306E-02
-9.09260E-08, -1.11334E-01, -9.311E-02
-9.09135E-08, -1.11413E-01, -9.311E-02
-9.09010E-08, -1.11439E-01, -9.311E-02
-9.08885E-08, -1.11518E-01, -9.306E-02
-9.08760E-08, -1.11597E-01, -9.311E-02
-9.08635E-08, -1.11624E-01, -9.322E-02
-9.08510E-08, -1.11676E-01, -9.327E-02
-9.08385E-08, -1.11755E-01, -9.327E-02
-9.08260E-08, -1.11834E-01, -9.327E-02
-9.08135E-08, -1.11887E-01, -9.337E-02
-9.08010E-08, -1.11966E-01, -9.343E-02
-9.07885E-08, -1.12071E-01, -9.337E-02
-9.07760E-08, -1.12151E-01, -9.353E-02
-9.07635E-08, -1.12203E-01, -9.353E-02
-9.07510E-08, -1.12256E-01, -9.359E-02
-9.07385E-08, -1.12335E-01, -9.359E-02
-9.07260E-08, -1.12388E-01, -9.374E-02
-9.07135E-08, -1.12440E-01, -9.369E-02
-9.07010E-08, -1.12519E-01, -9.374E-02
-9.06885E-08, -1.12572E-01, -9.374E-02
-9.06760E-08, -1.12625E-01, -9.380E-02
-9.06635E-08, -1.12651E-01, -9.380E-02
-9.06510E-08, -1.12677E-01, -9.385E-02
-9.06385E-08, -1.12730E-01, -9.374E-02
-9.06260E-08, -1.12809E-01, -9.380E-02
-9.06135E-08, -1.12809E-01, -9.374E-02
-9.06010E-08, -1.12809E-01, -9.380E-02
-9.05885E-08, -1.12836E-01, -9.369E-02
-9.05760E-08, -1.12836E-01, -9.369E-02
-9.05635E-08, -1.12836E-01, -9.364E-02
-9.05510E-08, -1.12862E-01, -9.353E-02
-9.05385E-08, -1.12862E-01, -9.353E-02
-9.05260E-08, -1.12836E-01, -9.343E-02
-9.05135E-08, -1.12836E-01, -9.343E-02
-9.05010E-08, -1.12809E-01, -9.337E-02
-9.04885E-08, -1.12836E-01, -9.327E-02
-9.04760E-08, -1.12783E-01, -9.332E-02
-9.04635E-08, -1.12809E-01, -9.327E-02
-9.04510E-08, -1.12730E-01, -9.327E-02
-9.04385E-08, -1.12730E-01, -9.316E-02
-9.04260E-08, -1.12704E-01, -9.306E-02
-9.04135E-08, -1.12651E-01, -9.316E-02
-9.04010E-08, -1.12677E-01, -9.316E-02
-9.03885E-08, -1.12677E-01, -9.322E-02
-9.03760E-08, -1.12598E-01, -9.316E-02
-9.03635E-08, -1.12572E-01, -9.322E-02
-9.03510E-08, -1.12598E-01, -9.327E-02
-9.03385E-08, -1.12572E-01, -9.327E-02
-9.03260E-08, -1.12625E-01, -9.343E-02
-9.03135E-08, -1.12572E-01, -9.348E-02
-9.03010E-08, -1.12572E-01, -9.353E-02
-9.02885E-08, -1.12625E-01, -9.359E-02
-9.02760E-08, -1.12625E-01, -9.374E-02
-9.02635E-08, -1.12677E-01, -9.390E-02
-9.02510E-08, -1.12704E-01, -9.395E-02
-9.02385E-08, -1.12704E-01, -9.406E-02
-9.02260E-08, -1.12756E-01, -9.422E-02
-9.02135E-08, -1.12783E-01, -9.427E-02
-9.02010E-08, -1.12862E-01, -9.443E-02
-9.01885E-08, -1.12915E-01, -9.464E-02
-9.01760E-08, -1.12967E-01, -9.480E-02
-9.01635E-08, -1.12941E-01, -9.480E-02
-9.01510E-08, -1.13046E-01, -9.485E-02
-9.01385E-08, -1.13046E-01, -9.501E-02
-9.01260E-08, -1.13125E-01, -9.506E-02
-9.01135E-08, -1.13152E-01, -9.522E-02
-9.01010E-08, -1.13152E-01, -9.522E-02
-9.00885E-08, -1.13231E-01, -9.527E-02
-9.00760E-08, -1.13283E-01, -9.538E-02
-9.00635E-08, -1.13231E-01, -9.532E-02
