,Channel 1,Channel 2
-9.50087E-08, -5.2640E-02, -6.952E-02
-9.49962E-08, -5.2618E-02, -6.952E-02
-9.49837E-08, -5.2555E-02, -6.942E-02
-9.49712E-08, -5.2524E-02, -6.947E-02
-9.49587E-08, -5.2460E-02, -6.942E-02
-9.49462E-08, -5.2418E-02, -6.937E-02
-9.49337E-08, -5.2376E-02, -6.942E-02
-9.49212E-08, -5.2334E-02, -6.942E-02
-9.49087E-08, -5.2281E-02, -6.947E-02
-9.48962E-08, -5.2239E-02, -6.952E-02
-9.48837E-08, -5.2186E-02, -6.947E-02
-9.48712E-08, -5.2144E-02, -6.958E-02
-9.48587E-08, -5.2092E-02, -6.947E-02
-9.48462E-08, -5.2070E-02, -6.947E-02
-9.48337E-08, -5.2018E-02, -6.947E-02
-9.48212E-08, -5.1997E-02, -6.947E-02
-9.48087E-08, -5.1955E-02, -6.947E-02
-9.47962E-08, -5.1944E-02, -6.942E-02
-9.47837E-08, -5.1955E-02, -6.942E-02
-9.47712E-08, -5.1923E-02, -6.942E-02
-9.47587E-08, -5.1912E-02, -6.931E-02
-9.47462E-08, -5.1902E-02, -6.926E-02
-9.47337E-08, -5.1902E-02, -6.916E-02
-9.47212E-08, -5.1933E-02, -6.910E-02
-9.47087E-08, -5.1933E-02, -6.900E-02
-9.46962E-08, -5.1955E-02, -6.879E-02
-9.46837E-08, -5.1986E-02, -6.868E-02
-9.46712E-08, -5.2039E-02, -6.858E-02
-9.46587E-08, -5.2049E-02, -6.842E-02
-9.46462E-08, -5.2092E-02, -6.826E-02
-9.46337E-08, -5.2134E-02, -6.810E-02
-9.46212E-08, -5.2176E-02, -6.794E-02
-9.46087E-08, -5.2239E-02, -6.773E-02
-9.45962E-08, -5.2271E-02, -6.757E-02
-9.45837E-08, -5.2323E-02, -6.742E-02
-9.45712E-08, -5.2387E-02, -6.731E-02
-9.45587E-08, -5.2439E-02, -6.710E-02
-9.45462E-08, -5.2481E-02, -6.689E-02
-9.45337E-08, -5.2513E-02, -6.673E-02
-9.45212E-08, -5.2566E-02, -6.652E-02
-9.45087E-08, -5.2608E-02, -6.636E-02
-9.44962E-08, -5.2650E-02, -6.615E-02
-9.44837E-08, -5.2682E-02, -6.610E-02
-9.44712E-08, -5.2724E-02, -6.589E-02
-9.44587E-08, -5.2745E-02, -6.573E-02
-9.44462E-08, -5.2766E-02, -6.557E-02
-9.44337E-08, -5.2787E-02, -6.547E-02
-9.44212E-08, -5.2819E-02, -6.531E-02
-9.44087E-08, -5.2819E-02, -6.520E-02
-9.43962E-08, -5.2829E-02, -6.515E-02
-9.43837E-08, -5.2819E-02, -6.510E-02
-9.43712E-08, -5.2840E-02, -6.505E-02
-9.43587E-08, -5.2819E-02, -6.489E-02
-9.43462E-08, -5.2808E-02, -6.483E-02
-9.43337E-08, -5.2808E-02, -6.483E-02
-9.43212E-08, -5.2808E-02, -6.483E-02
-9.43087E-08, -5.2777E-02, -6.478E-02
-9.42962E-08, -5.2745E-02, -6.473E-02
-9.42837E-08, -5.2745E-02, -6.473E-02
-9.42712E-08, -5.2724E-02, -6.478E-02
-9.42587E-08, -5.2692E-02, -6.478E-02
-9.42462E-08, -5.2682E-02, -6.483E-02
-9.42337E-08, -5.2650E-02, -6.494E-02
-9.42212E-08, -5.2650E-02, -6.499E-02
-9.42087E-08, -5.2608E-02, -6.510E-02
-9.41962E-08, -5.2608E-02, -6.526E-02
-9.41837E-08, -5.2587E-02, -6.536E-02
-9.41712E-08, -5.2555E-02, -6.557E-02
-9.41587E-08, -5.2545E-02, -6.563E-02
-9.41462E-08, -5.2513E-02, -6.584E-02
-9.41337E-08, -5.2503E-02, -6.610E-02
-9.41212E-08, -5.2503E-02, -6.626E-02
-9.41087E-08, -5.2471E-02, -6.642E-02
-9.40962E-08, -5.2471E-02, -6.663E-02
-9.40837E-08, -5.2450E-02, -6.684E-02
-9.40712E-08, -5.2450E-02, -6.715E-02
-9.40587E-08, -5.2439E-02, -6.736E-02
-9.40462E-08, -5.2439E-02, -6.752E-02
-9.40337E-08, -5.2439E-02, -6.784E-02
-9.40212E-08, -5.2429E-02, -6.800E-02
-9.40087E-08, -5.2418E-02, -6.810E-02
-9.39962E-08, -5.2429E-02, -6.837E-02
-9.39837E-08, -5.2418E-02, -6.852E-02
-9.39712E-08, -5.2429E-02, -6.879E-02
-9.39587E-08, -5.2429E-02, -6.879E-02
-9.39462E-08, -5.2418E-02, -6.900E-02
-9.39337E-08, -5.2418E-02, -6.905E-02
-9.39212E-08, -5.2429E-02, -6.916E-02
-9.39087E-08, -5.2418E-02, -6.926E-02
-9.38962E-08, -5.2429E-02, -6.926E-02
-9.38837E-08, -5.2439E-02, -6.926E-02
-9.38712E-08, -5.2450E-02, -6.926E-02
-9.38587E-08, -5.2450E-02, -6.926E-02
-9.38462E-08, -5.2460E-02, -6.921E-02
-9.38337E-08, -5.2471E-02, -6.910E-02
-9.38212E-08, -5.2471E-02, -6.905E-02
-9.38087E-08, -5.2471E-02, -6.894E-02
-9.37962E-08, -5.2492E-02, -6.884E-02
-9.37837E-08, -5.2503E-02, -6.868E-02
-9.37712E-08, -5.2492E-02, -6.858E-02
-9.37587E-08, -5.2481E-02, -6.847E-02
-9.37462E-08, -5.2481E-02, -6.831E-02
-9.37337E-08, -5.2503E-02, -6.810E-02
-9.37212E-08, -5.2513E-02, -6.800E-02
-9.37087E-08, -5.2513E-02, -6.784E-02
-9.36962E-08, -5.2503E-02, -6.768E-02
-9.36837E-08, -5.2524E-02, -6.747E-02
-9.36712E-08, -5.2534E-02, -6.726E-02
-9.36587E-08, -5.2503E-02, -6.721E-02
-9.36462E-08, -5.2534E-02, -6.715E-02
-9.36337E-08, -5.2503E-02, -6.705E-02
-9.36212E-08, -5.2503E-02, -6.700E-02
-9.36087E-08, -5.2492E-02, -6.700E-02
-9.35962E-08, -5.2460E-02, -6.700E-02
-9.35837E-08, -5.2450E-02, -6.694E-02
-9.35712E-08, -5.2450E-02, -6.694E-02
-9.35587E-08, -5.2418E-02, -6.689E-02
-9.35462E-08, -5.2397E-02, -6.689E-02
-9.35337E-08, -5.2387E-02, -6.700E-02
-9.35212E-08, -5.2366E-02, -6.710E-02
-9.35087E-08, -5.2323E-02, -6.710E-02
-9.34962E-08, -5.2302E-02, -6.705E-02
-9.34837E-08, -5.2281E-02, -6.721E-02
-9.34712E-08, -5.2250E-02, -6.726E-02
-9.34587E-08, -5.2218E-02, -6.731E-02
-9.34462E-08, -5.2197E-02, -6.742E-02
-9.34337E-08, -5.2186E-02, -6.747E-02
-9.34212E-08, -5.2134E-02, -6.752E-02
-9.34087E-08, -5.2134E-02, -6.763E-02
-9.33962E-08, -5.2113E-02, -6.773E-02
-9.33837E-08, -5.2092E-02, -6.773E-02
-9.33712E-08, -5.2081E-02, -6.784E-02
-9.33587E-08, -5.2081E-02, -6.784E-02
-9.33462E-08, -5.2081E-02, -6.794E-02
-9.33337E-08, -5.2081E-02, -6.794E-02
-9.33212E-08, -5.2081E-02, -6.810E-02
-9.33087E-08, -5.2123E-02, -6.805E-02
-9.32962E-08, -5.2113E-02, -6.805E-02
-9.32837E-08, -5.2144E-02, -6.810E-02
-9.32712E-08, -5.2176E-02, -6.821E-02
-9.32587E-08, -5.2197E-02, -6.831E-02
-9.32462E-08, -5.2239E-02, -6.837E-02
-9.32337E-08, -5.2271E-02, -6.842E-02
-9.32212E-08, -5.2313E-02, -6.831E-02
-9.32087E-08, -5.2366E-02, -6.847E-02
-9.31962E-08, -5.2418E-02, -6.863E-02
-9.31837E-08, -5.2460E-02, -6.863E-02
-9.31712E-08, -5.2534E-02, -6.884E-02
-9.31587E-08, -5.2566E-02, -6.889E-02
-9.31462E-08, -5.2618E-02, -6.910E-02
-9.31337E-08, -5.2671E-02, -6.916E-02
-9.31212E-08, -5.2724E-02, -6.942E-02
-9.31087E-08, -5.2755E-02, -6.958E-02
-9.30962E-08, -5.2787E-02, -6.963E-02
-9.30837E-08, -5.2840E-02, -6.979E-02
-9.30712E-08, -5.2861E-02, -6.995E-02
-9.30587E-08, -5.2892E-02, -7.010E-02
-9.30462E-08, -5.2903E-02, -7.016E-02
-9.30337E-08, -5.2924E-02, -7.031E-02
-9.30212E-08, -5.2914E-02, -7.053E-02
-9.30087E-08, -5.2914E-02, -7.058E-02
-9.29962E-08, -5.2903E-02, -7.079E-02
-9.29837E-08, -5.2892E-02, -7.084E-02
-9.29712E-08, -5.2871E-02, -7.084E-02
-9.29587E-08, -5.2850E-02, -7.095E-02
-9.29462E-08, -5.2808E-02, -7.095E-02
-9.29337E-08, -5.2766E-02, -7.095E-02
-9.29212E-08, -5.2734E-02, -7.095E-02
-9.29087E-08, -5.2671E-02, -7.095E-02
-9.28962E-08, -5.2629E-02, -7.079E-02
-9.28837E-08, -5.2576E-02, -7.074E-02
-9.28712E-08, -5.2545E-02, -7.068E-02
-9.28587E-08, -5.2481E-02, -7.058E-02
-9.28462E-08, -5.2429E-02, -7.037E-02
-9.28337E-08, -5.2376E-02, -7.016E-02
-9.28212E-08, -5.2313E-02, -7.000E-02
-9.28087E-08, -5.2260E-02, -6.984E-02
-9.27962E-08, -5.2229E-02, -6.968E-02
-9.27837E-08, -5.2176E-02, -6.952E-02
-9.27712E-08, -5.2144E-02, -6.931E-02
-9.27587E-08, -5.2113E-02, -6.905E-02
-9.27462E-08, -5.2092E-02, -6.884E-02
-9.27337E-08, -5.2060E-02, -6.873E-02
-9.27212E-08, -5.2060E-02, -6.852E-02
-9.27087E-08, -5.2028E-02, -6.837E-02
-9.26962E-08, -5.2028E-02, -6.815E-02
-9.26837E-08, -5.2049E-02, -6.805E-02
-9.26712E-08, -5.2049E-02, -6.794E-02
-9.26587E-08, -5.2060E-02, -6.789E-02
-9.26462E-08, -5.2081E-02, -6.773E-02
-9.26337E-08, -5.2113E-02, -6.757E-02
-9.26212E-08, -5.2144E-02, -6.757E-02
-9.26087E-08, -5.2176E-02, -6.757E-02
-9.25962E-08, -5.2186E-02, -6.757E-02
-9.25837E-08, -5.2229E-02, -6.752E-02
-9.25712E-08, -5.2281E-02, -6.768E-02
-9.25587E-08, -5.2323E-02, -6.757E-02
-9.25462E-08, -5.2366E-02, -6.773E-02
-9.25337E-08, -5.2397E-02, -6.779E-02
-9.25212E-08, -5.2450E-02, -6.789E-02
-9.25087E-08, -5.2481E-02, -6.794E-02
-9.24962E-08, -5.2524E-02, -6.810E-02
-9.24837E-08, -5.2545E-02, -6.821E-02
-9.24712E-08, -5.2587E-02, -6.831E-02
-9.24587E-08, -5.2618E-02, -6.831E-02
-9.24462E-08, -5.2650E-02, -6.842E-02
-9.24337E-08, -5.2671E-02, -6.842E-02
-9.24212E-08, -5.2692E-02, -6.847E-02
-9.24087E-08, -5.2703E-02, -6.858E-02
-9.23962E-08, -5.2713E-02, -6.868E-02
-9.23837E-08, -5.2703E-02, -6.858E-02
-9.23712E-08, -5.2713E-02, -6.873E-02
-9.23587E-08, -5.2713E-02, -6.868E-02
-9.23462E-08, -5.2671E-02, -6.863E-02
-9.23337E-08, -5.2692E-02, -6.858E-02
-9.23212E-08, -5.2692E-02, -6.858E-02
-9.23087E-08, -5.2650E-02, -6.852E-02
-9.22962E-08, -5.2629E-02, -6.831E-02
-9.22837E-08, -5.2608E-02, -6.831E-02
-9.22712E-08, -5.2587E-02, -6.821E-02
-9.22587E-08, -5.2545E-02, -6.815E-02
-9.22462E-08, -5.2534E-02, -6.810E-02
-9.22337E-08, -5.2492E-02, -6.789E-02
-9.22212E-08, -5.2471E-02, -6.784E-02
-9.22087E-08, -5.2429E-02, -6.773E-02
-9.21962E-08, -5.2408E-02, -6.773E-02
-9.21837E-08, -5.2366E-02, -6.763E-02
-9.21712E-08, -5.2344E-02, -6.752E-02
-9.21587E-08, -5.2313E-02, -6.752E-02
-9.21462E-08, -5.2281E-02, -6.742E-02
-9.21337E-08, -5.2260E-02, -6.757E-02
-9.21212E-08, -5.2250E-02, -6.768E-02
-9.21087E-08, -5.2197E-02, -6.763E-02
-9.20962E-08, -5.2186E-02, -6.768E-02
-9.20837E-08, -5.2186E-02, -6.773E-02
-9.20712E-08, -5.2176E-02, -6.789E-02
-9.20587E-08, -5.2155E-02, -6.794E-02
-9.20462E-08, -5.2165E-02, -6.815E-02
-9.20337E-08, -5.2155E-02, -6.826E-02
-9.20212E-08, -5.2165E-02, -6.847E-02
-9.20087E-08, -5.2165E-02, -6.868E-02
-9.19962E-08, -5.2165E-02, -6.900E-02
-9.19837E-08, -5.2176E-02, -6.905E-02
-9.19712E-08, -5.2186E-02, -6.937E-02
-9.19587E-08, -5.2207E-02, -6.958E-02
-9.19462E-08, -5.2218E-02, -6.979E-02
-9.19337E-08, -5.2229E-02, -7.016E-02
-9.19212E-08, -5.2281E-02, -7.037E-02
-9.19087E-08, -5.2302E-02, -7.058E-02
-9.18962E-08, -5.2323E-02, -7.068E-02
-9.18837E-08, -5.2355E-02, -7.095E-02
-9.18712E-08, -5.2376E-02, -7.121E-02
-9.18587E-08, -5.2429E-02, -7.137E-02
-9.18462E-08, -5.2439E-02, -7.147E-02
-9.18337E-08, -5.2481E-02, -7.158E-02
-9.18212E-08, -5.2513E-02, -7.174E-02
-9.18087E-08, -5.2534E-02, -7.179E-02
-9.17962E-08, -5.2566E-02, -7.190E-02
-9.17837E-08, -5.2576E-02, -7.184E-02
-9.17712E-08, -5.2650E-02, -7.195E-02
-9.17587E-08, -5.2671E-02, -7.184E-02
-9.17462E-08, -5.2682E-02, -7.190E-02
-9.17337E-08, -5.2703E-02, -7.184E-02
-9.17212E-08, -5.2734E-02, -7.179E-02
-9.17087E-08, -5.2766E-02, -7.163E-02
-9.16962E-08, -5.2766E-02, -7.147E-02
-9.16837E-08, -5.2787E-02, -7.142E-02
-9.16712E-08, -5.2808E-02, -7.132E-02
-9.16587E-08, -5.2819E-02, -7.116E-02
-9.16462E-08, -5.2829E-02, -7.116E-02
-9.16337E-08, -5.2819E-02, -7.089E-02
-9.16212E-08, -5.2829E-02, -7.084E-02
-9.16087E-08, -5.2829E-02, -7.074E-02
-9.15962E-08, -5.2829E-02, -7.058E-02
-9.15837E-08, -5.2819E-02, -7.047E-02
-9.15712E-08, -5.2819E-02, -7.047E-02
-9.15587E-08, -5.2808E-02, -7.026E-02
-9.15462E-08, -5.2808E-02, -7.031E-02
-9.15337E-08, -5.2787E-02, -7.026E-02
-9.15212E-08, -5.2777E-02, -7.031E-02
-9.15087E-08, -5.2745E-02, -7.031E-02
-9.14962E-08, -5.2734E-02, -7.031E-02
-9.14837E-08, -5.2724E-02, -7.037E-02
-9.14712E-08, -5.2713E-02, -7.058E-02
-9.14587E-08, -5.2692E-02, -7.063E-02
-9.14462E-08, -5.2682E-02, -7.079E-02
-9.14337E-08, -5.2661E-02, -7.079E-02
-9.14212E-08, -5.2650E-02, -7.089E-02
-9.14087E-08, -5.2618E-02, -7.111E-02
-9.13962E-08, -5.2597E-02, -7.121E-02
-9.13837E-08, -5.2608E-02, -7.142E-02
-9.13712E-08, -5.2597E-02, -7.163E-02
-9.13587E-08, -5.2587E-02, -7.163E-02
-9.13462E-08, -5.2576E-02, -7.179E-02
-9.13337E-08, -5.2576E-02, -7.195E-02
-9.13212E-08, -5.2576E-02, -7.205E-02
-9.13087E-08, -5.2576E-02, -7.211E-02
-9.12962E-08, -5.2597E-02, -7.221E-02
-9.12837E-08, -5.2597E-02, -7.226E-02
-9.12712E-08, -5.2608E-02, -7.226E-02
-9.12587E-08, -5.2618E-02, -7.232E-02
-9.12462E-08, -5.2640E-02, -7.237E-02
-9.12337E-08, -5.2661E-02, -7.226E-02
-9.12212E-08, -5.2671E-02, -7.221E-02
-9.12087E-08, -5.2671E-02, -7.211E-02
-9.11962E-08, -5.2713E-02, -7.200E-02
-9.11837E-08, -5.2745E-02, -7.190E-02
-9.11712E-08, -5.2787E-02, -7.168E-02
-9.11587E-08, -5.2808E-02, -7.142E-02
-9.11462E-08, -5.2829E-02, -7.126E-02
-9.11337E-08, -5.2840E-02, -7.111E-02
-9.11212E-08, -5.2871E-02, -7.089E-02
-9.11087E-08, -5.2903E-02, -7.058E-02
-9.10962E-08, -5.2924E-02, -7.026E-02
-9.10837E-08, -5.2945E-02, -6.995E-02
-9.10712E-08, -5.2956E-02, -6.963E-02
-9.10587E-08, -5.2977E-02, -6.947E-02
-9.10462E-08, -5.2987E-02, -6.916E-02
-9.10337E-08, -5.3008E-02, -6.889E-02
-9.10212E-08, -5.3019E-02, -6.852E-02
-9.10087E-08, -5.3019E-02, -6.826E-02
-9.09962E-08, -5.3019E-02, -6.805E-02
-9.09837E-08, -5.3008E-02, -6.773E-02
-9.09712E-08, -5.2987E-02, -6.752E-02
-9.09587E-08, -5.2987E-02, -6.736E-02
-9.09462E-08, -5.2966E-02, -6.710E-02
-9.09337E-08, -5.2945E-02, -6.700E-02
-9.09212E-08, -5.2924E-02, -6.689E-02
-9.09087E-08, -5.2892E-02, -6.668E-02
-9.08962E-08, -5.2882E-02, -6.652E-02
-9.08837E-08, -5.2840E-02, -6.657E-02
-9.08712E-08, -5.2829E-02, -6.647E-02
-9.08587E-08, -5.2777E-02, -6.636E-02
-9.08462E-08, -5.2745E-02, -6.626E-02
-9.08337E-08, -5.2703E-02, -6.620E-02
-9.08212E-08, -5.2671E-02, -6.615E-02
-9.08087E-08, -5.2629E-02, -6.620E-02
-9.07962E-08, -5.2587E-02, -6.626E-02
-9.07837E-08, -5.2555E-02, -6.642E-02
-9.07712E-08, -5.2524E-02, -6.636E-02
-9.07587E-08, -5.2481E-02, -6.642E-02
-9.07462E-08, -5.2471E-02, -6.647E-02
-9.07337E-08, -5.2439E-02, -6.663E-02
-9.07212E-08, -5.2418E-02, -6.668E-02
-9.07087E-08, -5.2397E-02, -6.673E-02
-9.06962E-08, -5.2387E-02, -6.684E-02
-9.06837E-08, -5.2376E-02, -6.694E-02
-9.06712E-08, -5.2366E-02, -6.705E-02
-9.06587E-08, -5.2344E-02, -6.694E-02
-9.06462E-08, -5.2366E-02, -6.710E-02
-9.06337E-08, -5.2366E-02, -6.715E-02
-9.06212E-08, -5.2355E-02, -6.721E-02
-9.06087E-08, -5.2376E-02, -6.721E-02
-9.05962E-08, -5.2397E-02, -6.726E-02
-9.05837E-08, -5.2397E-02, -6.726E-02
-9.05712E-08, -5.2418E-02, -6.726E-02
-9.05587E-08, -5.2429E-02, -6.721E-02
-9.05462E-08, -5.2460E-02, -6.726E-02
-9.05337E-08, -5.2471E-02, -6.721E-02
-9.05212E-08, -5.2503E-02, -6.715E-02
-9.05087E-08, -5.2524E-02, -6.710E-02
-9.04962E-08, -5.2545E-02, -6.705E-02
-9.04837E-08, -5.2587E-02, -6.700E-02
-9.04712E-08, -5.2597E-02, -6.689E-02
-9.04587E-08, -5.2629E-02, -6.678E-02
-9.04462E-08, -5.2661E-02, -6.678E-02
-9.04337E-08, -5.2661E-02, -6.673E-02
-9.04212E-08, -5.2692E-02, -6.657E-02
-9.04087E-08, -5.2692E-02, -6.657E-02
-9.03962E-08, -5.2713E-02, -6.642E-02
-9.03837E-08, -5.2713E-02, -6.642E-02
-9.03712E-08, -5.2734E-02, -6.636E-02
-9.03587E-08, -5.2734E-02, -6.631E-02
-9.03462E-08, -5.2745E-02, -6.631E-02
-9.03337E-08, -5.2734E-02, -6.626E-02
-9.03212E-08, -5.2755E-02, -6.626E-02
-9.03087E-08, -5.2745E-02, -6.626E-02
-9.02962E-08, -5.2734E-02, -6.626E-02
-9.02837E-08, -5.2734E-02, -6.631E-02
-9.02712E-08, -5.2734E-02, -6.636E-02
-9.02587E-08, -5.2713E-02, -6.642E-02
-9.02462E-08, -5.2713E-02, -6.652E-02
-9.02337E-08, -5.2713E-02, -6.663E-02
-9.02212E-08, -5.2692E-02, -6.678E-02
-9.02087E-08, -5.2682E-02, -6.689E-02
-9.01962E-08, -5.2671E-02, -6.700E-02
-9.01837E-08, -5.2661E-02, -6.721E-02
-9.01712E-08, -5.2640E-02, -6.747E-02
-9.01587E-08, -5.2629E-02, -6.757E-02
-9.01462E-08, -5.2608E-02, -6.768E-02
-9.01337E-08, -5.2597E-02, -6.794E-02
