,Channel 1,Channel 2
-9.50157E-08, -2.2890E-02, -4.934E-02
-9.50032E-08, -2.2874E-02, -4.918E-02
-9.49907E-08, -2.2848E-02, -4.913E-02
-9.49782E-08, -2.2832E-02, -4.903E-02
-9.49657E-08, -2.2811E-02, -4.876E-02
-9.49532E-08, -2.2790E-02, -4.866E-02
-9.49407E-08, -2.2768E-02, -4.861E-02
-9.49282E-08, -2.2747E-02, -4.850E-02
-9.49157E-08, -2.2721E-02, -4.834E-02
-9.49032E-08, -2.2695E-02, -4.824E-02
-9.48907E-08, -2.2668E-02, -4.813E-02
-9.48782E-08, -2.2653E-02, -4.808E-02
-9.48657E-08, -2.2626E-02, -4.797E-02
-9.48532E-08, -2.2605E-02, -4.792E-02
-9.48407E-08, -2.2584E-02, -4.792E-02
-9.48282E-08, -2.2558E-02, -4.797E-02
-9.48157E-08, -2.2542E-02, -4.797E-02
-9.48032E-08, -2.2526E-02, -4.792E-02
-9.47907E-08, -2.2505E-02, -4.797E-02
-9.47782E-08, -2.2489E-02, -4.813E-02
-9.47657E-08, -2.2473E-02, -4.803E-02
-9.47532E-08, -2.2458E-02, -4.824E-02
-9.47407E-08, -2.2442E-02, -4.829E-02
-9.47282E-08, -2.2447E-02, -4.834E-02
-9.47157E-08, -2.2426E-02, -4.845E-02
-9.47032E-08, -2.2431E-02, -4.850E-02
-9.46907E-08, -2.2431E-02, -4.861E-02
-9.46782E-08, -2.2442E-02, -4.876E-02
-9.46657E-08, -2.2442E-02, -4.897E-02
-9.46532E-08, -2.2447E-02, -4.913E-02
-9.46407E-08, -2.2458E-02, -4.924E-02
-9.46282E-08, -2.2473E-02, -4.934E-02
-9.46157E-08, -2.2489E-02, -4.950E-02
-9.46032E-08, -2.2510E-02, -4.976E-02
-9.45907E-08, -2.2531E-02, -4.976E-02
-9.45782E-08, -2.2552E-02, -4.998E-02
-9.45657E-08, -2.2584E-02, -4.992E-02
-9.45532E-08, -2.2610E-02, -5.019E-02
-9.45407E-08, -2.2647E-02, -5.013E-02
-9.45282E-08, -2.2679E-02, -5.040E-02
-9.45157E-08, -2.2721E-02, -5.034E-02
-9.45032E-08, -2.2747E-02, -5.050E-02
-9.44907E-08, -2.2790E-02, -5.045E-02
-9.44782E-08, -2.2837E-02, -5.045E-02
-9.44657E-08, -2.2879E-02, -5.050E-02
-9.44532E-08, -2.2916E-02, -5.050E-02
-9.44407E-08, -2.2948E-02, -5.040E-02
-9.44282E-08, -2.2990E-02, -5.029E-02
-9.44157E-08, -2.3032E-02, -5.034E-02
-9.44032E-08, -2.3069E-02, -5.024E-02
-9.43907E-08, -2.3100E-02, -5.008E-02
-9.43782E-08, -2.3143E-02, -5.008E-02
-9.43657E-08, -2.3169E-02, -4.992E-02
-9.43532E-08, -2.3206E-02, -4.976E-02
-9.43407E-08, -2.3232E-02, -4.971E-02
-9.43282E-08, -2.3253E-02, -4.961E-02
-9.43157E-08, -2.3290E-02, -4.934E-02
-9.43032E-08, -2.3295E-02, -4.924E-02
-9.42907E-08, -2.3316E-02, -4.908E-02
-9.42782E-08, -2.3327E-02, -4.892E-02
-9.42657E-08, -2.3322E-02, -4.882E-02
-9.42532E-08, -2.3338E-02, -4.866E-02
-9.42407E-08, -2.3332E-02, -4.850E-02
-9.42282E-08, -2.3327E-02, -4.845E-02
-9.42157E-08, -2.3322E-02, -4.839E-02
-9.42032E-08, -2.3322E-02, -4.829E-02
-9.41907E-08, -2.3301E-02, -4.818E-02
-9.41782E-08, -2.3285E-02, -4.813E-02
-9.41657E-08, -2.3259E-02, -4.797E-02
-9.41532E-08, -2.3237E-02, -4.797E-02
-9.41407E-08, -2.3206E-02, -4.797E-02
-9.41282E-08, -2.3190E-02, -4.792E-02
-9.41157E-08, -2.3158E-02, -4.792E-02
-9.41032E-08, -2.3122E-02, -4.787E-02
-9.40907E-08, -2.3090E-02, -4.792E-02
-9.40782E-08, -2.3058E-02, -4.792E-02
-9.40657E-08, -2.3021E-02, -4.792E-02
-9.40532E-08, -2.2995E-02, -4.797E-02
-9.40407E-08, -2.2958E-02, -4.787E-02
-9.40282E-08, -2.2937E-02, -4.797E-02
-9.40157E-08, -2.2895E-02, -4.792E-02
-9.40032E-08, -2.2863E-02, -4.808E-02
-9.39907E-08, -2.2826E-02, -4.808E-02
-9.39782E-08, -2.2816E-02, -4.808E-02
-9.39657E-08, -2.2779E-02, -4.808E-02
-9.39532E-08, -2.2763E-02, -4.808E-02
-9.39407E-08, -2.2742E-02, -4.813E-02
-9.39282E-08, -2.2716E-02, -4.829E-02
-9.39157E-08, -2.2695E-02, -4.818E-02
-9.39032E-08, -2.2684E-02, -4.824E-02
-9.38907E-08, -2.2679E-02, -4.824E-02
-9.38782E-08, -2.2674E-02, -4.824E-02
-9.38657E-08, -2.2663E-02, -4.829E-02
-9.38532E-08, -2.2658E-02, -4.839E-02
-9.38407E-08, -2.2658E-02, -4.834E-02
-9.38282E-08, -2.2658E-02, -4.824E-02
-9.38157E-08, -2.2663E-02, -4.839E-02
-9.38032E-08, -2.2679E-02, -4.839E-02
-9.37907E-08, -2.2679E-02, -4.839E-02
-9.37782E-08, -2.2695E-02, -4.839E-02
-9.37657E-08, -2.2700E-02, -4.839E-02
-9.37532E-08, -2.2716E-02, -4.845E-02
-9.37407E-08, -2.2732E-02, -4.845E-02
-9.37282E-08, -2.2753E-02, -4.850E-02
-9.37157E-08, -2.2774E-02, -4.850E-02
-9.37032E-08, -2.2790E-02, -4.855E-02
-9.36907E-08, -2.2816E-02, -4.845E-02
-9.36782E-08, -2.2832E-02, -4.855E-02
-9.36657E-08, -2.2848E-02, -4.855E-02
-9.36532E-08, -2.2874E-02, -4.861E-02
-9.36407E-08, -2.2900E-02, -4.855E-02
-9.36282E-08, -2.2916E-02, -4.861E-02
-9.36157E-08, -2.2932E-02, -4.855E-02
-9.36032E-08, -2.2942E-02, -4.850E-02
-9.35907E-08, -2.2963E-02, -4.839E-02
-9.35782E-08, -2.2985E-02, -4.845E-02
-9.35657E-08, -2.3000E-02, -4.829E-02
-9.35532E-08, -2.3006E-02, -4.834E-02
-9.35407E-08, -2.3027E-02, -4.813E-02
-9.35282E-08, -2.3032E-02, -4.829E-02
-9.35157E-08, -2.3037E-02, -4.803E-02
-9.35032E-08, -2.3048E-02, -4.803E-02
-9.34907E-08, -2.3064E-02, -4.781E-02
-9.34782E-08, -2.3069E-02, -4.776E-02
-9.34657E-08, -2.3074E-02, -4.760E-02
-9.34532E-08, -2.3079E-02, -4.750E-02
-9.34407E-08, -2.3069E-02, -4.745E-02
-9.34282E-08, -2.3069E-02, -4.724E-02
-9.34157E-08, -2.3079E-02, -4.718E-02
-9.34032E-08, -2.3085E-02, -4.708E-02
-9.33907E-08, -2.3079E-02, -4.708E-02
-9.33782E-08, -2.3079E-02, -4.713E-02
-9.33657E-08, -2.3074E-02, -4.702E-02
-9.33532E-08, -2.3074E-02, -4.692E-02
-9.33407E-08, -2.3069E-02, -4.702E-02
-9.33282E-08, -2.3074E-02, -4.702E-02
-9.33157E-08, -2.3069E-02, -4.708E-02
-9.33032E-08, -2.3079E-02, -4.713E-02
-9.32907E-08, -2.3074E-02, -4.718E-02
-9.32782E-08, -2.3074E-02, -4.729E-02
-9.32657E-08, -2.3079E-02, -4.734E-02
-9.32532E-08, -2.3074E-02, -4.755E-02
-9.32407E-08, -2.3074E-02, -4.776E-02
-9.32282E-08, -2.3085E-02, -4.787E-02
-9.32157E-08, -2.3095E-02, -4.818E-02
-9.32032E-08, -2.3100E-02, -4.834E-02
-9.31907E-08, -2.3100E-02, -4.845E-02
-9.31782E-08, -2.3106E-02, -4.871E-02
-9.31657E-08, -2.3111E-02, -4.892E-02
-9.31532E-08, -2.3116E-02, -4.918E-02
-9.31407E-08, -2.3127E-02, -4.940E-02
-9.31282E-08, -2.3122E-02, -4.966E-02
-9.31157E-08, -2.3137E-02, -4.982E-02
-9.31032E-08, -2.3137E-02, -5.003E-02
-9.30907E-08, -2.3143E-02, -5.008E-02
-9.30782E-08, -2.3148E-02, -5.024E-02
-9.30657E-08, -2.3143E-02, -5.045E-02
-9.30532E-08, -2.3148E-02, -5.055E-02
-9.30407E-08, -2.3148E-02, -5.066E-02
-9.30282E-08, -2.3132E-02, -5.061E-02
-9.30157E-08, -2.3137E-02, -5.055E-02
-9.30032E-08, -2.3127E-02, -5.061E-02
-9.29907E-08, -2.3122E-02, -5.055E-02
-9.29782E-08, -2.3122E-02, -5.040E-02
-9.29657E-08, -2.3100E-02, -5.024E-02
-9.29532E-08, -2.3090E-02, -5.013E-02
-9.29407E-08, -2.3074E-02, -4.987E-02
-9.29282E-08, -2.3064E-02, -4.982E-02
-9.29157E-08, -2.3042E-02, -4.955E-02
-9.29032E-08, -2.3032E-02, -4.929E-02
-9.28907E-08, -2.3006E-02, -4.897E-02
-9.28782E-08, -2.2995E-02, -4.882E-02
-9.28657E-08, -2.2974E-02, -4.845E-02
-9.28532E-08, -2.2953E-02, -4.834E-02
-9.28407E-08, -2.2932E-02, -4.808E-02
-9.28282E-08, -2.2911E-02, -4.776E-02
-9.28157E-08, -2.2895E-02, -4.750E-02
-9.28032E-08, -2.2874E-02, -4.734E-02
-9.27907E-08, -2.2858E-02, -4.724E-02
-9.27782E-08, -2.2837E-02, -4.697E-02
-9.27657E-08, -2.2816E-02, -4.687E-02
-9.27532E-08, -2.2816E-02, -4.681E-02
-9.27407E-08, -2.2795E-02, -4.671E-02
-9.27282E-08, -2.2790E-02, -4.666E-02
-9.27157E-08, -2.2768E-02, -4.660E-02
-9.27032E-08, -2.2753E-02, -4.666E-02
-9.26907E-08, -2.2753E-02, -4.676E-02
-9.26782E-08, -2.2753E-02, -4.692E-02
-9.26657E-08, -2.2747E-02, -4.702E-02
-9.26532E-08, -2.2737E-02, -4.718E-02
-9.26407E-08, -2.2737E-02, -4.739E-02
-9.26282E-08, -2.2732E-02, -4.766E-02
-9.26157E-08, -2.2732E-02, -4.776E-02
-9.26032E-08, -2.2737E-02, -4.808E-02
-9.25907E-08, -2.2737E-02, -4.845E-02
-9.25782E-08, -2.2742E-02, -4.876E-02
-9.25657E-08, -2.2747E-02, -4.897E-02
-9.25532E-08, -2.2758E-02, -4.929E-02
-9.25407E-08, -2.2763E-02, -4.961E-02
-9.25282E-08, -2.2774E-02, -4.992E-02
-9.25157E-08, -2.2779E-02, -5.024E-02
-9.25032E-08, -2.2779E-02, -5.050E-02
-9.24907E-08, -2.2790E-02, -5.082E-02
-9.24782E-08, -2.2800E-02, -5.108E-02
-9.24657E-08, -2.2800E-02, -5.119E-02
-9.24532E-08, -2.2811E-02, -5.156E-02
-9.24407E-08, -2.2816E-02, -5.177E-02
-9.24282E-08, -2.2816E-02, -5.192E-02
-9.24157E-08, -2.2832E-02, -5.203E-02
-9.24032E-08, -2.2837E-02, -5.224E-02
-9.23907E-08, -2.2832E-02, -5.240E-02
-9.23782E-08, -2.2832E-02, -5.250E-02
-9.23657E-08, -2.2842E-02, -5.261E-02
-9.23532E-08, -2.2848E-02, -5.277E-02
-9.23407E-08, -2.2853E-02, -5.277E-02
-9.23282E-08, -2.2858E-02, -5.282E-02
-9.23157E-08, -2.2863E-02, -5.282E-02
-9.23032E-08, -2.2858E-02, -5.287E-02
-9.22907E-08, -2.2863E-02, -5.298E-02
-9.22782E-08, -2.2874E-02, -5.287E-02
-9.22657E-08, -2.2884E-02, -5.293E-02
-9.22532E-08, -2.2884E-02, -5.293E-02
-9.22407E-08, -2.2895E-02, -5.287E-02
-9.22282E-08, -2.2895E-02, -5.287E-02
-9.22157E-08, -2.2911E-02, -5.287E-02
-9.22032E-08, -2.2911E-02, -5.293E-02
-9.21907E-08, -2.2921E-02, -5.293E-02
-9.21782E-08, -2.2942E-02, -5.293E-02
-9.21657E-08, -2.2953E-02, -5.293E-02
-9.21532E-08, -2.2953E-02, -5.298E-02
-9.21407E-08, -2.2979E-02, -5.293E-02
-9.21282E-08, -2.2979E-02, -5.293E-02
-9.21157E-08, -2.2985E-02, -5.298E-02
-9.21032E-08, -2.3006E-02, -5.293E-02
-9.20907E-08, -2.3011E-02, -5.287E-02
-9.20782E-08, -2.3027E-02, -5.287E-02
-9.20657E-08, -2.3032E-02, -5.287E-02
-9.20532E-08, -2.3037E-02, -5.282E-02
-9.20407E-08, -2.3058E-02, -5.272E-02
-9.20282E-08, -2.3058E-02, -5.266E-02
-9.20157E-08, -2.3058E-02, -5.261E-02
-9.20032E-08, -2.3069E-02, -5.256E-02
-9.19907E-08, -2.3079E-02, -5.250E-02
-9.19782E-08, -2.3074E-02, -5.245E-02
-9.19657E-08, -2.3074E-02, -5.224E-02
-9.19532E-08, -2.3074E-02, -5.214E-02
-9.19407E-08, -2.3074E-02, -5.208E-02
-9.19282E-08, -2.3069E-02, -5.192E-02
-9.19157E-08, -2.3058E-02, -5.171E-02
-9.19032E-08, -2.3048E-02, -5.166E-02
-9.18907E-08, -2.3042E-02, -5.150E-02
-9.18782E-08, -2.3037E-02, -5.145E-02
-9.18657E-08, -2.3021E-02, -5.124E-02
-9.18532E-08, -2.3006E-02, -5.108E-02
-9.18407E-08, -2.2995E-02, -5.087E-02
-9.18282E-08, -2.2979E-02, -5.077E-02
-9.18157E-08, -2.2969E-02, -5.071E-02
-9.18032E-08, -2.2948E-02, -5.066E-02
-9.17907E-08, -2.2937E-02, -5.055E-02
-9.17782E-08, -2.2921E-02, -5.050E-02
-9.17657E-08, -2.2905E-02, -5.034E-02
-9.17532E-08, -2.2900E-02, -5.029E-02
-9.17407E-08, -2.2895E-02, -5.034E-02
-9.17282E-08, -2.2890E-02, -5.040E-02
-9.17157E-08, -2.2879E-02, -5.024E-02
-9.17032E-08, -2.2874E-02, -5.034E-02
-9.16907E-08, -2.2879E-02, -5.045E-02
-9.16782E-08, -2.2874E-02, -5.045E-02
-9.16657E-08, -2.2874E-02, -5.050E-02
-9.16532E-08, -2.2884E-02, -5.061E-02
-9.16407E-08, -2.2884E-02, -5.066E-02
-9.16282E-08, -2.2890E-02, -5.071E-02
-9.16157E-08, -2.2911E-02, -5.077E-02
-9.16032E-08, -2.2921E-02, -5.098E-02
-9.15907E-08, -2.2927E-02, -5.103E-02
-9.15782E-08, -2.2942E-02, -5.113E-02
-9.15657E-08, -2.2953E-02, -5.119E-02
-9.15532E-08, -2.2969E-02, -5.135E-02
-9.15407E-08, -2.2990E-02, -5.140E-02
-9.15282E-08, -2.3011E-02, -5.156E-02
-9.15157E-08, -2.3021E-02, -5.145E-02
-9.15032E-08, -2.3042E-02, -5.161E-02
-9.14907E-08, -2.3058E-02, -5.161E-02
-9.14782E-08, -2.3074E-02, -5.166E-02
-9.14657E-08, -2.3095E-02, -5.161E-02
-9.14532E-08, -2.3111E-02, -5.166E-02
-9.14407E-08, -2.3127E-02, -5.161E-02
-9.14282E-08, -2.3132E-02, -5.156E-02
-9.14157E-08, -2.3148E-02, -5.156E-02
-9.14032E-08, -2.3153E-02, -5.145E-02
-9.13907E-08, -2.3164E-02, -5.140E-02
-9.13782E-08, -2.3158E-02, -5.135E-02
-9.13657E-08, -2.3164E-02, -5.119E-02
-9.13532E-08, -2.3158E-02, -5.113E-02
-9.13407E-08, -2.3153E-02, -5.092E-02
-9.13282E-08, -2.3153E-02, -5.082E-02
-9.13157E-08, -2.3137E-02, -5.071E-02
-9.13032E-08, -2.3143E-02, -5.061E-02
-9.12907E-08, -2.3127E-02, -5.040E-02
-9.12782E-08, -2.3111E-02, -5.034E-02
-9.12657E-08, -2.3095E-02, -5.024E-02
-9.12532E-08, -2.3079E-02, -5.013E-02
-9.12407E-08, -2.3074E-02, -4.998E-02
-9.12282E-08, -2.3053E-02, -4.992E-02
-9.12157E-08, -2.3048E-02, -4.987E-02
-9.12032E-08, -2.3037E-02, -4.976E-02
-9.11907E-08, -2.3016E-02, -4.971E-02
-9.11782E-08, -2.3006E-02, -4.966E-02
-9.11657E-08, -2.2990E-02, -4.950E-02
-9.11532E-08, -2.2974E-02, -4.950E-02
-9.11407E-08, -2.2963E-02, -4.950E-02
-9.11282E-08, -2.2963E-02, -4.945E-02
-9.11157E-08, -2.2953E-02, -4.945E-02
-9.11032E-08, -2.2953E-02, -4.945E-02
-9.10907E-08, -2.2948E-02, -4.940E-02
-9.10782E-08, -2.2953E-02, -4.940E-02
-9.10657E-08, -2.2958E-02, -4.945E-02
-9.10532E-08, -2.2953E-02, -4.950E-02
-9.10407E-08, -2.2958E-02, -4.940E-02
-9.10282E-08, -2.2974E-02, -4.940E-02
-9.10157E-08, -2.2974E-02, -4.940E-02
-9.10032E-08, -2.2990E-02, -4.940E-02
-9.09907E-08, -2.2995E-02, -4.940E-02
-9.09782E-08, -2.3011E-02, -4.934E-02
-9.09657E-08, -2.3016E-02, -4.924E-02
-9.09532E-08, -2.3027E-02, -4.929E-02
-9.09407E-08, -2.3042E-02, -4.929E-02
-9.09282E-08, -2.3058E-02, -4.918E-02
-9.09157E-08, -2.3064E-02, -4.918E-02
-9.09032E-08, -2.3069E-02, -4.903E-02
-9.08907E-08, -2.3085E-02, -4.897E-02
-9.08782E-08, -2.3090E-02, -4.892E-02
-9.08657E-08, -2.3100E-02, -4.876E-02
-9.08532E-08, -2.3106E-02, -4.876E-02
-9.08407E-08, -2.3106E-02, -4.866E-02
-9.08282E-08, -2.3111E-02, -4.861E-02
-9.08157E-08, -2.3116E-02, -4.861E-02
-9.08032E-08, -2.3111E-02, -4.855E-02
-9.07907E-08, -2.3100E-02, -4.850E-02
-9.07782E-08, -2.3111E-02, -4.850E-02
-9.07657E-08, -2.3100E-02, -4.834E-02
-9.07532E-08, -2.3090E-02, -4.829E-02
-9.07407E-08, -2.3085E-02, -4.829E-02
-9.07282E-08, -2.3079E-02, -4.824E-02
-9.07157E-08, -2.3069E-02, -4.824E-02
-9.07032E-08, -2.3053E-02, -4.813E-02
-9.06907E-08, -2.3042E-02, -4.824E-02
-9.06782E-08, -2.3032E-02, -4.824E-02
-9.06657E-08, -2.3016E-02, -4.824E-02
-9.06532E-08, -2.3006E-02, -4.818E-02
-9.06407E-08, -2.2979E-02, -4.813E-02
-9.06282E-08, -2.2969E-02, -4.824E-02
-9.06157E-08, -2.2963E-02, -4.824E-02
-9.06032E-08, -2.2948E-02, -4.834E-02
-9.05907E-08, -2.2942E-02, -4.834E-02
-9.05782E-08, -2.2927E-02, -4.824E-02
-9.05657E-08, -2.2911E-02, -4.834E-02
-9.05532E-08, -2.2900E-02, -4.839E-02
-9.05407E-08, -2.2879E-02, -4.855E-02
-9.05282E-08, -2.2879E-02, -4.861E-02
-9.05157E-08, -2.2863E-02, -4.850E-02
-9.05032E-08, -2.2853E-02, -4.861E-02
-9.04907E-08, -2.2848E-02, -4.861E-02
-9.04782E-08, -2.2832E-02, -4.871E-02
-9.04657E-08, -2.2821E-02, -4.876E-02
-9.04532E-08, -2.2826E-02, -4.882E-02
-9.04407E-08, -2.2805E-02, -4.887E-02
-9.04282E-08, -2.2795E-02, -4.887E-02
-9.04157E-08, -2.2784E-02, -4.887E-02
-9.04032E-08, -2.2784E-02, -4.897E-02
-9.03907E-08, -2.2774E-02, -4.892E-02
-9.03782E-08, -2.2763E-02, -4.903E-02
-9.03657E-08, -2.2753E-02, -4.903E-02
-9.03532E-08, -2.2742E-02, -4.908E-02
-9.03407E-08, -2.2737E-02, -4.918E-02
-9.03282E-08, -2.2732E-02, -4.924E-02
-9.03157E-08, -2.2726E-02, -4.929E-02
-9.03032E-08, -2.2711E-02, -4.929E-02
-9.02907E-08, -2.2711E-02, -4.940E-02
-9.02782E-08, -2.2695E-02, -4.945E-02
-9.02657E-08, -2.2700E-02, -4.950E-02
-9.02532E-08, -2.2684E-02, -4.961E-02
-9.02407E-08, -2.2674E-02, -4.976E-02
-9.02282E-08, -2.2663E-02, -4.982E-02
-9.02157E-08, -2.2668E-02, -4.992E-02
-9.02032E-08, -2.2663E-02, -5.013E-02
-9.01907E-08, -2.2658E-02, -5.019E-02
-9.01782E-08, -2.2663E-02, -5.024E-02
-9.01657E-08, -2.2653E-02, -5.034E-02
-9.01532E-08, -2.2642E-02, -5.050E-02
-9.01407E-08, -2.2642E-02, -5.061E-02
