,Channel 1,Channel 2
-9.47872E-08, -8.8096E-02, -9.055E-02
-9.47747E-08, -8.8149E-02, -9.081E-02
-9.47622E-08, -8.8202E-02, -9.102E-02
-9.47497E-08, -8.8254E-02, -9.113E-02
-9.47372E-08, -8.8333E-02, -9.118E-02
-9.47247E-08, -8.8386E-02, -9.134E-02
-9.47122E-08, -8.8439E-02, -9.139E-02
-9.46997E-08, -8.8570E-02, -9.150E-02
-9.46872E-08, -8.8570E-02, -9.139E-02
-9.46747E-08, -8.8650E-02, -9.144E-02
-9.46622E-08, -8.8702E-02, -9.144E-02
-9.46497E-08, -8.8755E-02, -9.139E-02
-9.46372E-08, -8.8755E-02, -9.118E-02
-9.46247E-08, -8.8887E-02, -9.118E-02
-9.46122E-08, -8.8913E-02, -9.102E-02
-9.45997E-08, -8.8939E-02, -9.086E-02
-9.45872E-08, -8.8966E-02, -9.071E-02
-9.45747E-08, -8.8966E-02, -9.055E-02
-9.45622E-08, -8.9018E-02, -9.029E-02
-9.45497E-08, -8.9071E-02, -9.023E-02
-9.45372E-08, -8.8992E-02, -8.997E-02
-9.45247E-08, -8.9045E-02, -8.986E-02
-9.45122E-08, -8.9018E-02, -8.965E-02
-9.44997E-08, -8.9045E-02, -8.955E-02
-9.44872E-08, -8.8966E-02, -8.944E-02
-9.44747E-08, -8.8913E-02, -8.928E-02
-9.44622E-08, -8.8887E-02, -8.918E-02
-9.44497E-08, -8.8808E-02, -8.913E-02
-9.44372E-08, -8.8808E-02, -8.902E-02
-9.44247E-08, -8.8755E-02, -8.892E-02
-9.44122E-08, -8.8702E-02, -8.892E-02
-9.43997E-08, -8.8597E-02, -8.881E-02
-9.43872E-08, -8.8570E-02, -8.881E-02
-9.43747E-08, -8.8465E-02, -8.886E-02
-9.43622E-08, -8.8386E-02, -8.876E-02
-9.43497E-08, -8.8360E-02, -8.881E-02
-9.43372E-08, -8.8281E-02, -8.876E-02
-9.43247E-08, -8.8202E-02, -8.876E-02
-9.43122E-08, -8.8175E-02, -8.876E-02
-9.42997E-08, -8.8123E-02, -8.881E-02
-9.42872E-08, -8.8070E-02, -8.876E-02
-9.42747E-08, -8.8044E-02, -8.886E-02
-9.42622E-08, -8.7938E-02, -8.876E-02
-9.42497E-08, -8.7912E-02, -8.886E-02
-9.42372E-08, -8.7859E-02, -8.876E-02
-9.42247E-08, -8.7833E-02, -8.881E-02
-9.42122E-08, -8.7806E-02, -8.870E-02
-9.41997E-08, -8.7754E-02, -8.865E-02
-9.41872E-08, -8.7780E-02, -8.860E-02
-9.41747E-08, -8.7727E-02, -8.860E-02
-9.41622E-08, -8.7701E-02, -8.844E-02
-9.41497E-08, -8.7754E-02, -8.839E-02
-9.41372E-08, -8.7701E-02, -8.823E-02
-9.41247E-08, -8.7701E-02, -8.818E-02
-9.41122E-08, -8.7701E-02, -8.807E-02
-9.40997E-08, -8.7727E-02, -8.797E-02
-9.40872E-08, -8.7701E-02, -8.781E-02
-9.40747E-08, -8.7727E-02, -8.770E-02
-9.40622E-08, -8.7727E-02, -8.760E-02
-9.40497E-08, -8.7754E-02, -8.749E-02
-9.40372E-08, -8.7754E-02, -8.739E-02
-9.40247E-08, -8.7754E-02, -8.728E-02
-9.40122E-08, -8.7754E-02, -8.712E-02
-9.39997E-08, -8.7754E-02, -8.702E-02
-9.39872E-08, -8.7780E-02, -8.702E-02
-9.39747E-08, -8.7754E-02, -8.702E-02
-9.39622E-08, -8.7727E-02, -8.691E-02
-9.39497E-08, -8.7727E-02, -8.697E-02
-9.39372E-08, -8.7727E-02, -8.691E-02
-9.39247E-08, -8.7727E-02, -8.691E-02
-9.39122E-08, -8.7701E-02, -8.681E-02
-9.38997E-08, -8.7675E-02, -8.702E-02
-9.38872E-08, -8.7648E-02, -8.697E-02
-9.38747E-08, -8.7622E-02, -8.702E-02
-9.38622E-08, -8.7596E-02, -8.723E-02
-9.38497E-08, -8.7517E-02, -8.728E-02
-9.38372E-08, -8.7517E-02, -8.739E-02
-9.38247E-08, -8.7490E-02, -8.749E-02
-9.38122E-08, -8.7385E-02, -8.755E-02
-9.37997E-08, -8.7385E-02, -8.770E-02
-9.37872E-08, -8.7332E-02, -8.776E-02
-9.37747E-08, -8.7332E-02, -8.797E-02
-9.37622E-08, -8.7227E-02, -8.802E-02
-9.37497E-08, -8.7200E-02, -8.823E-02
-9.37372E-08, -8.7200E-02, -8.828E-02
-9.37247E-08, -8.7148E-02, -8.828E-02
-9.37122E-08, -8.7095E-02, -8.834E-02
-9.36997E-08, -8.7095E-02, -8.849E-02
-9.36872E-08, -8.7042E-02, -8.849E-02
-9.36747E-08, -8.7016E-02, -8.855E-02
-9.36622E-08, -8.6990E-02, -8.844E-02
-9.36497E-08, -8.6990E-02, -8.849E-02
-9.36372E-08, -8.6990E-02, -8.839E-02
-9.36247E-08, -8.7042E-02, -8.834E-02
-9.36122E-08, -8.7016E-02, -8.823E-02
-9.35997E-08, -8.7042E-02, -8.818E-02
-9.35872E-08, -8.7069E-02, -8.812E-02
-9.35747E-08, -8.7069E-02, -8.797E-02
-9.35622E-08, -8.7095E-02, -8.776E-02
-9.35497E-08, -8.7227E-02, -8.770E-02
-9.35372E-08, -8.7148E-02, -8.744E-02
-9.35247E-08, -8.7280E-02, -8.733E-02
-9.35122E-08, -8.7332E-02, -8.718E-02
-9.34997E-08, -8.7464E-02, -8.712E-02
-9.34872E-08, -8.7490E-02, -8.686E-02
-9.34747E-08, -8.7543E-02, -8.686E-02
-9.34622E-08, -8.7648E-02, -8.665E-02
-9.34497E-08, -8.7780E-02, -8.665E-02
-9.34372E-08, -8.7885E-02, -8.649E-02
-9.34247E-08, -8.7991E-02, -8.649E-02
-9.34122E-08, -8.8044E-02, -8.644E-02
-9.33997E-08, -8.8175E-02, -8.633E-02
-9.33872E-08, -8.8307E-02, -8.639E-02
-9.33747E-08, -8.8360E-02, -8.649E-02
-9.33622E-08, -8.8439E-02, -8.654E-02
-9.33497E-08, -8.8544E-02, -8.665E-02
-9.33372E-08, -8.8676E-02, -8.675E-02
-9.33247E-08, -8.8808E-02, -8.686E-02
-9.33122E-08, -8.8834E-02, -8.691E-02
-9.32997E-08, -8.8939E-02, -8.718E-02
-9.32872E-08, -8.8966E-02, -8.733E-02
-9.32747E-08, -8.9071E-02, -8.749E-02
-9.32622E-08, -8.9097E-02, -8.770E-02
-9.32497E-08, -8.9203E-02, -8.802E-02
-9.32372E-08, -8.9256E-02, -8.812E-02
-9.32247E-08, -8.9308E-02, -8.834E-02
-9.32122E-08, -8.9308E-02, -8.865E-02
-9.31997E-08, -8.9335E-02, -8.881E-02
-9.31872E-08, -8.9335E-02, -8.902E-02
-9.31747E-08, -8.9414E-02, -8.923E-02
-9.31622E-08, -8.9361E-02, -8.928E-02
-9.31497E-08, -8.9387E-02, -8.949E-02
-9.31372E-08, -8.9335E-02, -8.965E-02
-9.31247E-08, -8.9308E-02, -8.976E-02
-9.31122E-08, -8.9308E-02, -8.981E-02
-9.30997E-08, -8.9308E-02, -8.997E-02
-9.30872E-08, -8.9229E-02, -8.997E-02
-9.30747E-08, -8.9203E-02, -9.007E-02
-9.30622E-08, -8.9124E-02, -9.013E-02
-9.30497E-08, -8.9124E-02, -9.013E-02
-9.30372E-08, -8.9018E-02, -9.007E-02
-9.30247E-08, -8.9018E-02, -9.002E-02
-9.30122E-08, -8.8992E-02, -8.997E-02
-9.29997E-08, -8.8913E-02, -8.986E-02
-9.29872E-08, -8.8860E-02, -8.971E-02
-9.29747E-08, -8.8781E-02, -8.971E-02
-9.29622E-08, -8.8755E-02, -8.955E-02
-9.29497E-08, -8.8729E-02, -8.944E-02
-9.29372E-08, -8.8676E-02, -8.928E-02
-9.29247E-08, -8.8650E-02, -8.913E-02
-9.29122E-08, -8.8570E-02, -8.902E-02
-9.28997E-08, -8.8623E-02, -8.886E-02
-9.28872E-08, -8.8544E-02, -8.865E-02
-9.28747E-08, -8.8544E-02, -8.849E-02
-9.28622E-08, -8.8518E-02, -8.834E-02
-9.28497E-08, -8.8518E-02, -8.818E-02
-9.28372E-08, -8.8544E-02, -8.812E-02
-9.28247E-08, -8.8570E-02, -8.797E-02
-9.28122E-08, -8.8544E-02, -8.781E-02
-9.27997E-08, -8.8518E-02, -8.765E-02
-9.27872E-08, -8.8570E-02, -8.749E-02
-9.27747E-08, -8.8544E-02, -8.739E-02
-9.27622E-08, -8.8597E-02, -8.733E-02
-9.27497E-08, -8.8650E-02, -8.728E-02
-9.27372E-08, -8.8676E-02, -8.718E-02
-9.27247E-08, -8.8702E-02, -8.702E-02
-9.27122E-08, -8.8676E-02, -8.702E-02
-9.26997E-08, -8.8781E-02, -8.697E-02
-9.26872E-08, -8.8781E-02, -8.686E-02
-9.26747E-08, -8.8860E-02, -8.686E-02
-9.26622E-08, -8.8860E-02, -8.681E-02
-9.26497E-08, -8.8860E-02, -8.681E-02
-9.26372E-08, -8.8913E-02, -8.681E-02
-9.26247E-08, -8.8966E-02, -8.691E-02
-9.26122E-08, -8.8966E-02, -8.686E-02
-9.25997E-08, -8.8992E-02, -8.691E-02
-9.25872E-08, -8.9018E-02, -8.686E-02
-9.25747E-08, -8.9018E-02, -8.697E-02
-9.25622E-08, -8.9045E-02, -8.697E-02
-9.25497E-08, -8.9018E-02, -8.707E-02
-9.25372E-08, -8.9045E-02, -8.712E-02
-9.25247E-08, -8.9018E-02, -8.718E-02
-9.25122E-08, -8.9045E-02, -8.723E-02
-9.24997E-08, -8.9045E-02, -8.739E-02
-9.24872E-08, -8.9018E-02, -8.744E-02
-9.24747E-08, -8.9018E-02, -8.755E-02
-9.24622E-08, -8.9018E-02, -8.760E-02
-9.24497E-08, -8.8992E-02, -8.770E-02
-9.24372E-08, -8.8939E-02, -8.776E-02
-9.24247E-08, -8.9018E-02, -8.797E-02
-9.24122E-08, -8.8939E-02, -8.802E-02
-9.23997E-08, -8.8966E-02, -8.802E-02
-9.23872E-08, -8.8913E-02, -8.812E-02
-9.23747E-08, -8.8913E-02, -8.823E-02
-9.23622E-08, -8.8939E-02, -8.828E-02
-9.23497E-08, -8.8887E-02, -8.834E-02
-9.23372E-08, -8.8887E-02, -8.834E-02
-9.23247E-08, -8.8834E-02, -8.839E-02
-9.23122E-08, -8.8860E-02, -8.834E-02
-9.22997E-08, -8.8860E-02, -8.839E-02
-9.22872E-08, -8.8860E-02, -8.834E-02
-9.22747E-08, -8.8913E-02, -8.828E-02
-9.22622E-08, -8.8913E-02, -8.823E-02
-9.22497E-08, -8.8913E-02, -8.812E-02
-9.22372E-08, -8.8939E-02, -8.802E-02
-9.22247E-08, -8.8887E-02, -8.791E-02
-9.22122E-08, -8.8939E-02, -8.781E-02
-9.21997E-08, -8.8966E-02, -8.755E-02
-9.21872E-08, -8.8966E-02, -8.739E-02
-9.21747E-08, -8.8966E-02, -8.728E-02
-9.21622E-08, -8.8966E-02, -8.712E-02
-9.21497E-08, -8.9045E-02, -8.681E-02
-9.21372E-08, -8.9018E-02, -8.665E-02
-9.21247E-08, -8.9045E-02, -8.639E-02
-9.21122E-08, -8.9071E-02, -8.618E-02
-9.20997E-08, -8.9018E-02, -8.602E-02
-9.20872E-08, -8.9045E-02, -8.581E-02
-9.20747E-08, -8.9045E-02, -8.560E-02
-9.20622E-08, -8.8992E-02, -8.538E-02
-9.20497E-08, -8.9018E-02, -8.517E-02
-9.20372E-08, -8.9018E-02, -8.502E-02
-9.20247E-08, -8.9018E-02, -8.486E-02
-9.20122E-08, -8.8992E-02, -8.470E-02
-9.19997E-08, -8.8939E-02, -8.449E-02
-9.19872E-08, -8.8966E-02, -8.444E-02
-9.19747E-08, -8.8913E-02, -8.444E-02
-9.19622E-08, -8.8887E-02, -8.423E-02
-9.19497E-08, -8.8860E-02, -8.428E-02
-9.19372E-08, -8.8834E-02, -8.423E-02
-9.19247E-08, -8.8834E-02, -8.417E-02
-9.19122E-08, -8.8755E-02, -8.417E-02
-9.18997E-08, -8.8755E-02, -8.417E-02
-9.18872E-08, -8.8702E-02, -8.423E-02
-9.18747E-08, -8.8676E-02, -8.438E-02
-9.18622E-08, -8.8650E-02, -8.444E-02
-9.18497E-08, -8.8650E-02, -8.459E-02
-9.18372E-08, -8.8597E-02, -8.459E-02
-9.18247E-08, -8.8570E-02, -8.481E-02
-9.18122E-08, -8.8623E-02, -8.491E-02
-9.17997E-08, -8.8597E-02, -8.502E-02
-9.17872E-08, -8.8570E-02, -8.528E-02
-9.17747E-08, -8.8597E-02, -8.549E-02
-9.17622E-08, -8.8623E-02, -8.554E-02
-9.17497E-08, -8.8623E-02, -8.570E-02
-9.17372E-08, -8.8597E-02, -8.586E-02
-9.17247E-08, -8.8650E-02, -8.591E-02
-9.17122E-08, -8.8650E-02, -8.602E-02
-9.16997E-08, -8.8729E-02, -8.618E-02
-9.16872E-08, -8.8676E-02, -8.633E-02
-9.16747E-08, -8.8729E-02, -8.639E-02
-9.16622E-08, -8.8729E-02, -8.654E-02
-9.16497E-08, -8.8781E-02, -8.670E-02
-9.16372E-08, -8.8808E-02, -8.681E-02
-9.16247E-08, -8.8808E-02, -8.686E-02
-9.16122E-08, -8.8860E-02, -8.697E-02
-9.15997E-08, -8.8887E-02, -8.697E-02
-9.15872E-08, -8.8887E-02, -8.707E-02
-9.15747E-08, -8.8939E-02, -8.712E-02
-9.15622E-08, -8.8939E-02, -8.712E-02
-9.15497E-08, -8.8966E-02, -8.718E-02
-9.15372E-08, -8.8939E-02, -8.718E-02
-9.15247E-08, -8.8966E-02, -8.718E-02
-9.15122E-08, -8.8913E-02, -8.712E-02
-9.14997E-08, -8.8966E-02, -8.728E-02
-9.14872E-08, -8.8913E-02, -8.718E-02
-9.14747E-08, -8.8913E-02, -8.718E-02
-9.14622E-08, -8.8887E-02, -8.723E-02
-9.14497E-08, -8.8860E-02, -8.728E-02
-9.14372E-08, -8.8860E-02, -8.733E-02
-9.14247E-08, -8.8808E-02, -8.739E-02
-9.14122E-08, -8.8808E-02, -8.728E-02
-9.13997E-08, -8.8781E-02, -8.723E-02
-9.13872E-08, -8.8755E-02, -8.733E-02
-9.13747E-08, -8.8781E-02, -8.749E-02
-9.13622E-08, -8.8729E-02, -8.739E-02
-9.13497E-08, -8.8729E-02, -8.749E-02
-9.13372E-08, -8.8702E-02, -8.739E-02
-9.13247E-08, -8.8702E-02, -8.749E-02
-9.13122E-08, -8.8702E-02, -8.749E-02
-9.12997E-08, -8.8755E-02, -8.749E-02
-9.12872E-08, -8.8755E-02, -8.755E-02
-9.12747E-08, -8.8781E-02, -8.760E-02
-9.12622E-08, -8.8755E-02, -8.755E-02
-9.12497E-08, -8.8834E-02, -8.770E-02
-9.12372E-08, -8.8808E-02, -8.765E-02
-9.12247E-08, -8.8887E-02, -8.776E-02
-9.12122E-08, -8.8913E-02, -8.770E-02
-9.11997E-08, -8.8939E-02, -8.765E-02
-9.11872E-08, -8.8992E-02, -8.765E-02
-9.11747E-08, -8.9097E-02, -8.765E-02
-9.11622E-08, -8.9124E-02, -8.765E-02
-9.11497E-08, -8.9176E-02, -8.765E-02
-9.11372E-08, -8.9203E-02, -8.755E-02
-9.11247E-08, -8.9256E-02, -8.749E-02
-9.11122E-08, -8.9256E-02, -8.739E-02
-9.10997E-08, -8.9335E-02, -8.739E-02
-9.10872E-08, -8.9335E-02, -8.728E-02
-9.10747E-08, -8.9361E-02, -8.728E-02
-9.10622E-08, -8.9335E-02, -8.723E-02
-9.10497E-08, -8.9414E-02, -8.712E-02
-9.10372E-08, -8.9361E-02, -8.697E-02
-9.10247E-08, -8.9361E-02, -8.702E-02
-9.10122E-08, -8.9361E-02, -8.681E-02
-9.09997E-08, -8.9361E-02, -8.675E-02
-9.09872E-08, -8.9335E-02, -8.665E-02
-9.09747E-08, -8.9282E-02, -8.660E-02
-9.09622E-08, -8.9203E-02, -8.654E-02
-9.09497E-08, -8.9124E-02, -8.649E-02
-9.09372E-08, -8.9071E-02, -8.649E-02
-9.09247E-08, -8.9018E-02, -8.633E-02
-9.09122E-08, -8.8913E-02, -8.633E-02
-9.08997E-08, -8.8860E-02, -8.639E-02
-9.08872E-08, -8.8781E-02, -8.628E-02
-9.08747E-08, -8.8702E-02, -8.633E-02
-9.08622E-08, -8.8597E-02, -8.633E-02
-9.08497E-08, -8.8518E-02, -8.654E-02
-9.08372E-08, -8.8412E-02, -8.649E-02
-9.08247E-08, -8.8333E-02, -8.654E-02
-9.08122E-08, -8.8281E-02, -8.665E-02
-9.07997E-08, -8.8202E-02, -8.665E-02
-9.07872E-08, -8.8123E-02, -8.681E-02
-9.07747E-08, -8.8123E-02, -8.691E-02
-9.07622E-08, -8.8017E-02, -8.697E-02
-9.07497E-08, -8.7965E-02, -8.718E-02
-9.07372E-08, -8.7859E-02, -8.728E-02
-9.07247E-08, -8.7859E-02, -8.723E-02
-9.07122E-08, -8.7833E-02, -8.744E-02
-9.06997E-08, -8.7833E-02, -8.755E-02
-9.06872E-08, -8.7754E-02, -8.760E-02
-9.06747E-08, -8.7780E-02, -8.765E-02
-9.06622E-08, -8.7754E-02, -8.781E-02
-9.06497E-08, -8.7780E-02, -8.781E-02
-9.06372E-08, -8.7754E-02, -8.786E-02
-9.06247E-08, -8.7780E-02, -8.797E-02
-9.06122E-08, -8.7806E-02, -8.797E-02
-9.05997E-08, -8.7806E-02, -8.797E-02
-9.05872E-08, -8.7833E-02, -8.791E-02
-9.05747E-08, -8.7885E-02, -8.791E-02
-9.05622E-08, -8.7885E-02, -8.776E-02
-9.05497E-08, -8.7938E-02, -8.776E-02
-9.05372E-08, -8.7938E-02, -8.765E-02
-9.05247E-08, -8.7991E-02, -8.755E-02
-9.05122E-08, -8.7991E-02, -8.744E-02
-9.04997E-08, -8.8070E-02, -8.733E-02
-9.04872E-08, -8.8070E-02, -8.707E-02
-9.04747E-08, -8.8123E-02, -8.707E-02
-9.04622E-08, -8.8175E-02, -8.686E-02
-9.04497E-08, -8.8202E-02, -8.675E-02
-9.04372E-08, -8.8175E-02, -8.654E-02
-9.04247E-08, -8.8254E-02, -8.628E-02
-9.04122E-08, -8.8254E-02, -8.618E-02
-9.03997E-08, -8.8281E-02, -8.602E-02
-9.03872E-08, -8.8281E-02, -8.586E-02
-9.03747E-08, -8.8333E-02, -8.565E-02
-9.03622E-08, -8.8360E-02, -8.554E-02
-9.03497E-08, -8.8386E-02, -8.544E-02
-9.03372E-08, -8.8386E-02, -8.523E-02
-9.03247E-08, -8.8412E-02, -8.523E-02
-9.03122E-08, -8.8439E-02, -8.507E-02
-9.02997E-08, -8.8491E-02, -8.502E-02
-9.02872E-08, -8.8439E-02, -8.491E-02
-9.02747E-08, -8.8544E-02, -8.491E-02
-9.02622E-08, -8.8544E-02, -8.496E-02
-9.02497E-08, -8.8570E-02, -8.502E-02
-9.02372E-08, -8.8570E-02, -8.491E-02
-9.02247E-08, -8.8623E-02, -8.502E-02
-9.02122E-08, -8.8623E-02, -8.507E-02
-9.01997E-08, -8.8676E-02, -8.512E-02
-9.01872E-08, -8.8650E-02, -8.528E-02
-9.01747E-08, -8.8702E-02, -8.533E-02
-9.01622E-08, -8.8702E-02, -8.549E-02
-9.01497E-08, -8.8729E-02, -8.560E-02
-9.01372E-08, -8.8702E-02, -8.575E-02
-9.01247E-08, -8.8729E-02, -8.591E-02
-9.01122E-08, -8.8702E-02, -8.607E-02
-9.00997E-08, -8.8729E-02, -8.623E-02
-9.00872E-08, -8.8729E-02, -8.639E-02
-9.00747E-08, -8.8755E-02, -8.654E-02
-9.00622E-08, -8.8729E-02, -8.675E-02
-9.00497E-08, -8.8702E-02, -8.697E-02
-9.00372E-08, -8.8676E-02, -8.723E-02
-9.00247E-08, -8.8676E-02, -8.728E-02
-9.00122E-08, -8.8650E-02, -8.744E-02
-8.99997E-08, -8.8623E-02, -8.770E-02
-8.99872E-08, -8.8597E-02, -8.786E-02
-8.99747E-08, -8.8570E-02, -8.802E-02
-8.99622E-08, -8.8544E-02, -8.812E-02
-8.99497E-08, -8.8518E-02, -8.839E-02
-8.99372E-08, -8.8439E-02, -8.855E-02
-8.99247E-08, -8.8439E-02, -8.870E-02
-8.99122E-08, -8.8386E-02, -8.881E-02
