,Channel 1,Channel 2
-9.49575E-08, -8.2247E-02, -7.943E-02
-9.49450E-08, -8.2247E-02, -7.938E-02
-9.49325E-08, -8.2221E-02, -7.938E-02
-9.49200E-08, -8.2247E-02, -7.927E-02
-9.49075E-08, -8.2195E-02, -7.927E-02
-9.48950E-08, -8.2142E-02, -7.917E-02
-9.48825E-08, -8.2142E-02, -7.917E-02
-9.48700E-08, -8.2168E-02, -7.917E-02
-9.48575E-08, -8.2089E-02, -7.906E-02
-9.48450E-08, -8.2089E-02, -7.911E-02
-9.48325E-08, -8.2037E-02, -7.922E-02
-9.48200E-08, -8.2010E-02, -7.911E-02
-9.48075E-08, -8.1984E-02, -7.922E-02
-9.47950E-08, -8.1931E-02, -7.922E-02
-9.47825E-08, -8.1879E-02, -7.922E-02
-9.47700E-08, -8.1905E-02, -7.938E-02
-9.47575E-08, -8.1826E-02, -7.938E-02
-9.47450E-08, -8.1773E-02, -7.948E-02
-9.47325E-08, -8.1720E-02, -7.969E-02
-9.47200E-08, -8.1668E-02, -7.975E-02
-9.47075E-08, -8.1589E-02, -7.980E-02
-9.46950E-08, -8.1589E-02, -7.996E-02
-9.46825E-08, -8.1510E-02, -8.012E-02
-9.46700E-08, -8.1536E-02, -8.033E-02
-9.46575E-08, -8.1404E-02, -8.038E-02
-9.46450E-08, -8.1378E-02, -8.064E-02
-9.46325E-08, -8.1325E-02, -8.070E-02
-9.46200E-08, -8.1299E-02, -8.091E-02
-9.46075E-08, -8.1220E-02, -8.112E-02
-9.45950E-08, -8.1167E-02, -8.133E-02
-9.45825E-08, -8.1167E-02, -8.159E-02
-9.45700E-08, -8.1114E-02, -8.180E-02
-9.45575E-08, -8.1088E-02, -8.201E-02
-9.45450E-08, -8.1062E-02, -8.222E-02
-9.45325E-08, -8.1062E-02, -8.243E-02
-9.45200E-08, -8.0983E-02, -8.254E-02
-9.45075E-08, -8.1035E-02, -8.280E-02
-9.44950E-08, -8.1009E-02, -8.301E-02
-9.44825E-08, -8.0956E-02, -8.301E-02
-9.44700E-08, -8.1009E-02, -8.333E-02
-9.44575E-08, -8.0983E-02, -8.338E-02
-9.44450E-08, -8.0983E-02, -8.354E-02
-9.44325E-08, -8.1009E-02, -8.365E-02
-9.44200E-08, -8.0983E-02, -8.380E-02
-9.44075E-08, -8.1035E-02, -8.386E-02
-9.43950E-08, -8.1009E-02, -8.391E-02
-9.43825E-08, -8.1062E-02, -8.396E-02
-9.43700E-08, -8.1035E-02, -8.391E-02
-9.43575E-08, -8.1088E-02, -8.412E-02
-9.43450E-08, -8.1088E-02, -8.423E-02
-9.43325E-08, -8.1088E-02, -8.412E-02
-9.43200E-08, -8.1167E-02, -8.428E-02
-9.43075E-08, -8.1141E-02, -8.423E-02
-9.42950E-08, -8.1194E-02, -8.428E-02
-9.42825E-08, -8.1194E-02, -8.428E-02
-9.42700E-08, -8.1246E-02, -8.438E-02
-9.42575E-08, -8.1220E-02, -8.433E-02
-9.42450E-08, -8.1273E-02, -8.438E-02
-9.42325E-08, -8.1325E-02, -8.438E-02
-9.42200E-08, -8.1352E-02, -8.444E-02
-9.42075E-08, -8.1352E-02, -8.449E-02
-9.41950E-08, -8.1404E-02, -8.449E-02
-9.41825E-08, -8.1404E-02, -8.454E-02
-9.41700E-08, -8.1431E-02, -8.459E-02
-9.41575E-08, -8.1483E-02, -8.459E-02
-9.41450E-08, -8.1457E-02, -8.475E-02
-9.41325E-08, -8.1483E-02, -8.475E-02
-9.41200E-08, -8.1483E-02, -8.491E-02
-9.41075E-08, -8.1536E-02, -8.496E-02
-9.40950E-08, -8.1562E-02, -8.502E-02
-9.40825E-08, -8.1589E-02, -8.507E-02
-9.40700E-08, -8.1641E-02, -8.523E-02
-9.40575E-08, -8.1641E-02, -8.517E-02
-9.40450E-08, -8.1694E-02, -8.523E-02
-9.40325E-08, -8.1720E-02, -8.523E-02
-9.40200E-08, -8.1720E-02, -8.533E-02
-9.40075E-08, -8.1773E-02, -8.538E-02
-9.39950E-08, -8.1826E-02, -8.538E-02
-9.39825E-08, -8.1826E-02, -8.533E-02
-9.39700E-08, -8.1905E-02, -8.528E-02
-9.39575E-08, -8.1931E-02, -8.523E-02
-9.39450E-08, -8.1984E-02, -8.533E-02
-9.39325E-08, -8.1984E-02, -8.512E-02
-9.39200E-08, -8.2037E-02, -8.507E-02
-9.39075E-08, -8.2063E-02, -8.491E-02
-9.38950E-08, -8.2089E-02, -8.486E-02
-9.38825E-08, -8.2142E-02, -8.475E-02
-9.38700E-08, -8.2195E-02, -8.454E-02
-9.38575E-08, -8.2168E-02, -8.444E-02
-9.38450E-08, -8.2221E-02, -8.433E-02
-9.38325E-08, -8.2195E-02, -8.417E-02
-9.38200E-08, -8.2221E-02, -8.412E-02
-9.38075E-08, -8.2247E-02, -8.386E-02
-9.37950E-08, -8.2300E-02, -8.391E-02
-9.37825E-08, -8.2274E-02, -8.380E-02
-9.37700E-08, -8.2247E-02, -8.370E-02
-9.37575E-08, -8.2300E-02, -8.365E-02
-9.37450E-08, -8.2247E-02, -8.370E-02
-9.37325E-08, -8.2247E-02, -8.365E-02
-9.37200E-08, -8.2247E-02, -8.370E-02
-9.37075E-08, -8.2247E-02, -8.386E-02
-9.36950E-08, -8.2221E-02, -8.386E-02
-9.36825E-08, -8.2168E-02, -8.391E-02
-9.36700E-08, -8.2247E-02, -8.407E-02
-9.36575E-08, -8.2168E-02, -8.423E-02
-9.36450E-08, -8.2116E-02, -8.449E-02
-9.36325E-08, -8.2116E-02, -8.465E-02
-9.36200E-08, -8.2063E-02, -8.496E-02
-9.36075E-08, -8.2010E-02, -8.512E-02
-9.35950E-08, -8.2010E-02, -8.528E-02
-9.35825E-08, -8.2010E-02, -8.560E-02
-9.35700E-08, -8.1931E-02, -8.581E-02
-9.35575E-08, -8.1931E-02, -8.602E-02
-9.35450E-08, -8.1905E-02, -8.628E-02
-9.35325E-08, -8.1905E-02, -8.644E-02
-9.35200E-08, -8.1852E-02, -8.660E-02
-9.35075E-08, -8.1879E-02, -8.681E-02
-9.34950E-08, -8.1879E-02, -8.697E-02
-9.34825E-08, -8.1879E-02, -8.712E-02
-9.34700E-08, -8.1905E-02, -8.712E-02
-9.34575E-08, -8.1852E-02, -8.712E-02
-9.34450E-08, -8.1879E-02, -8.728E-02
-9.34325E-08, -8.1905E-02, -8.718E-02
-9.34200E-08, -8.1931E-02, -8.718E-02
-9.34075E-08, -8.1931E-02, -8.707E-02
-9.33950E-08, -8.1984E-02, -8.697E-02
-9.33825E-08, -8.1984E-02, -8.681E-02
-9.33700E-08, -8.1984E-02, -8.665E-02
-9.33575E-08, -8.2037E-02, -8.649E-02
-9.33450E-08, -8.2037E-02, -8.628E-02
-9.33325E-08, -8.2089E-02, -8.602E-02
-9.33200E-08, -8.2116E-02, -8.581E-02
-9.33075E-08, -8.2195E-02, -8.554E-02
-9.32950E-08, -8.2195E-02, -8.533E-02
-9.32825E-08, -8.2247E-02, -8.507E-02
-9.32700E-08, -8.2274E-02, -8.491E-02
-9.32575E-08, -8.2274E-02, -8.459E-02
-9.32450E-08, -8.2300E-02, -8.449E-02
-9.32325E-08, -8.2353E-02, -8.423E-02
-9.32200E-08, -8.2353E-02, -8.407E-02
-9.32075E-08, -8.2353E-02, -8.391E-02
-9.31950E-08, -8.2379E-02, -8.380E-02
-9.31825E-08, -8.2379E-02, -8.359E-02
-9.31700E-08, -8.2326E-02, -8.359E-02
-9.31575E-08, -8.2353E-02, -8.349E-02
-9.31450E-08, -8.2300E-02, -8.354E-02
-9.31325E-08, -8.2326E-02, -8.354E-02
-9.31200E-08, -8.2247E-02, -8.354E-02
-9.31075E-08, -8.2195E-02, -8.354E-02
-9.30950E-08, -8.2195E-02, -8.370E-02
-9.30825E-08, -8.2142E-02, -8.365E-02
-9.30700E-08, -8.2116E-02, -8.391E-02
-9.30575E-08, -8.2010E-02, -8.391E-02
-9.30450E-08, -8.1958E-02, -8.407E-02
-9.30325E-08, -8.1905E-02, -8.412E-02
-9.30200E-08, -8.1852E-02, -8.423E-02
-9.30075E-08, -8.1773E-02, -8.428E-02
-9.29950E-08, -8.1694E-02, -8.433E-02
-9.29825E-08, -8.1615E-02, -8.438E-02
-9.29700E-08, -8.1536E-02, -8.438E-02
-9.29575E-08, -8.1457E-02, -8.449E-02
-9.29450E-08, -8.1404E-02, -8.444E-02
-9.29325E-08, -8.1352E-02, -8.433E-02
-9.29200E-08, -8.1325E-02, -8.433E-02
-9.29075E-08, -8.1220E-02, -8.412E-02
-9.28950E-08, -8.1167E-02, -8.396E-02
-9.28825E-08, -8.1114E-02, -8.380E-02
-9.28700E-08, -8.1114E-02, -8.370E-02
-9.28575E-08, -8.1009E-02, -8.344E-02
-9.28450E-08, -8.1009E-02, -8.322E-02
-9.28325E-08, -8.1035E-02, -8.301E-02
-9.28200E-08, -8.1035E-02, -8.270E-02
-9.28075E-08, -8.1009E-02, -8.238E-02
-9.27950E-08, -8.1062E-02, -8.212E-02
-9.27825E-08, -8.1009E-02, -8.185E-02
-9.27700E-08, -8.1088E-02, -8.164E-02
-9.27575E-08, -8.1114E-02, -8.138E-02
-9.27450E-08, -8.1167E-02, -8.117E-02
-9.27325E-08, -8.1220E-02, -8.091E-02
-9.27200E-08, -8.1299E-02, -8.080E-02
-9.27075E-08, -8.1378E-02, -8.054E-02
-9.26950E-08, -8.1457E-02, -8.038E-02
-9.26825E-08, -8.1536E-02, -8.038E-02
-9.26700E-08, -8.1694E-02, -8.038E-02
-9.26575E-08, -8.1773E-02, -8.022E-02
-9.26450E-08, -8.1879E-02, -8.022E-02
-9.26325E-08, -8.1984E-02, -8.027E-02
-9.26200E-08, -8.2116E-02, -8.038E-02
-9.26075E-08, -8.2221E-02, -8.048E-02
-9.25950E-08, -8.2326E-02, -8.059E-02
-9.25825E-08, -8.2484E-02, -8.080E-02
-9.25700E-08, -8.2590E-02, -8.091E-02
-9.25575E-08, -8.2695E-02, -8.127E-02
-9.25450E-08, -8.2774E-02, -8.143E-02
-9.25325E-08, -8.2853E-02, -8.164E-02
-9.25200E-08, -8.2985E-02, -8.201E-02
-9.25075E-08, -8.3090E-02, -8.222E-02
-9.24950E-08, -8.3143E-02, -8.254E-02
-9.24825E-08, -8.3196E-02, -8.275E-02
-9.24700E-08, -8.3301E-02, -8.312E-02
-9.24575E-08, -8.3275E-02, -8.333E-02
-9.24450E-08, -8.3380E-02, -8.359E-02
-9.24325E-08, -8.3380E-02, -8.386E-02
-9.24200E-08, -8.3407E-02, -8.401E-02
-9.24075E-08, -8.3407E-02, -8.423E-02
-9.23950E-08, -8.3407E-02, -8.444E-02
-9.23825E-08, -8.3380E-02, -8.465E-02
-9.23700E-08, -8.3354E-02, -8.475E-02
-9.23575E-08, -8.3328E-02, -8.491E-02
-9.23450E-08, -8.3249E-02, -8.517E-02
-9.23325E-08, -8.3196E-02, -8.517E-02
-9.23200E-08, -8.3169E-02, -8.523E-02
-9.23075E-08, -8.3090E-02, -8.533E-02
-9.22950E-08, -8.3011E-02, -8.538E-02
-9.22825E-08, -8.2932E-02, -8.538E-02
-9.22700E-08, -8.2880E-02, -8.560E-02
-9.22575E-08, -8.2748E-02, -8.544E-02
-9.22450E-08, -8.2695E-02, -8.554E-02
-9.22325E-08, -8.2616E-02, -8.544E-02
-9.22200E-08, -8.2511E-02, -8.544E-02
-9.22075E-08, -8.2432E-02, -8.538E-02
-9.21950E-08, -8.2458E-02, -8.538E-02
-9.21825E-08, -8.2274E-02, -8.528E-02
-9.21700E-08, -8.2221E-02, -8.533E-02
-9.21575E-08, -8.2168E-02, -8.528E-02
-9.21450E-08, -8.2116E-02, -8.528E-02
-9.21325E-08, -8.2089E-02, -8.517E-02
-9.21200E-08, -8.2037E-02, -8.507E-02
-9.21075E-08, -8.2037E-02, -8.502E-02
-9.20950E-08, -8.1984E-02, -8.502E-02
-9.20825E-08, -8.1931E-02, -8.491E-02
-9.20700E-08, -8.1984E-02, -8.486E-02
-9.20575E-08, -8.1931E-02, -8.465E-02
-9.20450E-08, -8.1931E-02, -8.470E-02
-9.20325E-08, -8.1958E-02, -8.459E-02
-9.20200E-08, -8.1931E-02, -8.449E-02
-9.20075E-08, -8.1931E-02, -8.438E-02
-9.19950E-08, -8.1958E-02, -8.423E-02
-9.19825E-08, -8.2010E-02, -8.417E-02
-9.19700E-08, -8.1984E-02, -8.407E-02
-9.19575E-08, -8.1984E-02, -8.396E-02
-9.19450E-08, -8.2037E-02, -8.391E-02
-9.19325E-08, -8.1984E-02, -8.375E-02
-9.19200E-08, -8.2010E-02, -8.365E-02
-9.19075E-08, -8.2010E-02, -8.349E-02
-9.18950E-08, -8.2037E-02, -8.338E-02
-9.18825E-08, -8.2037E-02, -8.328E-02
-9.18700E-08, -8.2089E-02, -8.328E-02
-9.18575E-08, -8.2037E-02, -8.307E-02
-9.18450E-08, -8.2037E-02, -8.307E-02
-9.18325E-08, -8.2037E-02, -8.301E-02
-9.18200E-08, -8.2037E-02, -8.301E-02
-9.18075E-08, -8.1984E-02, -8.286E-02
-9.17950E-08, -8.1984E-02, -8.291E-02
-9.17825E-08, -8.1984E-02, -8.296E-02
-9.17700E-08, -8.1958E-02, -8.280E-02
-9.17575E-08, -8.1905E-02, -8.296E-02
-9.17450E-08, -8.1905E-02, -8.307E-02
-9.17325E-08, -8.1905E-02, -8.307E-02
-9.17200E-08, -8.1879E-02, -8.317E-02
-9.17075E-08, -8.1931E-02, -8.328E-02
-9.16950E-08, -8.1905E-02, -8.338E-02
-9.16825E-08, -8.1905E-02, -8.344E-02
-9.16700E-08, -8.1958E-02, -8.359E-02
-9.16575E-08, -8.1931E-02, -8.370E-02
-9.16450E-08, -8.2010E-02, -8.391E-02
-9.16325E-08, -8.2037E-02, -8.391E-02
-9.16200E-08, -8.2089E-02, -8.412E-02
-9.16075E-08, -8.2142E-02, -8.423E-02
-9.15950E-08, -8.2195E-02, -8.433E-02
-9.15825E-08, -8.2300E-02, -8.449E-02
-9.15700E-08, -8.2326E-02, -8.454E-02
-9.15575E-08, -8.2458E-02, -8.465E-02
-9.15450E-08, -8.2511E-02, -8.470E-02
-9.15325E-08, -8.2616E-02, -8.470E-02
-9.15200E-08, -8.2695E-02, -8.475E-02
-9.15075E-08, -8.2801E-02, -8.470E-02
-9.14950E-08, -8.2880E-02, -8.470E-02
-9.14825E-08, -8.2932E-02, -8.459E-02
-9.14700E-08, -8.3064E-02, -8.465E-02
-9.14575E-08, -8.3090E-02, -8.444E-02
-9.14450E-08, -8.3169E-02, -8.438E-02
-9.14325E-08, -8.3249E-02, -8.423E-02
-9.14200E-08, -8.3328E-02, -8.407E-02
-9.14075E-08, -8.3328E-02, -8.391E-02
-9.13950E-08, -8.3380E-02, -8.370E-02
-9.13825E-08, -8.3407E-02, -8.359E-02
-9.13700E-08, -8.3380E-02, -8.338E-02
-9.13575E-08, -8.3433E-02, -8.301E-02
-9.13450E-08, -8.3380E-02, -8.291E-02
-9.13325E-08, -8.3328E-02, -8.270E-02
-9.13200E-08, -8.3328E-02, -8.238E-02
-9.13075E-08, -8.3249E-02, -8.228E-02
-9.12950E-08, -8.3222E-02, -8.212E-02
-9.12825E-08, -8.3090E-02, -8.191E-02
-9.12700E-08, -8.3090E-02, -8.180E-02
-9.12575E-08, -8.2959E-02, -8.170E-02
-9.12450E-08, -8.2880E-02, -8.154E-02
-9.12325E-08, -8.2774E-02, -8.138E-02
-9.12200E-08, -8.2695E-02, -8.138E-02
-9.12075E-08, -8.2590E-02, -8.127E-02
-9.11950E-08, -8.2537E-02, -8.133E-02
-9.11825E-08, -8.2432E-02, -8.127E-02
-9.11700E-08, -8.2353E-02, -8.133E-02
-9.11575E-08, -8.2274E-02, -8.143E-02
-9.11450E-08, -8.2195E-02, -8.143E-02
-9.11325E-08, -8.2142E-02, -8.154E-02
-9.11200E-08, -8.2089E-02, -8.164E-02
-9.11075E-08, -8.2037E-02, -8.180E-02
-9.10950E-08, -8.2010E-02, -8.196E-02
-9.10825E-08, -8.1958E-02, -8.201E-02
-9.10700E-08, -8.1984E-02, -8.238E-02
-9.10575E-08, -8.1958E-02, -8.233E-02
-9.10450E-08, -8.1984E-02, -8.259E-02
-9.10325E-08, -8.1984E-02, -8.280E-02
-9.10200E-08, -8.2010E-02, -8.296E-02
-9.10075E-08, -8.2063E-02, -8.312E-02
-9.09950E-08, -8.2116E-02, -8.317E-02
-9.09825E-08, -8.2168E-02, -8.344E-02
-9.09700E-08, -8.2221E-02, -8.349E-02
-9.09575E-08, -8.2274E-02, -8.370E-02
-9.09450E-08, -8.2379E-02, -8.375E-02
-9.09325E-08, -8.2432E-02, -8.386E-02
-9.09200E-08, -8.2537E-02, -8.396E-02
-9.09075E-08, -8.2590E-02, -8.396E-02
-9.08950E-08, -8.2590E-02, -8.396E-02
-9.08825E-08, -8.2669E-02, -8.407E-02
-9.08700E-08, -8.2748E-02, -8.401E-02
-9.08575E-08, -8.2748E-02, -8.396E-02
-9.08450E-08, -8.2853E-02, -8.396E-02
-9.08325E-08, -8.2906E-02, -8.401E-02
-9.08200E-08, -8.2932E-02, -8.391E-02
-9.08075E-08, -8.2985E-02, -8.380E-02
-9.07950E-08, -8.2959E-02, -8.380E-02
-9.07825E-08, -8.2985E-02, -8.370E-02
-9.07700E-08, -8.2985E-02, -8.359E-02
-9.07575E-08, -8.3011E-02, -8.359E-02
-9.07450E-08, -8.3011E-02, -8.344E-02
-9.07325E-08, -8.2985E-02, -8.333E-02
-9.07200E-08, -8.3011E-02, -8.333E-02
-9.07075E-08, -8.2959E-02, -8.322E-02
-9.06950E-08, -8.2959E-02, -8.317E-02
-9.06825E-08, -8.2906E-02, -8.307E-02
-9.06700E-08, -8.2959E-02, -8.317E-02
-9.06575E-08, -8.2880E-02, -8.296E-02
-9.06450E-08, -8.2853E-02, -8.307E-02
-9.06325E-08, -8.2827E-02, -8.296E-02
-9.06200E-08, -8.2774E-02, -8.307E-02
-9.06075E-08, -8.2748E-02, -8.307E-02
-9.05950E-08, -8.2774E-02, -8.307E-02
-9.05825E-08, -8.2722E-02, -8.312E-02
-9.05700E-08, -8.2695E-02, -8.307E-02
-9.05575E-08, -8.2695E-02, -8.328E-02
-9.05450E-08, -8.2643E-02, -8.333E-02
-9.05325E-08, -8.2616E-02, -8.333E-02
-9.05200E-08, -8.2590E-02, -8.349E-02
-9.05075E-08, -8.2590E-02, -8.349E-02
-9.04950E-08, -8.2564E-02, -8.365E-02
-9.04825E-08, -8.2537E-02, -8.365E-02
-9.04700E-08, -8.2537E-02, -8.391E-02
-9.04575E-08, -8.2484E-02, -8.396E-02
-9.04450E-08, -8.2432E-02, -8.401E-02
-9.04325E-08, -8.2432E-02, -8.407E-02
-9.04200E-08, -8.2379E-02, -8.428E-02
-9.04075E-08, -8.2326E-02, -8.428E-02
-9.03950E-08, -8.2300E-02, -8.444E-02
-9.03825E-08, -8.2274E-02, -8.438E-02
-9.03700E-08, -8.2274E-02, -8.444E-02
-9.03575E-08, -8.2221E-02, -8.454E-02
-9.03450E-08, -8.2168E-02, -8.465E-02
-9.03325E-08, -8.2116E-02, -8.459E-02
-9.03200E-08, -8.2142E-02, -8.470E-02
-9.03075E-08, -8.2089E-02, -8.465E-02
-9.02950E-08, -8.2037E-02, -8.475E-02
-9.02825E-08, -8.1958E-02, -8.470E-02
-9.02700E-08, -8.1984E-02, -8.475E-02
-9.02575E-08, -8.1931E-02, -8.465E-02
-9.02450E-08, -8.1879E-02, -8.465E-02
-9.02325E-08, -8.1879E-02, -8.459E-02
-9.02200E-08, -8.1879E-02, -8.449E-02
-9.02075E-08, -8.1852E-02, -8.444E-02
-9.01950E-08, -8.1852E-02, -8.438E-02
-9.01825E-08, -8.1879E-02, -8.433E-02
-9.01700E-08, -8.1826E-02, -8.412E-02
-9.01575E-08, -8.1852E-02, -8.412E-02
-9.01450E-08, -8.1905E-02, -8.407E-02
-9.01325E-08, -8.1931E-02, -8.401E-02
-9.01200E-08, -8.1958E-02, -8.391E-02
-9.01075E-08, -8.2010E-02, -8.375E-02
-9.00950E-08, -8.2063E-02, -8.375E-02
-9.00825E-08, -8.2063E-02, -8.349E-02
