,Channel 1,Channel 2
-9.48324E-08, -9.4657E-02, -8.849E-02
-9.48199E-08, -9.4683E-02, -8.844E-02
-9.48074E-08, -9.4762E-02, -8.834E-02
-9.47949E-08, -9.4867E-02, -8.823E-02
-9.47824E-08, -9.4920E-02, -8.812E-02
-9.47699E-08, -9.4946E-02, -8.797E-02
-9.47574E-08, -9.4999E-02, -8.797E-02
-9.47449E-08, -9.5104E-02, -8.781E-02
-9.47324E-08, -9.5131E-02, -8.765E-02
-9.47199E-08, -9.5104E-02, -8.765E-02
-9.47074E-08, -9.5157E-02, -8.760E-02
-9.46949E-08, -9.5236E-02, -8.744E-02
-9.46824E-08, -9.5236E-02, -8.733E-02
-9.46699E-08, -9.5289E-02, -8.728E-02
-9.46574E-08, -9.5210E-02, -8.723E-02
-9.46449E-08, -9.5183E-02, -8.702E-02
-9.46324E-08, -9.5183E-02, -8.702E-02
-9.46199E-08, -9.5183E-02, -8.707E-02
-9.46074E-08, -9.5131E-02, -8.691E-02
-9.45949E-08, -9.5078E-02, -8.686E-02
-9.45824E-08, -9.4999E-02, -8.691E-02
-9.45699E-08, -9.4920E-02, -8.670E-02
-9.45574E-08, -9.4841E-02, -8.675E-02
-9.45449E-08, -9.4788E-02, -8.675E-02
-9.45324E-08, -9.4709E-02, -8.670E-02
-9.45199E-08, -9.4630E-02, -8.670E-02
-9.45074E-08, -9.4498E-02, -8.675E-02
-9.44949E-08, -9.4446E-02, -8.670E-02
-9.44824E-08, -9.4340E-02, -8.665E-02
-9.44699E-08, -9.4314E-02, -8.675E-02
-9.44574E-08, -9.4182E-02, -8.665E-02
-9.44449E-08, -9.4103E-02, -8.670E-02
-9.44324E-08, -9.4051E-02, -8.665E-02
-9.44199E-08, -9.3945E-02, -8.670E-02
-9.44074E-08, -9.3892E-02, -8.665E-02
-9.43949E-08, -9.3840E-02, -8.670E-02
-9.43824E-08, -9.3761E-02, -8.665E-02
-9.43699E-08, -9.3682E-02, -8.665E-02
-9.43574E-08, -9.3655E-02, -8.665E-02
-9.43449E-08, -9.3655E-02, -8.665E-02
-9.43324E-08, -9.3550E-02, -8.665E-02
-9.43199E-08, -9.3497E-02, -8.670E-02
-9.43074E-08, -9.3550E-02, -8.665E-02
-9.42949E-08, -9.3497E-02, -8.665E-02
-9.42824E-08, -9.3497E-02, -8.660E-02
-9.42699E-08, -9.3471E-02, -8.665E-02
-9.42574E-08, -9.3471E-02, -8.665E-02
-9.42449E-08, -9.3497E-02, -8.660E-02
-9.42324E-08, -9.3471E-02, -8.654E-02
-9.42199E-08, -9.3497E-02, -8.660E-02
-9.42074E-08, -9.3497E-02, -8.660E-02
-9.41949E-08, -9.3550E-02, -8.670E-02
-9.41824E-08, -9.3550E-02, -8.660E-02
-9.41699E-08, -9.3550E-02, -8.660E-02
-9.41574E-08, -9.3629E-02, -8.660E-02
-9.41449E-08, -9.3682E-02, -8.665E-02
-9.41324E-08, -9.3708E-02, -8.660E-02
-9.41199E-08, -9.3734E-02, -8.665E-02
-9.41074E-08, -9.3813E-02, -8.670E-02
-9.40949E-08, -9.3866E-02, -8.670E-02
-9.40824E-08, -9.3972E-02, -8.670E-02
-9.40699E-08, -9.3972E-02, -8.681E-02
-9.40574E-08, -9.4077E-02, -8.681E-02
-9.40449E-08, -9.4130E-02, -8.686E-02
-9.40324E-08, -9.4209E-02, -8.691E-02
-9.40199E-08, -9.4288E-02, -8.697E-02
-9.40074E-08, -9.4367E-02, -8.707E-02
-9.39949E-08, -9.4472E-02, -8.718E-02
-9.39824E-08, -9.4525E-02, -8.723E-02
-9.39699E-08, -9.4577E-02, -8.728E-02
-9.39574E-08, -9.4657E-02, -8.733E-02
-9.39449E-08, -9.4736E-02, -8.760E-02
-9.39324E-08, -9.4762E-02, -8.760E-02
-9.39199E-08, -9.4788E-02, -8.776E-02
-9.39074E-08, -9.4815E-02, -8.797E-02
-9.38949E-08, -9.4920E-02, -8.812E-02
-9.38824E-08, -9.4920E-02, -8.823E-02
-9.38699E-08, -9.4867E-02, -8.844E-02
-9.38574E-08, -9.4946E-02, -8.860E-02
-9.38449E-08, -9.4867E-02, -8.876E-02
-9.38324E-08, -9.4867E-02, -8.892E-02
-9.38199E-08, -9.4867E-02, -8.907E-02
-9.38074E-08, -9.4815E-02, -8.928E-02
-9.37949E-08, -9.4762E-02, -8.955E-02
-9.37824E-08, -9.4683E-02, -8.960E-02
-9.37699E-08, -9.4604E-02, -8.992E-02
-9.37574E-08, -9.4577E-02, -9.007E-02
-9.37449E-08, -9.4472E-02, -9.034E-02
-9.37324E-08, -9.4367E-02, -9.050E-02
-9.37199E-08, -9.4261E-02, -9.065E-02
-9.37074E-08, -9.4209E-02, -9.081E-02
-9.36949E-08, -9.4130E-02, -9.102E-02
-9.36824E-08, -9.4024E-02, -9.118E-02
-9.36699E-08, -9.3919E-02, -9.129E-02
-9.36574E-08, -9.3866E-02, -9.139E-02
-9.36449E-08, -9.3787E-02, -9.150E-02
-9.36324E-08, -9.3708E-02, -9.160E-02
-9.36199E-08, -9.3655E-02, -9.166E-02
-9.36074E-08, -9.3603E-02, -9.176E-02
-9.35949E-08, -9.3603E-02, -9.176E-02
-9.35824E-08, -9.3576E-02, -9.176E-02
-9.35699E-08, -9.3524E-02, -9.176E-02
-9.35574E-08, -9.3550E-02, -9.166E-02
-9.35449E-08, -9.3550E-02, -9.155E-02
-9.35324E-08, -9.3629E-02, -9.150E-02
-9.35199E-08, -9.3603E-02, -9.150E-02
-9.35074E-08, -9.3655E-02, -9.129E-02
-9.34949E-08, -9.3761E-02, -9.118E-02
-9.34824E-08, -9.3840E-02, -9.108E-02
-9.34699E-08, -9.3945E-02, -9.097E-02
-9.34574E-08, -9.4024E-02, -9.076E-02
-9.34449E-08, -9.4077E-02, -9.044E-02
-9.34324E-08, -9.4182E-02, -9.039E-02
-9.34199E-08, -9.4261E-02, -9.023E-02
-9.34074E-08, -9.4340E-02, -9.007E-02
-9.33949E-08, -9.4472E-02, -8.981E-02
-9.33824E-08, -9.4525E-02, -8.965E-02
-9.33699E-08, -9.4604E-02, -8.960E-02
-9.33574E-08, -9.4709E-02, -8.949E-02
-9.33449E-08, -9.4788E-02, -8.934E-02
-9.33324E-08, -9.4815E-02, -8.907E-02
-9.33199E-08, -9.4867E-02, -8.902E-02
-9.33074E-08, -9.4867E-02, -8.902E-02
-9.32949E-08, -9.4946E-02, -8.892E-02
-9.32824E-08, -9.4920E-02, -8.886E-02
-9.32699E-08, -9.4920E-02, -8.886E-02
-9.32574E-08, -9.4894E-02, -8.886E-02
-9.32449E-08, -9.4841E-02, -8.876E-02
-9.32324E-08, -9.4841E-02, -8.881E-02
-9.32199E-08, -9.4788E-02, -8.876E-02
-9.32074E-08, -9.4683E-02, -8.881E-02
-9.31949E-08, -9.4657E-02, -8.881E-02
-9.31824E-08, -9.4525E-02, -8.886E-02
-9.31699E-08, -9.4393E-02, -8.886E-02
-9.31574E-08, -9.4340E-02, -8.892E-02
-9.31449E-08, -9.4235E-02, -8.902E-02
-9.31324E-08, -9.4103E-02, -8.907E-02
-9.31199E-08, -9.3998E-02, -8.907E-02
-9.31074E-08, -9.3919E-02, -8.918E-02
-9.30949E-08, -9.3840E-02, -8.918E-02
-9.30824E-08, -9.3734E-02, -8.918E-02
-9.30699E-08, -9.3603E-02, -8.934E-02
-9.30574E-08, -9.3524E-02, -8.928E-02
-9.30449E-08, -9.3418E-02, -8.928E-02
-9.30324E-08, -9.3366E-02, -8.928E-02
-9.30199E-08, -9.3260E-02, -8.939E-02
-9.30074E-08, -9.3181E-02, -8.928E-02
-9.29949E-08, -9.3181E-02, -8.928E-02
-9.29824E-08, -9.3102E-02, -8.913E-02
-9.29699E-08, -9.3076E-02, -8.913E-02
-9.29574E-08, -9.3076E-02, -8.907E-02
-9.29449E-08, -9.3049E-02, -8.907E-02
-9.29324E-08, -9.3049E-02, -8.886E-02
-9.29199E-08, -9.2997E-02, -8.881E-02
-9.29074E-08, -9.3076E-02, -8.876E-02
-9.28949E-08, -9.3155E-02, -8.870E-02
-9.28824E-08, -9.3102E-02, -8.855E-02
-9.28699E-08, -9.3181E-02, -8.844E-02
-9.28574E-08, -9.3207E-02, -8.834E-02
-9.28449E-08, -9.3260E-02, -8.828E-02
-9.28324E-08, -9.3313E-02, -8.807E-02
-9.28199E-08, -9.3313E-02, -8.802E-02
-9.28074E-08, -9.3392E-02, -8.791E-02
-9.27949E-08, -9.3418E-02, -8.786E-02
-9.27824E-08, -9.3471E-02, -8.776E-02
-9.27699E-08, -9.3497E-02, -8.755E-02
-9.27574E-08, -9.3550E-02, -8.749E-02
-9.27449E-08, -9.3603E-02, -8.739E-02
-9.27324E-08, -9.3603E-02, -8.733E-02
-9.27199E-08, -9.3603E-02, -8.723E-02
-9.27074E-08, -9.3629E-02, -8.707E-02
-9.26949E-08, -9.3655E-02, -8.707E-02
-9.26824E-08, -9.3655E-02, -8.697E-02
-9.26699E-08, -9.3655E-02, -8.697E-02
-9.26574E-08, -9.3682E-02, -8.691E-02
-9.26449E-08, -9.3682E-02, -8.681E-02
-9.26324E-08, -9.3629E-02, -8.681E-02
-9.26199E-08, -9.3629E-02, -8.670E-02
-9.26074E-08, -9.3603E-02, -8.670E-02
-9.25949E-08, -9.3576E-02, -8.670E-02
-9.25824E-08, -9.3550E-02, -8.660E-02
-9.25699E-08, -9.3497E-02, -8.665E-02
-9.25574E-08, -9.3471E-02, -8.654E-02
-9.25449E-08, -9.3471E-02, -8.660E-02
-9.25324E-08, -9.3392E-02, -8.654E-02
-9.25199E-08, -9.3392E-02, -8.660E-02
-9.25074E-08, -9.3339E-02, -8.660E-02
-9.24949E-08, -9.3366E-02, -8.665E-02
-9.24824E-08, -9.3287E-02, -8.670E-02
-9.24699E-08, -9.3313E-02, -8.675E-02
-9.24574E-08, -9.3313E-02, -8.681E-02
-9.24449E-08, -9.3287E-02, -8.686E-02
-9.24324E-08, -9.3287E-02, -8.697E-02
-9.24199E-08, -9.3313E-02, -8.707E-02
-9.24074E-08, -9.3313E-02, -8.712E-02
-9.23949E-08, -9.3366E-02, -8.733E-02
-9.23824E-08, -9.3366E-02, -8.733E-02
-9.23699E-08, -9.3445E-02, -8.744E-02
-9.23574E-08, -9.3471E-02, -8.765E-02
-9.23449E-08, -9.3550E-02, -8.786E-02
-9.23324E-08, -9.3576E-02, -8.791E-02
-9.23199E-08, -9.3682E-02, -8.807E-02
-9.23074E-08, -9.3734E-02, -8.828E-02
-9.22949E-08, -9.3892E-02, -8.844E-02
-9.22824E-08, -9.3945E-02, -8.865E-02
-9.22699E-08, -9.4024E-02, -8.886E-02
-9.22574E-08, -9.4182E-02, -8.892E-02
-9.22449E-08, -9.4182E-02, -8.902E-02
-9.22324E-08, -9.4340E-02, -8.923E-02
-9.22199E-08, -9.4419E-02, -8.939E-02
-9.22074E-08, -9.4525E-02, -8.949E-02
-9.21949E-08, -9.4630E-02, -8.965E-02
-9.21824E-08, -9.4709E-02, -8.971E-02
-9.21699E-08, -9.4736E-02, -8.981E-02
-9.21574E-08, -9.4815E-02, -8.976E-02
-9.21449E-08, -9.4894E-02, -8.997E-02
-9.21324E-08, -9.4946E-02, -8.986E-02
-9.21199E-08, -9.4973E-02, -8.992E-02
-9.21074E-08, -9.4999E-02, -8.992E-02
-9.20949E-08, -9.4999E-02, -8.997E-02
-9.20824E-08, -9.4999E-02, -8.986E-02
-9.20699E-08, -9.4999E-02, -8.992E-02
-9.20574E-08, -9.4973E-02, -8.986E-02
-9.20449E-08, -9.4867E-02, -8.976E-02
-9.20324E-08, -9.4841E-02, -8.976E-02
-9.20199E-08, -9.4788E-02, -8.965E-02
-9.20074E-08, -9.4709E-02, -8.949E-02
-9.19949E-08, -9.4604E-02, -8.939E-02
-9.19824E-08, -9.4577E-02, -8.923E-02
-9.19699E-08, -9.4419E-02, -8.907E-02
-9.19574E-08, -9.4340E-02, -8.897E-02
-9.19449E-08, -9.4209E-02, -8.881E-02
-9.19324E-08, -9.4103E-02, -8.860E-02
-9.19199E-08, -9.3972E-02, -8.855E-02
-9.19074E-08, -9.3892E-02, -8.844E-02
-9.18949E-08, -9.3787E-02, -8.828E-02
-9.18824E-08, -9.3655E-02, -8.812E-02
-9.18699E-08, -9.3550E-02, -8.802E-02
-9.18574E-08, -9.3471E-02, -8.791E-02
-9.18449E-08, -9.3366E-02, -8.776E-02
-9.18324E-08, -9.3287E-02, -8.760E-02
-9.18199E-08, -9.3260E-02, -8.760E-02
-9.18074E-08, -9.3207E-02, -8.744E-02
-9.17949E-08, -9.3155E-02, -8.739E-02
-9.17824E-08, -9.3102E-02, -8.739E-02
-9.17699E-08, -9.3102E-02, -8.723E-02
-9.17574E-08, -9.3102E-02, -8.718E-02
-9.17449E-08, -9.3155E-02, -8.718E-02
-9.17324E-08, -9.3181E-02, -8.712E-02
-9.17199E-08, -9.3181E-02, -8.712E-02
-9.17074E-08, -9.3260E-02, -8.712E-02
-9.16949E-08, -9.3339E-02, -8.718E-02
-9.16824E-08, -9.3418E-02, -8.702E-02
-9.16699E-08, -9.3471E-02, -8.712E-02
-9.16574E-08, -9.3576E-02, -8.697E-02
-9.16449E-08, -9.3682E-02, -8.697E-02
-9.16324E-08, -9.3787E-02, -8.702E-02
-9.16199E-08, -9.3866E-02, -8.707E-02
-9.16074E-08, -9.3998E-02, -8.697E-02
-9.15949E-08, -9.4103E-02, -8.707E-02
-9.15824E-08, -9.4235E-02, -8.697E-02
-9.15699E-08, -9.4314E-02, -8.702E-02
-9.15574E-08, -9.4419E-02, -8.697E-02
-9.15449E-08, -9.4498E-02, -8.707E-02
-9.15324E-08, -9.4577E-02, -8.697E-02
-9.15199E-08, -9.4630E-02, -8.707E-02
-9.15074E-08, -9.4709E-02, -8.702E-02
-9.14949E-08, -9.4815E-02, -8.712E-02
-9.14824E-08, -9.4815E-02, -8.702E-02
-9.14699E-08, -9.4894E-02, -8.707E-02
-9.14574E-08, -9.4920E-02, -8.707E-02
-9.14449E-08, -9.4946E-02, -8.697E-02
-9.14324E-08, -9.4946E-02, -8.707E-02
-9.14199E-08, -9.4920E-02, -8.702E-02
-9.14074E-08, -9.4973E-02, -8.718E-02
-9.13949E-08, -9.4920E-02, -8.718E-02
-9.13824E-08, -9.4920E-02, -8.712E-02
-9.13699E-08, -9.4894E-02, -8.723E-02
-9.13574E-08, -9.4894E-02, -8.723E-02
-9.13449E-08, -9.4841E-02, -8.728E-02
-9.13324E-08, -9.4762E-02, -8.728E-02
-9.13199E-08, -9.4683E-02, -8.749E-02
-9.13074E-08, -9.4683E-02, -8.760E-02
-9.12949E-08, -9.4630E-02, -8.770E-02
-9.12824E-08, -9.4577E-02, -8.786E-02
-9.12699E-08, -9.4551E-02, -8.797E-02
-9.12574E-08, -9.4472E-02, -8.812E-02
-9.12449E-08, -9.4419E-02, -8.823E-02
-9.12324E-08, -9.4393E-02, -8.844E-02
-9.12199E-08, -9.4367E-02, -8.865E-02
-9.12074E-08, -9.4340E-02, -8.886E-02
-9.11949E-08, -9.4314E-02, -8.902E-02
-9.11824E-08, -9.4182E-02, -8.913E-02
-9.11699E-08, -9.4209E-02, -8.934E-02
-9.11574E-08, -9.4182E-02, -8.944E-02
-9.11449E-08, -9.4156E-02, -8.960E-02
-9.11324E-08, -9.4156E-02, -8.971E-02
-9.11199E-08, -9.4156E-02, -8.997E-02
-9.11074E-08, -9.4130E-02, -9.007E-02
-9.10949E-08, -9.4130E-02, -9.018E-02
-9.10824E-08, -9.4103E-02, -9.029E-02
-9.10699E-08, -9.4103E-02, -9.034E-02
-9.10574E-08, -9.4130E-02, -9.039E-02
-9.10449E-08, -9.4130E-02, -9.044E-02
-9.10324E-08, -9.4103E-02, -9.050E-02
-9.10199E-08, -9.4103E-02, -9.044E-02
-9.10074E-08, -9.4103E-02, -9.039E-02
-9.09949E-08, -9.4130E-02, -9.034E-02
-9.09824E-08, -9.4103E-02, -9.013E-02
-9.09699E-08, -9.4077E-02, -8.997E-02
-9.09574E-08, -9.4024E-02, -8.981E-02
-9.09449E-08, -9.4077E-02, -8.981E-02
-9.09324E-08, -9.3972E-02, -8.944E-02
-9.09199E-08, -9.3972E-02, -8.923E-02
-9.09074E-08, -9.3972E-02, -8.907E-02
-9.08949E-08, -9.3892E-02, -8.876E-02
-9.08824E-08, -9.3866E-02, -8.855E-02
-9.08699E-08, -9.3761E-02, -8.828E-02
-9.08574E-08, -9.3734E-02, -8.797E-02
-9.08449E-08, -9.3682E-02, -8.765E-02
-9.08324E-08, -9.3603E-02, -8.744E-02
-9.08199E-08, -9.3576E-02, -8.723E-02
-9.08074E-08, -9.3497E-02, -8.686E-02
-9.07949E-08, -9.3445E-02, -8.675E-02
-9.07824E-08, -9.3366E-02, -8.654E-02
-9.07699E-08, -9.3313E-02, -8.628E-02
-9.07574E-08, -9.3260E-02, -8.602E-02
-9.07449E-08, -9.3207E-02, -8.591E-02
-9.07324E-08, -9.3181E-02, -8.575E-02
-9.07199E-08, -9.3076E-02, -8.565E-02
-9.07074E-08, -9.3049E-02, -8.560E-02
-9.06949E-08, -9.3023E-02, -8.560E-02
-9.06824E-08, -9.2970E-02, -8.554E-02
-9.06699E-08, -9.2970E-02, -8.560E-02
-9.06574E-08, -9.2891E-02, -8.565E-02
-9.06449E-08, -9.2865E-02, -8.565E-02
-9.06324E-08, -9.2918E-02, -8.581E-02
-9.06199E-08, -9.2918E-02, -8.591E-02
-9.06074E-08, -9.2918E-02, -8.602E-02
-9.05949E-08, -9.2918E-02, -8.628E-02
-9.05824E-08, -9.2918E-02, -8.654E-02
-9.05699E-08, -9.2918E-02, -8.665E-02
-9.05574E-08, -9.2970E-02, -8.686E-02
-9.05449E-08, -9.3049E-02, -8.707E-02
-9.05324E-08, -9.3049E-02, -8.733E-02
-9.05199E-08, -9.3076E-02, -8.749E-02
-9.05074E-08, -9.3155E-02, -8.781E-02
-9.04949E-08, -9.3207E-02, -8.807E-02
-9.04824E-08, -9.3234E-02, -8.818E-02
-9.04699E-08, -9.3260E-02, -8.855E-02
-9.04574E-08, -9.3339E-02, -8.865E-02
-9.04449E-08, -9.3366E-02, -8.886E-02
-9.04324E-08, -9.3471E-02, -8.907E-02
-9.04199E-08, -9.3445E-02, -8.928E-02
-9.04074E-08, -9.3497E-02, -8.939E-02
-9.03949E-08, -9.3550E-02, -8.944E-02
-9.03824E-08, -9.3550E-02, -8.955E-02
-9.03699E-08, -9.3576E-02, -8.965E-02
-9.03574E-08, -9.3629E-02, -8.971E-02
-9.03449E-08, -9.3603E-02, -8.981E-02
-9.03324E-08, -9.3655E-02, -8.976E-02
-9.03199E-08, -9.3629E-02, -8.986E-02
-9.03074E-08, -9.3682E-02, -8.986E-02
-9.02949E-08, -9.3708E-02, -8.992E-02
-9.02824E-08, -9.3708E-02, -8.986E-02
-9.02699E-08, -9.3708E-02, -8.986E-02
-9.02574E-08, -9.3734E-02, -8.971E-02
-9.02449E-08, -9.3708E-02, -8.971E-02
-9.02324E-08, -9.3787E-02, -8.965E-02
-9.02199E-08, -9.3787E-02, -8.965E-02
-9.02074E-08, -9.3813E-02, -8.955E-02
-9.01949E-08, -9.3840E-02, -8.965E-02
-9.01824E-08, -9.3892E-02, -8.960E-02
-9.01699E-08, -9.3919E-02, -8.949E-02
-9.01574E-08, -9.3972E-02, -8.949E-02
-9.01449E-08, -9.4024E-02, -8.949E-02
-9.01324E-08, -9.4077E-02, -8.955E-02
-9.01199E-08, -9.4077E-02, -8.949E-02
-9.01074E-08, -9.4156E-02, -8.960E-02
-9.00949E-08, -9.4235E-02, -8.960E-02
-9.00824E-08, -9.4261E-02, -8.960E-02
-9.00699E-08, -9.4340E-02, -8.965E-02
-9.00574E-08, -9.4419E-02, -8.971E-02
-9.00449E-08, -9.4472E-02, -8.971E-02
-9.00324E-08, -9.4525E-02, -8.986E-02
-9.00199E-08, -9.4657E-02, -8.992E-02
-9.00074E-08, -9.4657E-02, -8.992E-02
-8.99949E-08, -9.4788E-02, -9.013E-02
-8.99824E-08, -9.4788E-02, -9.007E-02
-8.99699E-08, -9.4867E-02, -9.018E-02
-8.99574E-08, -9.4867E-02, -9.018E-02
