,Channel 1,Channel 2
-9.49355E-08, -1.19080E-01, -9.474E-02
-9.49230E-08, -1.18974E-01, -9.485E-02
-9.49105E-08, -1.18895E-01, -9.501E-02
-9.48980E-08, -1.18869E-01, -9.501E-02
-9.48855E-08, -1.18763E-01, -9.506E-02
-9.48730E-08, -1.18711E-01, -9.522E-02
-9.48605E-08, -1.18632E-01, -9.538E-02
-9.48480E-08, -1.18605E-01, -9.548E-02
-9.48355E-08, -1.18447E-01, -9.559E-02
-9.48230E-08, -1.18395E-01, -9.575E-02
-9.48105E-08, -1.18289E-01, -9.590E-02
-9.47980E-08, -1.18237E-01, -9.601E-02
-9.47855E-08, -1.18157E-01, -9.617E-02
-9.47730E-08, -1.18078E-01, -9.633E-02
-9.47605E-08, -1.17999E-01, -9.648E-02
-9.47480E-08, -1.17947E-01, -9.659E-02
-9.47355E-08, -1.17868E-01, -9.664E-02
-9.47230E-08, -1.17789E-01, -9.685E-02
-9.47105E-08, -1.17710E-01, -9.691E-02
-9.46980E-08, -1.17631E-01, -9.706E-02
-9.46855E-08, -1.17552E-01, -9.706E-02
-9.46730E-08, -1.17472E-01, -9.722E-02
-9.46605E-08, -1.17420E-01, -9.712E-02
-9.46480E-08, -1.17367E-01, -9.722E-02
-9.46355E-08, -1.17262E-01, -9.727E-02
-9.46230E-08, -1.17130E-01, -9.727E-02
-9.46105E-08, -1.17077E-01, -9.722E-02
-9.45980E-08, -1.17051E-01, -9.722E-02
-9.45855E-08, -1.16972E-01, -9.717E-02
-9.45730E-08, -1.16867E-01, -9.717E-02
-9.45605E-08, -1.16787E-01, -9.712E-02
-9.45480E-08, -1.16708E-01, -9.706E-02
-9.45355E-08, -1.16603E-01, -9.706E-02
-9.45230E-08, -1.16524E-01, -9.701E-02
-9.45105E-08, -1.16471E-01, -9.706E-02
-9.44980E-08, -1.16419E-01, -9.706E-02
-9.44855E-08, -1.16340E-01, -9.685E-02
-9.44730E-08, -1.16261E-01, -9.696E-02
-9.44605E-08, -1.16182E-01, -9.685E-02
-9.44480E-08, -1.16155E-01, -9.680E-02
-9.44355E-08, -1.16076E-01, -9.680E-02
-9.44230E-08, -1.16102E-01, -9.685E-02
-9.44105E-08, -1.15997E-01, -9.685E-02
-9.43980E-08, -1.16023E-01, -9.691E-02
-9.43855E-08, -1.15997E-01, -9.685E-02
-9.43730E-08, -1.15944E-01, -9.696E-02
-9.43605E-08, -1.15971E-01, -9.696E-02
-9.43480E-08, -1.15971E-01, -9.691E-02
-9.43355E-08, -1.15971E-01, -9.706E-02
-9.43230E-08, -1.15971E-01, -9.712E-02
-9.43105E-08, -1.15997E-01, -9.712E-02
-9.42980E-08, -1.16023E-01, -9.712E-02
-9.42855E-08, -1.16076E-01, -9.712E-02
-9.42730E-08, -1.16102E-01, -9.717E-02
-9.42605E-08, -1.16129E-01, -9.717E-02
-9.42480E-08, -1.16208E-01, -9.712E-02
-9.42355E-08, -1.16234E-01, -9.722E-02
-9.42230E-08, -1.16287E-01, -9.712E-02
-9.42105E-08, -1.16313E-01, -9.712E-02
-9.41980E-08, -1.16392E-01, -9.701E-02
-9.41855E-08, -1.16392E-01, -9.691E-02
-9.41730E-08, -1.16445E-01, -9.685E-02
-9.41605E-08, -1.16498E-01, -9.680E-02
-9.41480E-08, -1.16550E-01, -9.675E-02
-9.41355E-08, -1.16603E-01, -9.654E-02
-9.41230E-08, -1.16629E-01, -9.648E-02
-9.41105E-08, -1.16682E-01, -9.633E-02
-9.40980E-08, -1.16735E-01, -9.622E-02
-9.40855E-08, -1.16708E-01, -9.606E-02
-9.40730E-08, -1.16787E-01, -9.606E-02
-9.40605E-08, -1.16787E-01, -9.580E-02
-9.40480E-08, -1.16814E-01, -9.569E-02
-9.40355E-08, -1.16814E-01, -9.554E-02
-9.40230E-08, -1.16867E-01, -9.543E-02
-9.40105E-08, -1.16893E-01, -9.532E-02
-9.39980E-08, -1.16946E-01, -9.517E-02
-9.39855E-08, -1.16946E-01, -9.517E-02
-9.39730E-08, -1.16972E-01, -9.511E-02
-9.39605E-08, -1.16998E-01, -9.490E-02
-9.39480E-08, -1.17077E-01, -9.496E-02
-9.39355E-08, -1.17104E-01, -9.490E-02
-9.39230E-08, -1.17130E-01, -9.485E-02
-9.39105E-08, -1.17209E-01, -9.485E-02
-9.38980E-08, -1.17288E-01, -9.485E-02
-9.38855E-08, -1.17314E-01, -9.490E-02
-9.38730E-08, -1.17367E-01, -9.496E-02
-9.38605E-08, -1.17446E-01, -9.501E-02
-9.38480E-08, -1.17578E-01, -9.501E-02
-9.38355E-08, -1.17604E-01, -9.506E-02
-9.38230E-08, -1.17710E-01, -9.511E-02
-9.38105E-08, -1.17762E-01, -9.517E-02
-9.37980E-08, -1.17894E-01, -9.527E-02
-9.37855E-08, -1.17999E-01, -9.527E-02
-9.37730E-08, -1.18105E-01, -9.527E-02
-9.37605E-08, -1.18184E-01, -9.532E-02
-9.37480E-08, -1.18237E-01, -9.538E-02
-9.37355E-08, -1.18342E-01, -9.532E-02
-9.37230E-08, -1.18421E-01, -9.527E-02
-9.37105E-08, -1.18526E-01, -9.522E-02
-9.36980E-08, -1.18553E-01, -9.522E-02
-9.36855E-08, -1.18632E-01, -9.522E-02
-9.36730E-08, -1.18684E-01, -9.517E-02
-9.36605E-08, -1.18711E-01, -9.511E-02
-9.36480E-08, -1.18816E-01, -9.501E-02
-9.36355E-08, -1.18816E-01, -9.490E-02
-9.36230E-08, -1.18843E-01, -9.485E-02
-9.36105E-08, -1.18843E-01, -9.469E-02
-9.35980E-08, -1.18869E-01, -9.464E-02
-9.35855E-08, -1.18869E-01, -9.453E-02
-9.35730E-08, -1.18869E-01, -9.438E-02
-9.35605E-08, -1.18816E-01, -9.432E-02
-9.35480E-08, -1.18790E-01, -9.417E-02
-9.35355E-08, -1.18763E-01, -9.411E-02
-9.35230E-08, -1.18737E-01, -9.406E-02
-9.35105E-08, -1.18684E-01, -9.401E-02
-9.34980E-08, -1.18632E-01, -9.395E-02
-9.34855E-08, -1.18526E-01, -9.385E-02
-9.34730E-08, -1.18500E-01, -9.395E-02
-9.34605E-08, -1.18421E-01, -9.385E-02
-9.34480E-08, -1.18447E-01, -9.395E-02
-9.34355E-08, -1.18289E-01, -9.401E-02
-9.34230E-08, -1.18263E-01, -9.406E-02
-9.34105E-08, -1.18184E-01, -9.417E-02
-9.33980E-08, -1.18105E-01, -9.422E-02
-9.33855E-08, -1.18052E-01, -9.432E-02
-9.33730E-08, -1.17999E-01, -9.438E-02
-9.33605E-08, -1.17973E-01, -9.443E-02
-9.33480E-08, -1.17973E-01, -9.459E-02
-9.33355E-08, -1.17920E-01, -9.469E-02
-9.33230E-08, -1.17894E-01, -9.485E-02
-9.33105E-08, -1.17841E-01, -9.496E-02
-9.32980E-08, -1.17841E-01, -9.511E-02
-9.32855E-08, -1.17815E-01, -9.517E-02
-9.32730E-08, -1.17841E-01, -9.522E-02
-9.32605E-08, -1.17789E-01, -9.527E-02
-9.32480E-08, -1.17815E-01, -9.527E-02
-9.32355E-08, -1.17789E-01, -9.543E-02
-9.32230E-08, -1.17815E-01, -9.538E-02
-9.32105E-08, -1.17815E-01, -9.532E-02
-9.31980E-08, -1.17841E-01, -9.527E-02
-9.31855E-08, -1.17894E-01, -9.522E-02
-9.31730E-08, -1.17894E-01, -9.517E-02
-9.31605E-08, -1.17947E-01, -9.517E-02
-9.31480E-08, -1.17947E-01, -9.490E-02
-9.31355E-08, -1.17973E-01, -9.480E-02
-9.31230E-08, -1.18052E-01, -9.459E-02
-9.31105E-08, -1.18052E-01, -9.453E-02
-9.30980E-08, -1.18105E-01, -9.432E-02
-9.30855E-08, -1.18131E-01, -9.417E-02
-9.30730E-08, -1.18131E-01, -9.401E-02
-9.30605E-08, -1.18184E-01, -9.390E-02
-9.30480E-08, -1.18263E-01, -9.374E-02
-9.30355E-08, -1.18237E-01, -9.364E-02
-9.30230E-08, -1.18289E-01, -9.348E-02
-9.30105E-08, -1.18316E-01, -9.327E-02
-9.29980E-08, -1.18368E-01, -9.327E-02
-9.29855E-08, -1.18395E-01, -9.322E-02
-9.29730E-08, -1.18421E-01, -9.316E-02
-9.29605E-08, -1.18421E-01, -9.311E-02
-9.29480E-08, -1.18447E-01, -9.322E-02
-9.29355E-08, -1.18474E-01, -9.322E-02
-9.29230E-08, -1.18500E-01, -9.337E-02
-9.29105E-08, -1.18474E-01, -9.353E-02
-9.28980E-08, -1.18474E-01, -9.359E-02
-9.28855E-08, -1.18526E-01, -9.374E-02
-9.28730E-08, -1.18500E-01, -9.401E-02
-9.28605E-08, -1.18474E-01, -9.427E-02
-9.28480E-08, -1.18526E-01, -9.443E-02
-9.28355E-08, -1.18474E-01, -9.480E-02
-9.28230E-08, -1.18421E-01, -9.501E-02
-9.28105E-08, -1.18447E-01, -9.522E-02
-9.27980E-08, -1.18447E-01, -9.548E-02
-9.27855E-08, -1.18447E-01, -9.585E-02
-9.27730E-08, -1.18368E-01, -9.606E-02
-9.27605E-08, -1.18395E-01, -9.627E-02
-9.27480E-08, -1.18316E-01, -9.654E-02
-9.27355E-08, -1.18316E-01, -9.669E-02
-9.27230E-08, -1.18289E-01, -9.701E-02
-9.27105E-08, -1.18237E-01, -9.717E-02
-9.26980E-08, -1.18237E-01, -9.733E-02
-9.26855E-08, -1.18210E-01, -9.738E-02
-9.26730E-08, -1.18184E-01, -9.754E-02
-9.26605E-08, -1.18131E-01, -9.770E-02
-9.26480E-08, -1.18157E-01, -9.770E-02
-9.26355E-08, -1.18052E-01, -9.770E-02
-9.26230E-08, -1.18078E-01, -9.764E-02
-9.26105E-08, -1.18026E-01, -9.759E-02
-9.25980E-08, -1.18052E-01, -9.754E-02
-9.25855E-08, -1.18026E-01, -9.738E-02
-9.25730E-08, -1.17920E-01, -9.738E-02
-9.25605E-08, -1.17973E-01, -9.722E-02
-9.25480E-08, -1.17973E-01, -9.712E-02
-9.25355E-08, -1.17947E-01, -9.701E-02
-9.25230E-08, -1.17947E-01, -9.680E-02
-9.25105E-08, -1.17920E-01, -9.664E-02
-9.24980E-08, -1.17920E-01, -9.654E-02
-9.24855E-08, -1.17920E-01, -9.643E-02
-9.24730E-08, -1.17894E-01, -9.627E-02
-9.24605E-08, -1.17920E-01, -9.617E-02
-9.24480E-08, -1.17920E-01, -9.606E-02
-9.24355E-08, -1.17894E-01, -9.590E-02
-9.24230E-08, -1.17920E-01, -9.585E-02
-9.24105E-08, -1.17894E-01, -9.590E-02
-9.23980E-08, -1.17920E-01, -9.601E-02
-9.23855E-08, -1.17920E-01, -9.585E-02
-9.23730E-08, -1.17947E-01, -9.590E-02
-9.23605E-08, -1.17920E-01, -9.596E-02
-9.23480E-08, -1.17920E-01, -9.601E-02
-9.23355E-08, -1.17920E-01, -9.601E-02
-9.23230E-08, -1.17947E-01, -9.617E-02
-9.23105E-08, -1.17973E-01, -9.627E-02
-9.22980E-08, -1.17999E-01, -9.633E-02
-9.22855E-08, -1.17999E-01, -9.648E-02
-9.22730E-08, -1.18052E-01, -9.664E-02
-9.22605E-08, -1.18052E-01, -9.680E-02
-9.22480E-08, -1.18105E-01, -9.685E-02
-9.22355E-08, -1.18105E-01, -9.696E-02
-9.22230E-08, -1.18131E-01, -9.717E-02
-9.22105E-08, -1.18210E-01, -9.717E-02
-9.21980E-08, -1.18237E-01, -9.733E-02
-9.21855E-08, -1.18316E-01, -9.733E-02
-9.21730E-08, -1.18342E-01, -9.738E-02
-9.21605E-08, -1.18395E-01, -9.738E-02
-9.21480E-08, -1.18421E-01, -9.733E-02
-9.21355E-08, -1.18474E-01, -9.743E-02
-9.21230E-08, -1.18579E-01, -9.738E-02
-9.21105E-08, -1.18658E-01, -9.733E-02
-9.20980E-08, -1.18684E-01, -9.722E-02
-9.20855E-08, -1.18737E-01, -9.701E-02
-9.20730E-08, -1.18763E-01, -9.696E-02
-9.20605E-08, -1.18816E-01, -9.685E-02
-9.20480E-08, -1.18922E-01, -9.675E-02
-9.20355E-08, -1.18922E-01, -9.648E-02
-9.20230E-08, -1.18974E-01, -9.633E-02
-9.20105E-08, -1.19001E-01, -9.617E-02
-9.19980E-08, -1.19053E-01, -9.601E-02
-9.19855E-08, -1.19106E-01, -9.580E-02
-9.19730E-08, -1.19080E-01, -9.564E-02
-9.19605E-08, -1.19106E-01, -9.548E-02
-9.19480E-08, -1.19132E-01, -9.527E-02
-9.19355E-08, -1.19106E-01, -9.517E-02
-9.19230E-08, -1.19106E-01, -9.511E-02
-9.19105E-08, -1.19080E-01, -9.496E-02
-9.18980E-08, -1.19053E-01, -9.485E-02
-9.18855E-08, -1.19027E-01, -9.474E-02
-9.18730E-08, -1.18974E-01, -9.474E-02
-9.18605E-08, -1.18895E-01, -9.464E-02
-9.18480E-08, -1.18895E-01, -9.480E-02
-9.18355E-08, -1.18816E-01, -9.480E-02
-9.18230E-08, -1.18790E-01, -9.490E-02
-9.18105E-08, -1.18737E-01, -9.485E-02
-9.17980E-08, -1.18658E-01, -9.490E-02
-9.17855E-08, -1.18632E-01, -9.506E-02
-9.17730E-08, -1.18526E-01, -9.522E-02
-9.17605E-08, -1.18500E-01, -9.538E-02
-9.17480E-08, -1.18395E-01, -9.543E-02
-9.17355E-08, -1.18289E-01, -9.559E-02
-9.17230E-08, -1.18263E-01, -9.575E-02
-9.17105E-08, -1.18184E-01, -9.590E-02
-9.16980E-08, -1.18210E-01, -9.611E-02
-9.16855E-08, -1.18131E-01, -9.617E-02
-9.16730E-08, -1.18078E-01, -9.633E-02
-9.16605E-08, -1.17999E-01, -9.654E-02
-9.16480E-08, -1.18052E-01, -9.659E-02
-9.16355E-08, -1.17947E-01, -9.669E-02
-9.16230E-08, -1.17973E-01, -9.664E-02
-9.16105E-08, -1.17947E-01, -9.680E-02
-9.15980E-08, -1.17973E-01, -9.685E-02
-9.15855E-08, -1.17947E-01, -9.680E-02
-9.15730E-08, -1.17920E-01, -9.685E-02
-9.15605E-08, -1.17920E-01, -9.685E-02
-9.15480E-08, -1.17920E-01, -9.691E-02
-9.15355E-08, -1.17894E-01, -9.669E-02
-9.15230E-08, -1.17947E-01, -9.664E-02
-9.15105E-08, -1.17920E-01, -9.654E-02
-9.14980E-08, -1.17999E-01, -9.643E-02
-9.14855E-08, -1.17947E-01, -9.627E-02
-9.14730E-08, -1.17973E-01, -9.611E-02
-9.14605E-08, -1.17947E-01, -9.596E-02
-9.14480E-08, -1.18026E-01, -9.590E-02
-9.14355E-08, -1.17999E-01, -9.585E-02
-9.14230E-08, -1.17999E-01, -9.559E-02
-9.14105E-08, -1.17973E-01, -9.564E-02
-9.13980E-08, -1.18026E-01, -9.548E-02
-9.13855E-08, -1.18026E-01, -9.527E-02
-9.13730E-08, -1.17999E-01, -9.538E-02
-9.13605E-08, -1.18026E-01, -9.522E-02
-9.13480E-08, -1.17973E-01, -9.517E-02
-9.13355E-08, -1.18052E-01, -9.511E-02
-9.13230E-08, -1.17999E-01, -9.522E-02
-9.13105E-08, -1.18078E-01, -9.527E-02
-9.12980E-08, -1.17999E-01, -9.527E-02
-9.12855E-08, -1.18026E-01, -9.538E-02
-9.12730E-08, -1.18052E-01, -9.554E-02
-9.12605E-08, -1.18078E-01, -9.569E-02
-9.12480E-08, -1.18105E-01, -9.585E-02
-9.12355E-08, -1.18131E-01, -9.606E-02
-9.12230E-08, -1.18184E-01, -9.617E-02
-9.12105E-08, -1.18237E-01, -9.648E-02
-9.11980E-08, -1.18263E-01, -9.675E-02
-9.11855E-08, -1.18316E-01, -9.701E-02
-9.11730E-08, -1.18368E-01, -9.733E-02
-9.11605E-08, -1.18421E-01, -9.759E-02
-9.11480E-08, -1.18526E-01, -9.785E-02
-9.11355E-08, -1.18579E-01, -9.817E-02
-9.11230E-08, -1.18632E-01, -9.854E-02
-9.11105E-08, -1.18737E-01, -9.880E-02
-9.10980E-08, -1.18763E-01, -9.907E-02
-9.10855E-08, -1.18843E-01, -9.933E-02
-9.10730E-08, -1.18895E-01, -9.965E-02
-9.10605E-08, -1.18974E-01, -9.986E-02
-9.10480E-08, -1.19053E-01, -1.0007E-01
-9.10355E-08, -1.19053E-01, -1.0028E-01
-9.10230E-08, -1.19159E-01, -1.0059E-01
-9.10105E-08, -1.19132E-01, -1.0065E-01
-9.09980E-08, -1.19238E-01, -1.0080E-01
-9.09855E-08, -1.19264E-01, -1.0091E-01
-9.09730E-08, -1.19290E-01, -1.0096E-01
-9.09605E-08, -1.19238E-01, -1.0102E-01
-9.09480E-08, -1.19264E-01, -1.0107E-01
-9.09355E-08, -1.19238E-01, -1.0107E-01
-9.09230E-08, -1.19211E-01, -1.0102E-01
-9.09105E-08, -1.19159E-01, -1.0102E-01
-9.08980E-08, -1.19159E-01, -1.0091E-01
-9.08855E-08, -1.19027E-01, -1.0070E-01
-9.08730E-08, -1.18974E-01, -1.0059E-01
-9.08605E-08, -1.18922E-01, -1.0038E-01
-9.08480E-08, -1.18816E-01, -1.0012E-01
-9.08355E-08, -1.18711E-01, -9.991E-02
-9.08230E-08, -1.18632E-01, -9.980E-02
-9.08105E-08, -1.18526E-01, -9.943E-02
-9.07980E-08, -1.18421E-01, -9.917E-02
-9.07855E-08, -1.18289E-01, -9.891E-02
-9.07730E-08, -1.18157E-01, -9.875E-02
-9.07605E-08, -1.18078E-01, -9.833E-02
-9.07480E-08, -1.17973E-01, -9.806E-02
-9.07355E-08, -1.17894E-01, -9.775E-02
-9.07230E-08, -1.17789E-01, -9.743E-02
-9.07105E-08, -1.17710E-01, -9.717E-02
-9.06980E-08, -1.17604E-01, -9.691E-02
-9.06855E-08, -1.17552E-01, -9.654E-02
-9.06730E-08, -1.17525E-01, -9.638E-02
-9.06605E-08, -1.17420E-01, -9.617E-02
-9.06480E-08, -1.17472E-01, -9.585E-02
-9.06355E-08, -1.17420E-01, -9.559E-02
-9.06230E-08, -1.17393E-01, -9.554E-02
-9.06105E-08, -1.17420E-01, -9.527E-02
-9.05980E-08, -1.17446E-01, -9.501E-02
-9.05855E-08, -1.17446E-01, -9.490E-02
-9.05730E-08, -1.17446E-01, -9.480E-02
-9.05605E-08, -1.17525E-01, -9.474E-02
-9.05480E-08, -1.17578E-01, -9.459E-02
-9.05355E-08, -1.17631E-01, -9.448E-02
-9.05230E-08, -1.17683E-01, -9.459E-02
-9.05105E-08, -1.17789E-01, -9.453E-02
-9.04980E-08, -1.17894E-01, -9.453E-02
-9.04855E-08, -1.17920E-01, -9.459E-02
-9.04730E-08, -1.18052E-01, -9.459E-02
-9.04605E-08, -1.18078E-01, -9.469E-02
-9.04480E-08, -1.18184E-01, -9.474E-02
-9.04355E-08, -1.18289E-01, -9.474E-02
-9.04230E-08, -1.18368E-01, -9.496E-02
-9.04105E-08, -1.18395E-01, -9.511E-02
-9.03980E-08, -1.18526E-01, -9.532E-02
-9.03855E-08, -1.18605E-01, -9.559E-02
-9.03730E-08, -1.18632E-01, -9.575E-02
-9.03605E-08, -1.18632E-01, -9.590E-02
-9.03480E-08, -1.18711E-01, -9.606E-02
-9.03355E-08, -1.18790E-01, -9.638E-02
-9.03230E-08, -1.18816E-01, -9.669E-02
-9.03105E-08, -1.18869E-01, -9.696E-02
-9.02980E-08, -1.18869E-01, -9.722E-02
-9.02855E-08, -1.18843E-01, -9.743E-02
-9.02730E-08, -1.18895E-01, -9.775E-02
-9.02605E-08, -1.18869E-01, -9.812E-02
-9.02480E-08, -1.18895E-01, -9.833E-02
-9.02355E-08, -1.18843E-01, -9.864E-02
-9.02230E-08, -1.18843E-01, -9.885E-02
-9.02105E-08, -1.18790E-01, -9.917E-02
-9.01980E-08, -1.18816E-01, -9.928E-02
-9.01855E-08, -1.18790E-01, -9.954E-02
-9.01730E-08, -1.18763E-01, -9.980E-02
-9.01605E-08, -1.18711E-01, -1.0001E-01
-9.01480E-08, -1.18684E-01, -1.0012E-01
-9.01355E-08, -1.18658E-01, -1.0028E-01
-9.01230E-08, -1.18658E-01, -1.0054E-01
-9.01105E-08, -1.18632E-01, -1.0065E-01
-9.00980E-08, -1.18553E-01, -1.0070E-01
-9.00855E-08, -1.18500E-01, -1.0075E-01
-9.00730E-08, -1.18500E-01, -1.0086E-01
