,Channel 1,Channel 2
-9.48894E-08, -4.921E-03, -3.475E-02
-9.48769E-08, -4.906E-03, -3.480E-02
-9.48644E-08, -4.906E-03, -3.464E-02
-9.48519E-08, -4.895E-03, -3.459E-02
-9.48394E-08, -4.895E-03, -3.443E-02
-9.48269E-08, -4.890E-03, -3.438E-02
-9.48144E-08, -4.895E-03, -3.422E-02
-9.48019E-08, -4.879E-03, -3.406E-02
-9.47894E-08, -4.890E-03, -3.401E-02
-9.47769E-08, -4.885E-03, -3.390E-02
-9.47644E-08, -4.895E-03, -3.380E-02
-9.47519E-08, -4.900E-03, -3.380E-02
-9.47394E-08, -4.900E-03, -3.359E-02
-9.47269E-08, -4.916E-03, -3.348E-02
-9.47144E-08, -4.916E-03, -3.338E-02
-9.47019E-08, -4.937E-03, -3.322E-02
-9.46894E-08, -4.948E-03, -3.317E-02
-9.46769E-08, -4.958E-03, -3.322E-02
-9.46644E-08, -4.974E-03, -3.306E-02
-9.46519E-08, -4.979E-03, -3.301E-02
-9.46394E-08, -4.995E-03, -3.290E-02
-9.46269E-08, -5.000E-03, -3.301E-02
-9.46144E-08, -5.016E-03, -3.296E-02
-9.46019E-08, -5.027E-03, -3.296E-02
-9.45894E-08, -5.032E-03, -3.296E-02
-9.45769E-08, -5.053E-03, -3.301E-02
-9.45644E-08, -5.058E-03, -3.301E-02
-9.45519E-08, -5.074E-03, -3.317E-02
-9.45394E-08, -5.074E-03, -3.317E-02
-9.45269E-08, -5.085E-03, -3.327E-02
-9.45144E-08, -5.095E-03, -3.348E-02
-9.45019E-08, -5.106E-03, -3.343E-02
-9.44894E-08, -5.106E-03, -3.369E-02
-9.44769E-08, -5.116E-03, -3.375E-02
-9.44644E-08, -5.116E-03, -3.390E-02
-9.44519E-08, -5.116E-03, -3.401E-02
-9.44394E-08, -5.122E-03, -3.406E-02
-9.44269E-08, -5.122E-03, -3.417E-02
-9.44144E-08, -5.116E-03, -3.438E-02
-9.44019E-08, -5.127E-03, -3.443E-02
-9.43894E-08, -5.127E-03, -3.459E-02
-9.43769E-08, -5.127E-03, -3.469E-02
-9.43644E-08, -5.122E-03, -3.485E-02
-9.43519E-08, -5.127E-03, -3.501E-02
-9.43394E-08, -5.116E-03, -3.512E-02
-9.43269E-08, -5.116E-03, -3.533E-02
-9.43144E-08, -5.116E-03, -3.533E-02
-9.43019E-08, -5.111E-03, -3.548E-02
-9.42894E-08, -5.116E-03, -3.554E-02
-9.42769E-08, -5.116E-03, -3.559E-02
-9.42644E-08, -5.116E-03, -3.570E-02
-9.42519E-08, -5.111E-03, -3.575E-02
-9.42394E-08, -5.116E-03, -3.591E-02
-9.42269E-08, -5.111E-03, -3.591E-02
-9.42144E-08, -5.101E-03, -3.596E-02
-9.42019E-08, -5.111E-03, -3.596E-02
-9.41894E-08, -5.111E-03, -3.596E-02
-9.41769E-08, -5.111E-03, -3.596E-02
-9.41644E-08, -5.116E-03, -3.591E-02
-9.41519E-08, -5.101E-03, -3.596E-02
-9.41394E-08, -5.101E-03, -3.596E-02
-9.41269E-08, -5.106E-03, -3.585E-02
-9.41144E-08, -5.116E-03, -3.591E-02
-9.41019E-08, -5.106E-03, -3.580E-02
-9.40894E-08, -5.106E-03, -3.575E-02
-9.40769E-08, -5.106E-03, -3.564E-02
-9.40644E-08, -5.111E-03, -3.554E-02
-9.40519E-08, -5.106E-03, -3.554E-02
-9.40394E-08, -5.101E-03, -3.538E-02
-9.40269E-08, -5.111E-03, -3.527E-02
-9.40144E-08, -5.106E-03, -3.517E-02
-9.40019E-08, -5.101E-03, -3.506E-02
-9.39894E-08, -5.095E-03, -3.491E-02
-9.39769E-08, -5.101E-03, -3.485E-02
-9.39644E-08, -5.090E-03, -3.475E-02
-9.39519E-08, -5.095E-03, -3.459E-02
-9.39394E-08, -5.090E-03, -3.448E-02
-9.39269E-08, -5.090E-03, -3.443E-02
-9.39144E-08, -5.090E-03, -3.433E-02
-9.39019E-08, -5.085E-03, -3.427E-02
-9.38894E-08, -5.085E-03, -3.422E-02
-9.38769E-08, -5.080E-03, -3.406E-02
-9.38644E-08, -5.080E-03, -3.401E-02
-9.38519E-08, -5.080E-03, -3.401E-02
-9.38394E-08, -5.080E-03, -3.401E-02
-9.38269E-08, -5.090E-03, -3.401E-02
-9.38144E-08, -5.095E-03, -3.401E-02
-9.38019E-08, -5.090E-03, -3.401E-02
-9.37894E-08, -5.101E-03, -3.406E-02
-9.37769E-08, -5.101E-03, -3.406E-02
-9.37644E-08, -5.111E-03, -3.417E-02
-9.37519E-08, -5.132E-03, -3.422E-02
-9.37394E-08, -5.127E-03, -3.433E-02
-9.37269E-08, -5.148E-03, -3.448E-02
-9.37144E-08, -5.159E-03, -3.459E-02
-9.37019E-08, -5.180E-03, -3.469E-02
-9.36894E-08, -5.195E-03, -3.480E-02
-9.36769E-08, -5.206E-03, -3.496E-02
-9.36644E-08, -5.227E-03, -3.501E-02
-9.36519E-08, -5.243E-03, -3.512E-02
-9.36394E-08, -5.259E-03, -3.533E-02
-9.36269E-08, -5.274E-03, -3.548E-02
-9.36144E-08, -5.290E-03, -3.554E-02
-9.36019E-08, -5.311E-03, -3.570E-02
-9.35894E-08, -5.327E-03, -3.580E-02
-9.35769E-08, -5.348E-03, -3.596E-02
-9.35644E-08, -5.369E-03, -3.601E-02
-9.35519E-08, -5.380E-03, -3.606E-02
-9.35394E-08, -5.406E-03, -3.617E-02
-9.35269E-08, -5.422E-03, -3.622E-02
-9.35144E-08, -5.427E-03, -3.628E-02
-9.35019E-08, -5.443E-03, -3.628E-02
-9.34894E-08, -5.454E-03, -3.638E-02
-9.34769E-08, -5.464E-03, -3.628E-02
-9.34644E-08, -5.480E-03, -3.633E-02
-9.34519E-08, -5.485E-03, -3.628E-02
-9.34394E-08, -5.496E-03, -3.617E-02
-9.34269E-08, -5.491E-03, -3.612E-02
-9.34144E-08, -5.496E-03, -3.617E-02
-9.34019E-08, -5.496E-03, -3.606E-02
-9.33894E-08, -5.501E-03, -3.591E-02
-9.33769E-08, -5.501E-03, -3.580E-02
-9.33644E-08, -5.506E-03, -3.575E-02
-9.33519E-08, -5.491E-03, -3.564E-02
-9.33394E-08, -5.496E-03, -3.554E-02
-9.33269E-08, -5.480E-03, -3.548E-02
-9.33144E-08, -5.475E-03, -3.538E-02
-9.33019E-08, -5.469E-03, -3.522E-02
-9.32894E-08, -5.469E-03, -3.527E-02
-9.32769E-08, -5.459E-03, -3.517E-02
-9.32644E-08, -5.459E-03, -3.506E-02
-9.32519E-08, -5.448E-03, -3.491E-02
-9.32394E-08, -5.443E-03, -3.485E-02
-9.32269E-08, -5.443E-03, -3.480E-02
-9.32144E-08, -5.427E-03, -3.475E-02
-9.32019E-08, -5.422E-03, -3.475E-02
-9.31894E-08, -5.417E-03, -3.459E-02
-9.31769E-08, -5.417E-03, -3.469E-02
-9.31644E-08, -5.411E-03, -3.464E-02
-9.31519E-08, -5.417E-03, -3.459E-02
-9.31394E-08, -5.411E-03, -3.464E-02
-9.31269E-08, -5.417E-03, -3.459E-02
-9.31144E-08, -5.406E-03, -3.459E-02
-9.31019E-08, -5.417E-03, -3.459E-02
-9.30894E-08, -5.417E-03, -3.459E-02
-9.30769E-08, -5.417E-03, -3.459E-02
-9.30644E-08, -5.422E-03, -3.459E-02
-9.30519E-08, -5.427E-03, -3.454E-02
-9.30394E-08, -5.422E-03, -3.454E-02
-9.30269E-08, -5.422E-03, -3.459E-02
-9.30144E-08, -5.422E-03, -3.459E-02
-9.30019E-08, -5.433E-03, -3.459E-02
-9.29894E-08, -5.438E-03, -3.448E-02
-9.29769E-08, -5.433E-03, -3.448E-02
-9.29644E-08, -5.422E-03, -3.448E-02
-9.29519E-08, -5.438E-03, -3.448E-02
-9.29394E-08, -5.422E-03, -3.448E-02
-9.29269E-08, -5.427E-03, -3.459E-02
-9.29144E-08, -5.417E-03, -3.443E-02
-9.29019E-08, -5.417E-03, -3.443E-02
-9.28894E-08, -5.406E-03, -3.438E-02
-9.28769E-08, -5.390E-03, -3.438E-02
-9.28644E-08, -5.385E-03, -3.438E-02
-9.28519E-08, -5.375E-03, -3.427E-02
-9.28394E-08, -5.364E-03, -3.422E-02
-9.28269E-08, -5.348E-03, -3.427E-02
-9.28144E-08, -5.332E-03, -3.427E-02
-9.28019E-08, -5.317E-03, -3.417E-02
-9.27894E-08, -5.296E-03, -3.422E-02
-9.27769E-08, -5.285E-03, -3.422E-02
-9.27644E-08, -5.259E-03, -3.411E-02
-9.27519E-08, -5.243E-03, -3.417E-02
-9.27394E-08, -5.217E-03, -3.417E-02
-9.27269E-08, -5.201E-03, -3.422E-02
-9.27144E-08, -5.174E-03, -3.417E-02
-9.27019E-08, -5.174E-03, -3.422E-02
-9.26894E-08, -5.153E-03, -3.427E-02
-9.26769E-08, -5.143E-03, -3.433E-02
-9.26644E-08, -5.122E-03, -3.433E-02
-9.26519E-08, -5.101E-03, -3.443E-02
-9.26394E-08, -5.090E-03, -3.443E-02
-9.26269E-08, -5.085E-03, -3.459E-02
-9.26144E-08, -5.074E-03, -3.459E-02
-9.26019E-08, -5.064E-03, -3.464E-02
-9.25894E-08, -5.053E-03, -3.464E-02
-9.25769E-08, -5.043E-03, -3.464E-02
-9.25644E-08, -5.043E-03, -3.475E-02
-9.25519E-08, -5.048E-03, -3.475E-02
-9.25394E-08, -5.048E-03, -3.485E-02
-9.25269E-08, -5.048E-03, -3.491E-02
-9.25144E-08, -5.043E-03, -3.491E-02
-9.25019E-08, -5.053E-03, -3.501E-02
-9.24894E-08, -5.058E-03, -3.501E-02
-9.24769E-08, -5.058E-03, -3.501E-02
-9.24644E-08, -5.074E-03, -3.506E-02
-9.24519E-08, -5.085E-03, -3.506E-02
-9.24394E-08, -5.085E-03, -3.512E-02
-9.24269E-08, -5.095E-03, -3.506E-02
-9.24144E-08, -5.095E-03, -3.517E-02
-9.24019E-08, -5.116E-03, -3.506E-02
-9.23894E-08, -5.122E-03, -3.512E-02
-9.23769E-08, -5.137E-03, -3.506E-02
-9.23644E-08, -5.137E-03, -3.506E-02
-9.23519E-08, -5.164E-03, -3.501E-02
-9.23394E-08, -5.169E-03, -3.501E-02
-9.23269E-08, -5.180E-03, -3.496E-02
-9.23144E-08, -5.180E-03, -3.485E-02
-9.23019E-08, -5.201E-03, -3.496E-02
-9.22894E-08, -5.206E-03, -3.480E-02
-9.22769E-08, -5.217E-03, -3.469E-02
-9.22644E-08, -5.232E-03, -3.469E-02
-9.22519E-08, -5.232E-03, -3.464E-02
-9.22394E-08, -5.238E-03, -3.464E-02
-9.22269E-08, -5.248E-03, -3.459E-02
-9.22144E-08, -5.253E-03, -3.454E-02
-9.22019E-08, -5.264E-03, -3.438E-02
-9.21894E-08, -5.280E-03, -3.422E-02
-9.21769E-08, -5.285E-03, -3.427E-02
-9.21644E-08, -5.290E-03, -3.417E-02
-9.21519E-08, -5.301E-03, -3.406E-02
-9.21394E-08, -5.317E-03, -3.401E-02
-9.21269E-08, -5.322E-03, -3.396E-02
-9.21144E-08, -5.332E-03, -3.380E-02
-9.21019E-08, -5.343E-03, -3.364E-02
-9.20894E-08, -5.354E-03, -3.354E-02
-9.20769E-08, -5.364E-03, -3.348E-02
-9.20644E-08, -5.375E-03, -3.327E-02
-9.20519E-08, -5.375E-03, -3.317E-02
-9.20394E-08, -5.385E-03, -3.306E-02
-9.20269E-08, -5.396E-03, -3.296E-02
-9.20144E-08, -5.411E-03, -3.269E-02
-9.20019E-08, -5.417E-03, -3.264E-02
-9.19894E-08, -5.422E-03, -3.248E-02
-9.19769E-08, -5.438E-03, -3.227E-02
-9.19644E-08, -5.438E-03, -3.206E-02
-9.19519E-08, -5.443E-03, -3.201E-02
-9.19394E-08, -5.454E-03, -3.190E-02
-9.19269E-08, -5.459E-03, -3.164E-02
-9.19144E-08, -5.459E-03, -3.159E-02
-9.19019E-08, -5.454E-03, -3.143E-02
-9.18894E-08, -5.459E-03, -3.132E-02
-9.18769E-08, -5.459E-03, -3.122E-02
-9.18644E-08, -5.448E-03, -3.111E-02
-9.18519E-08, -5.438E-03, -3.095E-02
-9.18394E-08, -5.433E-03, -3.090E-02
-9.18269E-08, -5.427E-03, -3.080E-02
-9.18144E-08, -5.411E-03, -3.085E-02
-9.18019E-08, -5.396E-03, -3.074E-02
-9.17894E-08, -5.380E-03, -3.080E-02
-9.17769E-08, -5.364E-03, -3.074E-02
-9.17644E-08, -5.354E-03, -3.085E-02
-9.17519E-08, -5.332E-03, -3.090E-02
-9.17394E-08, -5.317E-03, -3.095E-02
-9.17269E-08, -5.290E-03, -3.111E-02
-9.17144E-08, -5.280E-03, -3.122E-02
-9.17019E-08, -5.253E-03, -3.143E-02
-9.16894E-08, -5.232E-03, -3.153E-02
-9.16769E-08, -5.211E-03, -3.174E-02
-9.16644E-08, -5.190E-03, -3.195E-02
-9.16519E-08, -5.169E-03, -3.217E-02
-9.16394E-08, -5.153E-03, -3.232E-02
-9.16269E-08, -5.127E-03, -3.253E-02
-9.16144E-08, -5.101E-03, -3.280E-02
-9.16019E-08, -5.095E-03, -3.311E-02
-9.15894E-08, -5.085E-03, -3.322E-02
-9.15769E-08, -5.069E-03, -3.343E-02
-9.15644E-08, -5.053E-03, -3.369E-02
-9.15519E-08, -5.048E-03, -3.390E-02
-9.15394E-08, -5.032E-03, -3.411E-02
-9.15269E-08, -5.037E-03, -3.438E-02
-9.15144E-08, -5.027E-03, -3.454E-02
-9.15019E-08, -5.022E-03, -3.469E-02
-9.14894E-08, -5.027E-03, -3.485E-02
-9.14769E-08, -5.027E-03, -3.506E-02
-9.14644E-08, -5.037E-03, -3.517E-02
-9.14519E-08, -5.053E-03, -3.522E-02
-9.14394E-08, -5.058E-03, -3.533E-02
-9.14269E-08, -5.064E-03, -3.543E-02
-9.14144E-08, -5.074E-03, -3.548E-02
-9.14019E-08, -5.095E-03, -3.564E-02
-9.13894E-08, -5.111E-03, -3.564E-02
-9.13769E-08, -5.127E-03, -3.564E-02
-9.13644E-08, -5.143E-03, -3.564E-02
-9.13519E-08, -5.164E-03, -3.564E-02
-9.13394E-08, -5.180E-03, -3.564E-02
-9.13269E-08, -5.195E-03, -3.554E-02
-9.13144E-08, -5.217E-03, -3.559E-02
-9.13019E-08, -5.248E-03, -3.554E-02
-9.12894E-08, -5.259E-03, -3.543E-02
-9.12769E-08, -5.280E-03, -3.543E-02
-9.12644E-08, -5.306E-03, -3.538E-02
-9.12519E-08, -5.322E-03, -3.538E-02
-9.12394E-08, -5.343E-03, -3.533E-02
-9.12269E-08, -5.359E-03, -3.517E-02
-9.12144E-08, -5.375E-03, -3.527E-02
-9.12019E-08, -5.396E-03, -3.522E-02
-9.11894E-08, -5.411E-03, -3.517E-02
-9.11769E-08, -5.417E-03, -3.533E-02
-9.11644E-08, -5.422E-03, -3.517E-02
-9.11519E-08, -5.443E-03, -3.517E-02
-9.11394E-08, -5.443E-03, -3.533E-02
-9.11269E-08, -5.448E-03, -3.538E-02
-9.11144E-08, -5.438E-03, -3.538E-02
-9.11019E-08, -5.448E-03, -3.548E-02
-9.10894E-08, -5.448E-03, -3.554E-02
-9.10769E-08, -5.443E-03, -3.559E-02
-9.10644E-08, -5.443E-03, -3.564E-02
-9.10519E-08, -5.433E-03, -3.575E-02
-9.10394E-08, -5.422E-03, -3.580E-02
-9.10269E-08, -5.417E-03, -3.601E-02
-9.10144E-08, -5.396E-03, -3.606E-02
-9.10019E-08, -5.375E-03, -3.606E-02
-9.09894E-08, -5.359E-03, -3.617E-02
-9.09769E-08, -5.338E-03, -3.617E-02
-9.09644E-08, -5.311E-03, -3.617E-02
-9.09519E-08, -5.290E-03, -3.628E-02
-9.09394E-08, -5.259E-03, -3.633E-02
-9.09269E-08, -5.238E-03, -3.622E-02
-9.09144E-08, -5.211E-03, -3.617E-02
-9.09019E-08, -5.180E-03, -3.617E-02
-9.08894E-08, -5.153E-03, -3.612E-02
-9.08769E-08, -5.122E-03, -3.596E-02
-9.08644E-08, -5.090E-03, -3.585E-02
-9.08519E-08, -5.058E-03, -3.575E-02
-9.08394E-08, -5.027E-03, -3.548E-02
-9.08269E-08, -5.006E-03, -3.527E-02
-9.08144E-08, -4.969E-03, -3.517E-02
-9.08019E-08, -4.948E-03, -3.485E-02
-9.07894E-08, -4.921E-03, -3.459E-02
-9.07769E-08, -4.900E-03, -3.433E-02
-9.07644E-08, -4.879E-03, -3.401E-02
-9.07519E-08, -4.858E-03, -3.369E-02
-9.07394E-08, -4.832E-03, -3.343E-02
-9.07269E-08, -4.827E-03, -3.311E-02
-9.07144E-08, -4.811E-03, -3.280E-02
-9.07019E-08, -4.800E-03, -3.259E-02
-9.06894E-08, -4.795E-03, -3.222E-02
-9.06769E-08, -4.779E-03, -3.201E-02
-9.06644E-08, -4.784E-03, -3.174E-02
-9.06519E-08, -4.774E-03, -3.148E-02
-9.06394E-08, -4.784E-03, -3.132E-02
-9.06269E-08, -4.779E-03, -3.111E-02
-9.06144E-08, -4.795E-03, -3.095E-02
-9.06019E-08, -4.800E-03, -3.080E-02
-9.05894E-08, -4.816E-03, -3.064E-02
-9.05769E-08, -4.827E-03, -3.053E-02
-9.05644E-08, -4.842E-03, -3.064E-02
-9.05519E-08, -4.863E-03, -3.058E-02
-9.05394E-08, -4.885E-03, -3.069E-02
-9.05269E-08, -4.906E-03, -3.080E-02
-9.05144E-08, -4.927E-03, -3.080E-02
-9.05019E-08, -4.958E-03, -3.090E-02
-9.04894E-08, -4.979E-03, -3.111E-02
-9.04769E-08, -5.000E-03, -3.143E-02
-9.04644E-08, -5.027E-03, -3.169E-02
-9.04519E-08, -5.058E-03, -3.201E-02
-9.04394E-08, -5.080E-03, -3.217E-02
-9.04269E-08, -5.111E-03, -3.248E-02
-9.04144E-08, -5.137E-03, -3.285E-02
-9.04019E-08, -5.164E-03, -3.322E-02
-9.03894E-08, -5.190E-03, -3.354E-02
-9.03769E-08, -5.211E-03, -3.385E-02
-9.03644E-08, -5.243E-03, -3.433E-02
-9.03519E-08, -5.269E-03, -3.469E-02
-9.03394E-08, -5.280E-03, -3.501E-02
-9.03269E-08, -5.301E-03, -3.554E-02
-9.03144E-08, -5.327E-03, -3.585E-02
-9.03019E-08, -5.354E-03, -3.622E-02
-9.02894E-08, -5.369E-03, -3.659E-02
-9.02769E-08, -5.375E-03, -3.685E-02
-9.02644E-08, -5.396E-03, -3.722E-02
-9.02519E-08, -5.406E-03, -3.749E-02
-9.02394E-08, -5.406E-03, -3.775E-02
-9.02269E-08, -5.427E-03, -3.796E-02
-9.02144E-08, -5.443E-03, -3.812E-02
-9.02019E-08, -5.448E-03, -3.844E-02
-9.01894E-08, -5.448E-03, -3.854E-02
-9.01769E-08, -5.448E-03, -3.865E-02
-9.01644E-08, -5.459E-03, -3.865E-02
-9.01519E-08, -5.459E-03, -3.870E-02
-9.01394E-08, -5.448E-03, -3.880E-02
-9.01269E-08, -5.454E-03, -3.875E-02
-9.01144E-08, -5.443E-03, -3.875E-02
-9.01019E-08, -5.443E-03, -3.880E-02
-9.00894E-08, -5.438E-03, -3.859E-02
-9.00769E-08, -5.427E-03, -3.859E-02
-9.00644E-08, -5.422E-03, -3.849E-02
-9.00519E-08, -5.411E-03, -3.828E-02
-9.00394E-08, -5.411E-03, -3.812E-02
-9.00269E-08, -5.390E-03, -3.801E-02
-9.00144E-08, -5.385E-03, -3.780E-02
-9.00019E-08, -5.380E-03, -3.770E-02
-8.99894E-08, -5.364E-03, -3.749E-02
-8.99769E-08, -5.354E-03, -3.728E-02
-8.99644E-08, -5.338E-03, -3.701E-02
-8.99519E-08, -5.327E-03, -3.680E-02
-8.99394E-08, -5.317E-03, -3.659E-02
-8.99269E-08, -5.311E-03, -3.638E-02
-8.99144E-08, -5.306E-03, -3.622E-02
-8.99019E-08, -5.296E-03, -3.601E-02
-8.98894E-08, -5.285E-03, -3.585E-02
-8.98769E-08, -5.274E-03, -3.575E-02
-8.98644E-08, -5.280E-03, -3.548E-02
-8.98519E-08, -5.274E-03, -3.543E-02
-8.98394E-08, -5.269E-03, -3.517E-02
-8.98269E-08, -5.274E-03, -3.517E-02
