,Channel 1,Channel 2
-9.49152E-08, -4.0352E-02, -6.130E-02
-9.49027E-08, -4.0341E-02, -6.115E-02
-9.48902E-08, -4.0362E-02, -6.104E-02
-9.48777E-08, -4.0383E-02, -6.088E-02
-9.48652E-08, -4.0404E-02, -6.067E-02
-9.48527E-08, -4.0446E-02, -6.057E-02
-9.48402E-08, -4.0457E-02, -6.046E-02
-9.48277E-08, -4.0478E-02, -6.046E-02
-9.48152E-08, -4.0520E-02, -6.030E-02
-9.48027E-08, -4.0552E-02, -6.030E-02
-9.47902E-08, -4.0605E-02, -6.030E-02
-9.47777E-08, -4.0636E-02, -6.025E-02
-9.47652E-08, -4.0668E-02, -6.030E-02
-9.47527E-08, -4.0699E-02, -6.025E-02
-9.47402E-08, -4.0752E-02, -6.046E-02
-9.47277E-08, -4.0784E-02, -6.036E-02
-9.47152E-08, -4.0826E-02, -6.051E-02
-9.47027E-08, -4.0847E-02, -6.057E-02
-9.46902E-08, -4.0889E-02, -6.051E-02
-9.46777E-08, -4.0910E-02, -6.067E-02
-9.46652E-08, -4.0931E-02, -6.072E-02
-9.46527E-08, -4.0973E-02, -6.083E-02
-9.46402E-08, -4.0994E-02, -6.083E-02
-9.46277E-08, -4.1005E-02, -6.094E-02
-9.46152E-08, -4.1037E-02, -6.083E-02
-9.46027E-08, -4.1079E-02, -6.088E-02
-9.45902E-08, -4.1079E-02, -6.094E-02
-9.45777E-08, -4.1089E-02, -6.099E-02
-9.45652E-08, -4.1100E-02, -6.088E-02
-9.45527E-08, -4.1100E-02, -6.078E-02
-9.45402E-08, -4.1121E-02, -6.072E-02
-9.45277E-08, -4.1131E-02, -6.072E-02
-9.45152E-08, -4.1142E-02, -6.062E-02
-9.45027E-08, -4.1131E-02, -6.057E-02
-9.44902E-08, -4.1131E-02, -6.030E-02
-9.44777E-08, -4.1121E-02, -6.030E-02
-9.44652E-08, -4.1110E-02, -6.015E-02
-9.44527E-08, -4.1100E-02, -5.999E-02
-9.44402E-08, -4.1100E-02, -5.983E-02
-9.44277E-08, -4.1079E-02, -5.978E-02
-9.44152E-08, -4.1068E-02, -5.962E-02
-9.44027E-08, -4.1047E-02, -5.951E-02
-9.43902E-08, -4.1026E-02, -5.951E-02
-9.43777E-08, -4.1037E-02, -5.941E-02
-9.43652E-08, -4.1005E-02, -5.941E-02
-9.43527E-08, -4.0973E-02, -5.925E-02
-9.43402E-08, -4.0952E-02, -5.925E-02
-9.43277E-08, -4.0942E-02, -5.920E-02
-9.43152E-08, -4.0900E-02, -5.925E-02
-9.43027E-08, -4.0889E-02, -5.925E-02
-9.42902E-08, -4.0857E-02, -5.946E-02
-9.42777E-08, -4.0815E-02, -5.946E-02
-9.42652E-08, -4.0794E-02, -5.951E-02
-9.42527E-08, -4.0752E-02, -5.962E-02
-9.42402E-08, -4.0731E-02, -5.962E-02
-9.42277E-08, -4.0689E-02, -5.978E-02
-9.42152E-08, -4.0668E-02, -5.988E-02
-9.42027E-08, -4.0636E-02, -5.999E-02
-9.41902E-08, -4.0605E-02, -6.004E-02
-9.41777E-08, -4.0573E-02, -6.015E-02
-9.41652E-08, -4.0541E-02, -6.025E-02
-9.41527E-08, -4.0510E-02, -6.025E-02
-9.41402E-08, -4.0499E-02, -6.025E-02
-9.41277E-08, -4.0457E-02, -6.036E-02
-9.41152E-08, -4.0446E-02, -6.025E-02
-9.41027E-08, -4.0436E-02, -6.030E-02
-9.40902E-08, -4.0415E-02, -6.025E-02
-9.40777E-08, -4.0415E-02, -6.009E-02
-9.40652E-08, -4.0404E-02, -6.004E-02
-9.40527E-08, -4.0394E-02, -5.993E-02
-9.40402E-08, -4.0383E-02, -5.967E-02
-9.40277E-08, -4.0383E-02, -5.972E-02
-9.40152E-08, -4.0394E-02, -5.946E-02
-9.40027E-08, -4.0394E-02, -5.935E-02
-9.39902E-08, -4.0415E-02, -5.914E-02
-9.39777E-08, -4.0436E-02, -5.904E-02
-9.39652E-08, -4.0436E-02, -5.878E-02
-9.39527E-08, -4.0457E-02, -5.862E-02
-9.39402E-08, -4.0468E-02, -5.841E-02
-9.39277E-08, -4.0478E-02, -5.820E-02
-9.39152E-08, -4.0520E-02, -5.809E-02
-9.39027E-08, -4.0531E-02, -5.798E-02
-9.38902E-08, -4.0552E-02, -5.793E-02
-9.38777E-08, -4.0594E-02, -5.777E-02
-9.38652E-08, -4.0626E-02, -5.777E-02
-9.38527E-08, -4.0605E-02, -5.756E-02
-9.38402E-08, -4.0657E-02, -5.756E-02
-9.38277E-08, -4.0668E-02, -5.772E-02
-9.38152E-08, -4.0689E-02, -5.762E-02
-9.38027E-08, -4.0710E-02, -5.777E-02
-9.37902E-08, -4.0731E-02, -5.783E-02
-9.37777E-08, -4.0752E-02, -5.798E-02
-9.37652E-08, -4.0752E-02, -5.809E-02
-9.37527E-08, -4.0763E-02, -5.835E-02
-9.37402E-08, -4.0763E-02, -5.841E-02
-9.37277E-08, -4.0752E-02, -5.872E-02
-9.37152E-08, -4.0763E-02, -5.883E-02
-9.37027E-08, -4.0742E-02, -5.904E-02
-9.36902E-08, -4.0773E-02, -5.920E-02
-9.36777E-08, -4.0742E-02, -5.941E-02
-9.36652E-08, -4.0742E-02, -5.967E-02
-9.36527E-08, -4.0720E-02, -5.983E-02
-9.36402E-08, -4.0720E-02, -5.999E-02
-9.36277E-08, -4.0699E-02, -6.025E-02
-9.36152E-08, -4.0689E-02, -6.036E-02
-9.36027E-08, -4.0678E-02, -6.067E-02
-9.35902E-08, -4.0647E-02, -6.078E-02
-9.35777E-08, -4.0626E-02, -6.088E-02
-9.35652E-08, -4.0626E-02, -6.109E-02
-9.35527E-08, -4.0594E-02, -6.120E-02
-9.35402E-08, -4.0583E-02, -6.120E-02
-9.35277E-08, -4.0541E-02, -6.125E-02
-9.35152E-08, -4.0562E-02, -6.136E-02
-9.35027E-08, -4.0562E-02, -6.141E-02
-9.34902E-08, -4.0531E-02, -6.141E-02
-9.34777E-08, -4.0552E-02, -6.146E-02
-9.34652E-08, -4.0510E-02, -6.141E-02
-9.34527E-08, -4.0510E-02, -6.125E-02
-9.34402E-08, -4.0520E-02, -6.125E-02
-9.34277E-08, -4.0520E-02, -6.130E-02
-9.34152E-08, -4.0531E-02, -6.115E-02
-9.34027E-08, -4.0531E-02, -6.115E-02
-9.33902E-08, -4.0520E-02, -6.115E-02
-9.33777E-08, -4.0541E-02, -6.104E-02
-9.33652E-08, -4.0541E-02, -6.099E-02
-9.33527E-08, -4.0573E-02, -6.094E-02
-9.33402E-08, -4.0573E-02, -6.104E-02
-9.33277E-08, -4.0583E-02, -6.083E-02
-9.33152E-08, -4.0594E-02, -6.083E-02
-9.33027E-08, -4.0605E-02, -6.072E-02
-9.32902E-08, -4.0615E-02, -6.088E-02
-9.32777E-08, -4.0626E-02, -6.078E-02
-9.32652E-08, -4.0668E-02, -6.062E-02
-9.32527E-08, -4.0668E-02, -6.067E-02
-9.32402E-08, -4.0678E-02, -6.051E-02
-9.32277E-08, -4.0678E-02, -6.062E-02
-9.32152E-08, -4.0699E-02, -6.041E-02
-9.32027E-08, -4.0710E-02, -6.051E-02
-9.31902E-08, -4.0731E-02, -6.041E-02
-9.31777E-08, -4.0742E-02, -6.046E-02
-9.31652E-08, -4.0742E-02, -6.041E-02
-9.31527E-08, -4.0752E-02, -6.030E-02
-9.31402E-08, -4.0763E-02, -6.020E-02
-9.31277E-08, -4.0742E-02, -6.020E-02
-9.31152E-08, -4.0752E-02, -6.015E-02
-9.31027E-08, -4.0752E-02, -6.015E-02
-9.30902E-08, -4.0731E-02, -6.004E-02
-9.30777E-08, -4.0742E-02, -5.988E-02
-9.30652E-08, -4.0710E-02, -5.988E-02
-9.30527E-08, -4.0710E-02, -5.983E-02
-9.30402E-08, -4.0710E-02, -5.967E-02
-9.30277E-08, -4.0699E-02, -5.978E-02
-9.30152E-08, -4.0678E-02, -5.967E-02
-9.30027E-08, -4.0668E-02, -5.962E-02
-9.29902E-08, -4.0647E-02, -5.962E-02
-9.29777E-08, -4.0636E-02, -5.957E-02
-9.29652E-08, -4.0626E-02, -5.962E-02
-9.29527E-08, -4.0615E-02, -5.951E-02
-9.29402E-08, -4.0573E-02, -5.957E-02
-9.29277E-08, -4.0541E-02, -5.957E-02
-9.29152E-08, -4.0552E-02, -5.946E-02
-9.29027E-08, -4.0510E-02, -5.951E-02
-9.28902E-08, -4.0499E-02, -5.962E-02
-9.28777E-08, -4.0478E-02, -5.967E-02
-9.28652E-08, -4.0446E-02, -5.972E-02
-9.28527E-08, -4.0446E-02, -5.978E-02
-9.28402E-08, -4.0394E-02, -5.978E-02
-9.28277E-08, -4.0383E-02, -5.983E-02
-9.28152E-08, -4.0373E-02, -5.978E-02
-9.28027E-08, -4.0352E-02, -5.988E-02
-9.27902E-08, -4.0320E-02, -5.993E-02
-9.27777E-08, -4.0320E-02, -5.999E-02
-9.27652E-08, -4.0309E-02, -6.004E-02
-9.27527E-08, -4.0288E-02, -6.004E-02
-9.27402E-08, -4.0288E-02, -5.983E-02
-9.27277E-08, -4.0246E-02, -5.993E-02
-9.27152E-08, -4.0257E-02, -5.993E-02
-9.27027E-08, -4.0236E-02, -5.993E-02
-9.26902E-08, -4.0246E-02, -5.983E-02
-9.26777E-08, -4.0246E-02, -5.983E-02
-9.26652E-08, -4.0236E-02, -5.972E-02
-9.26527E-08, -4.0225E-02, -5.962E-02
-9.26402E-08, -4.0236E-02, -5.951E-02
-9.26277E-08, -4.0236E-02, -5.946E-02
-9.26152E-08, -4.0225E-02, -5.920E-02
-9.26027E-08, -4.0246E-02, -5.920E-02
-9.25902E-08, -4.0267E-02, -5.904E-02
-9.25777E-08, -4.0267E-02, -5.899E-02
-9.25652E-08, -4.0267E-02, -5.878E-02
-9.25527E-08, -4.0267E-02, -5.856E-02
-9.25402E-08, -4.0288E-02, -5.846E-02
-9.25277E-08, -4.0299E-02, -5.830E-02
-9.25152E-08, -4.0309E-02, -5.820E-02
-9.25027E-08, -4.0309E-02, -5.804E-02
-9.24902E-08, -4.0309E-02, -5.798E-02
-9.24777E-08, -4.0330E-02, -5.798E-02
-9.24652E-08, -4.0330E-02, -5.793E-02
-9.24527E-08, -4.0330E-02, -5.783E-02
-9.24402E-08, -4.0330E-02, -5.772E-02
-9.24277E-08, -4.0341E-02, -5.788E-02
-9.24152E-08, -4.0330E-02, -5.783E-02
-9.24027E-08, -4.0352E-02, -5.793E-02
-9.23902E-08, -4.0330E-02, -5.804E-02
-9.23777E-08, -4.0320E-02, -5.814E-02
-9.23652E-08, -4.0309E-02, -5.830E-02
-9.23527E-08, -4.0299E-02, -5.846E-02
-9.23402E-08, -4.0299E-02, -5.856E-02
-9.23277E-08, -4.0267E-02, -5.878E-02
-9.23152E-08, -4.0267E-02, -5.904E-02
-9.23027E-08, -4.0236E-02, -5.925E-02
-9.22902E-08, -4.0225E-02, -5.951E-02
-9.22777E-08, -4.0215E-02, -5.972E-02
-9.22652E-08, -4.0183E-02, -6.004E-02
-9.22527E-08, -4.0172E-02, -6.020E-02
-9.22402E-08, -4.0141E-02, -6.041E-02
-9.22277E-08, -4.0141E-02, -6.083E-02
-9.22152E-08, -4.0109E-02, -6.094E-02
-9.22027E-08, -4.0088E-02, -6.125E-02
-9.21902E-08, -4.0056E-02, -6.141E-02
-9.21777E-08, -4.0056E-02, -6.167E-02
-9.21652E-08, -4.0035E-02, -6.183E-02
-9.21527E-08, -4.0014E-02, -6.199E-02
-9.21402E-08, -3.9993E-02, -6.209E-02
-9.21277E-08, -3.9983E-02, -6.215E-02
-9.21152E-08, -3.9972E-02, -6.231E-02
-9.21027E-08, -3.9962E-02, -6.236E-02
-9.20902E-08, -3.9951E-02, -6.246E-02
-9.20777E-08, -3.9962E-02, -6.246E-02
-9.20652E-08, -3.9951E-02, -6.246E-02
-9.20527E-08, -3.9930E-02, -6.236E-02
-9.20402E-08, -3.9941E-02, -6.220E-02
-9.20277E-08, -3.9941E-02, -6.231E-02
-9.20152E-08, -3.9951E-02, -6.204E-02
-9.20027E-08, -3.9941E-02, -6.199E-02
-9.19902E-08, -3.9951E-02, -6.183E-02
-9.19777E-08, -3.9962E-02, -6.173E-02
-9.19652E-08, -3.9951E-02, -6.146E-02
-9.19527E-08, -3.9962E-02, -6.141E-02
-9.19402E-08, -3.9972E-02, -6.115E-02
-9.19277E-08, -3.9972E-02, -6.088E-02
-9.19152E-08, -3.9983E-02, -6.078E-02
-9.19027E-08, -3.9983E-02, -6.051E-02
-9.18902E-08, -3.9993E-02, -6.041E-02
-9.18777E-08, -4.0014E-02, -6.030E-02
-9.18652E-08, -4.0004E-02, -6.004E-02
-9.18527E-08, -4.0014E-02, -5.988E-02
-9.18402E-08, -4.0014E-02, -5.967E-02
-9.18277E-08, -4.0025E-02, -5.957E-02
-9.18152E-08, -4.0046E-02, -5.941E-02
-9.18027E-08, -4.0046E-02, -5.925E-02
-9.17902E-08, -4.0046E-02, -5.925E-02
-9.17777E-08, -4.0056E-02, -5.909E-02
-9.17652E-08, -4.0067E-02, -5.909E-02
-9.17527E-08, -4.0088E-02, -5.909E-02
-9.17402E-08, -4.0088E-02, -5.909E-02
-9.17277E-08, -4.0109E-02, -5.899E-02
-9.17152E-08, -4.0120E-02, -5.899E-02
-9.17027E-08, -4.0141E-02, -5.904E-02
-9.16902E-08, -4.0162E-02, -5.909E-02
-9.16777E-08, -4.0172E-02, -5.914E-02
-9.16652E-08, -4.0193E-02, -5.920E-02
-9.16527E-08, -4.0215E-02, -5.914E-02
-9.16402E-08, -4.0225E-02, -5.925E-02
-9.16277E-08, -4.0236E-02, -5.935E-02
-9.16152E-08, -4.0267E-02, -5.930E-02
-9.16027E-08, -4.0288E-02, -5.941E-02
-9.15902E-08, -4.0341E-02, -5.951E-02
-9.15777E-08, -4.0362E-02, -5.967E-02
-9.15652E-08, -4.0373E-02, -5.962E-02
-9.15527E-08, -4.0404E-02, -5.978E-02
-9.15402E-08, -4.0425E-02, -5.978E-02
-9.15277E-08, -4.0457E-02, -5.978E-02
-9.15152E-08, -4.0489E-02, -5.988E-02
-9.15027E-08, -4.0489E-02, -5.993E-02
-9.14902E-08, -4.0520E-02, -5.999E-02
-9.14777E-08, -4.0541E-02, -5.999E-02
-9.14652E-08, -4.0552E-02, -5.999E-02
-9.14527E-08, -4.0573E-02, -5.993E-02
-9.14402E-08, -4.0583E-02, -5.988E-02
-9.14277E-08, -4.0594E-02, -5.999E-02
-9.14152E-08, -4.0594E-02, -5.988E-02
-9.14027E-08, -4.0605E-02, -5.993E-02
-9.13902E-08, -4.0605E-02, -5.993E-02
-9.13777E-08, -4.0626E-02, -5.993E-02
-9.13652E-08, -4.0605E-02, -5.993E-02
-9.13527E-08, -4.0594E-02, -5.978E-02
-9.13402E-08, -4.0594E-02, -5.978E-02
-9.13277E-08, -4.0594E-02, -5.967E-02
-9.13152E-08, -4.0594E-02, -5.962E-02
-9.13027E-08, -4.0573E-02, -5.962E-02
-9.12902E-08, -4.0552E-02, -5.962E-02
-9.12777E-08, -4.0552E-02, -5.967E-02
-9.12652E-08, -4.0520E-02, -5.951E-02
-9.12527E-08, -4.0510E-02, -5.951E-02
-9.12402E-08, -4.0489E-02, -5.946E-02
-9.12277E-08, -4.0478E-02, -5.941E-02
-9.12152E-08, -4.0478E-02, -5.930E-02
-9.12027E-08, -4.0468E-02, -5.935E-02
-9.11902E-08, -4.0457E-02, -5.935E-02
-9.11777E-08, -4.0446E-02, -5.946E-02
-9.11652E-08, -4.0436E-02, -5.935E-02
-9.11527E-08, -4.0436E-02, -5.925E-02
-9.11402E-08, -4.0457E-02, -5.925E-02
-9.11277E-08, -4.0457E-02, -5.930E-02
-9.11152E-08, -4.0468E-02, -5.935E-02
-9.11027E-08, -4.0489E-02, -5.935E-02
-9.10902E-08, -4.0489E-02, -5.930E-02
-9.10777E-08, -4.0499E-02, -5.935E-02
-9.10652E-08, -4.0510E-02, -5.935E-02
-9.10527E-08, -4.0552E-02, -5.941E-02
-9.10402E-08, -4.0562E-02, -5.930E-02
-9.10277E-08, -4.0583E-02, -5.946E-02
-9.10152E-08, -4.0626E-02, -5.935E-02
-9.10027E-08, -4.0657E-02, -5.957E-02
-9.09902E-08, -4.0668E-02, -5.951E-02
-9.09777E-08, -4.0678E-02, -5.962E-02
-9.09652E-08, -4.0720E-02, -5.967E-02
-9.09527E-08, -4.0731E-02, -5.972E-02
-9.09402E-08, -4.0763E-02, -5.967E-02
-9.09277E-08, -4.0763E-02, -5.972E-02
-9.09152E-08, -4.0784E-02, -5.988E-02
-9.09027E-08, -4.0794E-02, -5.983E-02
-9.08902E-08, -4.0815E-02, -5.993E-02
-9.08777E-08, -4.0815E-02, -6.004E-02
-9.08652E-08, -4.0826E-02, -6.009E-02
-9.08527E-08, -4.0815E-02, -6.015E-02
-9.08402E-08, -4.0815E-02, -6.020E-02
-9.08277E-08, -4.0805E-02, -6.041E-02
-9.08152E-08, -4.0794E-02, -6.030E-02
-9.08027E-08, -4.0773E-02, -6.046E-02
-9.07902E-08, -4.0752E-02, -6.051E-02
-9.07777E-08, -4.0731E-02, -6.067E-02
-9.07652E-08, -4.0699E-02, -6.072E-02
-9.07527E-08, -4.0647E-02, -6.072E-02
-9.07402E-08, -4.0647E-02, -6.088E-02
-9.07277E-08, -4.0605E-02, -6.094E-02
-9.07152E-08, -4.0552E-02, -6.099E-02
-9.07027E-08, -4.0531E-02, -6.109E-02
-9.06902E-08, -4.0499E-02, -6.120E-02
-9.06777E-08, -4.0478E-02, -6.130E-02
-9.06652E-08, -4.0425E-02, -6.130E-02
-9.06527E-08, -4.0404E-02, -6.141E-02
-9.06402E-08, -4.0394E-02, -6.141E-02
-9.06277E-08, -4.0352E-02, -6.152E-02
-9.06152E-08, -4.0341E-02, -6.146E-02
-9.06027E-08, -4.0320E-02, -6.157E-02
-9.05902E-08, -4.0320E-02, -6.167E-02
-9.05777E-08, -4.0288E-02, -6.173E-02
-9.05652E-08, -4.0278E-02, -6.188E-02
-9.05527E-08, -4.0267E-02, -6.188E-02
-9.05402E-08, -4.0288E-02, -6.194E-02
-9.05277E-08, -4.0267E-02, -6.194E-02
-9.05152E-08, -4.0278E-02, -6.204E-02
-9.05027E-08, -4.0299E-02, -6.199E-02
-9.04902E-08, -4.0309E-02, -6.204E-02
-9.04777E-08, -4.0330E-02, -6.209E-02
-9.04652E-08, -4.0362E-02, -6.209E-02
-9.04527E-08, -4.0362E-02, -6.225E-02
-9.04402E-08, -4.0404E-02, -6.225E-02
-9.04277E-08, -4.0415E-02, -6.231E-02
-9.04152E-08, -4.0436E-02, -6.231E-02
-9.04027E-08, -4.0468E-02, -6.231E-02
-9.03902E-08, -4.0499E-02, -6.246E-02
-9.03777E-08, -4.0510E-02, -6.241E-02
-9.03652E-08, -4.0520E-02, -6.246E-02
-9.03527E-08, -4.0541E-02, -6.241E-02
-9.03402E-08, -4.0562E-02, -6.246E-02
-9.03277E-08, -4.0594E-02, -6.246E-02
-9.03152E-08, -4.0636E-02, -6.241E-02
-9.03027E-08, -4.0615E-02, -6.241E-02
-9.02902E-08, -4.0636E-02, -6.241E-02
-9.02777E-08, -4.0657E-02, -6.241E-02
-9.02652E-08, -4.0657E-02, -6.231E-02
-9.02527E-08, -4.0668E-02, -6.220E-02
-9.02402E-08, -4.0668E-02, -6.215E-02
-9.02277E-08, -4.0668E-02, -6.220E-02
-9.02152E-08, -4.0657E-02, -6.188E-02
-9.02027E-08, -4.0636E-02, -6.183E-02
-9.01902E-08, -4.0636E-02, -6.178E-02
-9.01777E-08, -4.0636E-02, -6.173E-02
-9.01652E-08, -4.0636E-02, -6.152E-02
-9.01527E-08, -4.0615E-02, -6.130E-02
-9.01402E-08, -4.0594E-02, -6.120E-02
-9.01277E-08, -4.0583E-02, -6.094E-02
-9.01152E-08, -4.0583E-02, -6.088E-02
-9.01027E-08, -4.0573E-02, -6.067E-02
-9.00902E-08, -4.0541E-02, -6.046E-02
-9.00777E-08, -4.0541E-02, -6.030E-02
-9.00652E-08, -4.0552E-02, -6.004E-02
-9.00527E-08, -4.0531E-02, -5.988E-02
-9.00402E-08, -4.0531E-02, -5.957E-02
