,Channel 1,Channel 2
-9.49140E-08, -1.0939E-02, -4.276E-02
-9.49015E-08, -1.0934E-02, -4.286E-02
-9.48890E-08, -1.0949E-02, -4.291E-02
-9.48765E-08, -1.0944E-02, -4.302E-02
-9.48640E-08, -1.0965E-02, -4.307E-02
-9.48515E-08, -1.0965E-02, -4.318E-02
-9.48390E-08, -1.0971E-02, -4.318E-02
-9.48265E-08, -1.0971E-02, -4.318E-02
-9.48140E-08, -1.0986E-02, -4.323E-02
-9.48015E-08, -1.0986E-02, -4.334E-02
-9.47890E-08, -1.0986E-02, -4.339E-02
-9.47765E-08, -1.0981E-02, -4.339E-02
-9.47640E-08, -1.0981E-02, -4.328E-02
-9.47515E-08, -1.0971E-02, -4.334E-02
-9.47390E-08, -1.0976E-02, -4.323E-02
-9.47265E-08, -1.0965E-02, -4.318E-02
-9.47140E-08, -1.0949E-02, -4.313E-02
-9.47015E-08, -1.0939E-02, -4.307E-02
-9.46890E-08, -1.0934E-02, -4.307E-02
-9.46765E-08, -1.0918E-02, -4.302E-02
-9.46640E-08, -1.0907E-02, -4.281E-02
-9.46515E-08, -1.0886E-02, -4.276E-02
-9.46390E-08, -1.0881E-02, -4.255E-02
-9.46265E-08, -1.0865E-02, -4.249E-02
-9.46140E-08, -1.0855E-02, -4.233E-02
-9.46015E-08, -1.0834E-02, -4.223E-02
-9.45890E-08, -1.0823E-02, -4.207E-02
-9.45765E-08, -1.0818E-02, -4.191E-02
-9.45640E-08, -1.0802E-02, -4.170E-02
-9.45515E-08, -1.0797E-02, -4.160E-02
-9.45390E-08, -1.0781E-02, -4.149E-02
-9.45265E-08, -1.0776E-02, -4.133E-02
-9.45140E-08, -1.0776E-02, -4.118E-02
-9.45015E-08, -1.0776E-02, -4.107E-02
-9.44890E-08, -1.0781E-02, -4.091E-02
-9.44765E-08, -1.0770E-02, -4.081E-02
-9.44640E-08, -1.0770E-02, -4.070E-02
-9.44515E-08, -1.0781E-02, -4.049E-02
-9.44390E-08, -1.0791E-02, -4.044E-02
-9.44265E-08, -1.0802E-02, -4.039E-02
-9.44140E-08, -1.0807E-02, -4.028E-02
-9.44015E-08, -1.0818E-02, -4.023E-02
-9.43890E-08, -1.0834E-02, -4.017E-02
-9.43765E-08, -1.0844E-02, -4.012E-02
-9.43640E-08, -1.0855E-02, -4.002E-02
-9.43515E-08, -1.0870E-02, -4.007E-02
-9.43390E-08, -1.0886E-02, -3.996E-02
-9.43265E-08, -1.0902E-02, -4.007E-02
-9.43140E-08, -1.0913E-02, -3.996E-02
-9.43015E-08, -1.0928E-02, -4.007E-02
-9.42890E-08, -1.0944E-02, -3.996E-02
-9.42765E-08, -1.0960E-02, -4.002E-02
-9.42640E-08, -1.0971E-02, -3.996E-02
-9.42515E-08, -1.0981E-02, -3.996E-02
-9.42390E-08, -1.0997E-02, -3.996E-02
-9.42265E-08, -1.1007E-02, -4.002E-02
-9.42140E-08, -1.1018E-02, -3.996E-02
-9.42015E-08, -1.1034E-02, -4.007E-02
-9.41890E-08, -1.1050E-02, -4.007E-02
-9.41765E-08, -1.1050E-02, -4.002E-02
-9.41640E-08, -1.1065E-02, -3.991E-02
-9.41515E-08, -1.1076E-02, -4.002E-02
-9.41390E-08, -1.1086E-02, -4.002E-02
-9.41265E-08, -1.1102E-02, -3.996E-02
-9.41140E-08, -1.1113E-02, -3.996E-02
-9.41015E-08, -1.1129E-02, -3.991E-02
-9.40890E-08, -1.1139E-02, -3.986E-02
-9.40765E-08, -1.1150E-02, -3.981E-02
-9.40640E-08, -1.1166E-02, -3.975E-02
-9.40515E-08, -1.1176E-02, -3.965E-02
-9.40390E-08, -1.1187E-02, -3.970E-02
-9.40265E-08, -1.1202E-02, -3.959E-02
-9.40140E-08, -1.1218E-02, -3.954E-02
-9.40015E-08, -1.1218E-02, -3.954E-02
-9.39890E-08, -1.1223E-02, -3.944E-02
-9.39765E-08, -1.1245E-02, -3.949E-02
-9.39640E-08, -1.1245E-02, -3.933E-02
-9.39515E-08, -1.1245E-02, -3.944E-02
-9.39390E-08, -1.1250E-02, -3.933E-02
-9.39265E-08, -1.1239E-02, -3.923E-02
-9.39140E-08, -1.1239E-02, -3.923E-02
-9.39015E-08, -1.1239E-02, -3.938E-02
-9.38890E-08, -1.1229E-02, -3.933E-02
-9.38765E-08, -1.1208E-02, -3.938E-02
-9.38640E-08, -1.1187E-02, -3.938E-02
-9.38515E-08, -1.1176E-02, -3.938E-02
-9.38390E-08, -1.1150E-02, -3.933E-02
-9.38265E-08, -1.1129E-02, -3.938E-02
-9.38140E-08, -1.1097E-02, -3.944E-02
-9.38015E-08, -1.1071E-02, -3.954E-02
-9.37890E-08, -1.1029E-02, -3.954E-02
-9.37765E-08, -1.0992E-02, -3.959E-02
-9.37640E-08, -1.0960E-02, -3.965E-02
-9.37515E-08, -1.0918E-02, -3.981E-02
-9.37390E-08, -1.0876E-02, -3.981E-02
-9.37265E-08, -1.0839E-02, -3.991E-02
-9.37140E-08, -1.0812E-02, -4.002E-02
-9.37015E-08, -1.0765E-02, -4.017E-02
-9.36890E-08, -1.0733E-02, -4.028E-02
-9.36765E-08, -1.0702E-02, -4.039E-02
-9.36640E-08, -1.0665E-02, -4.054E-02
-9.36515E-08, -1.0639E-02, -4.054E-02
-9.36390E-08, -1.0618E-02, -4.060E-02
-9.36265E-08, -1.0602E-02, -4.070E-02
-9.36140E-08, -1.0586E-02, -4.091E-02
-9.36015E-08, -1.0570E-02, -4.091E-02
-9.35890E-08, -1.0570E-02, -4.102E-02
-9.35765E-08, -1.0570E-02, -4.123E-02
-9.35640E-08, -1.0581E-02, -4.123E-02
-9.35515E-08, -1.0591E-02, -4.133E-02
-9.35390E-08, -1.0607E-02, -4.133E-02
-9.35265E-08, -1.0628E-02, -4.149E-02
-9.35140E-08, -1.0644E-02, -4.154E-02
-9.35015E-08, -1.0681E-02, -4.149E-02
-9.34890E-08, -1.0718E-02, -4.160E-02
-9.34765E-08, -1.0744E-02, -4.165E-02
-9.34640E-08, -1.0786E-02, -4.170E-02
-9.34515E-08, -1.0823E-02, -4.170E-02
-9.34390E-08, -1.0876E-02, -4.165E-02
-9.34265E-08, -1.0923E-02, -4.170E-02
-9.34140E-08, -1.0965E-02, -4.165E-02
-9.34015E-08, -1.1013E-02, -4.165E-02
-9.33890E-08, -1.1050E-02, -4.160E-02
-9.33765E-08, -1.1086E-02, -4.165E-02
-9.33640E-08, -1.1123E-02, -4.154E-02
-9.33515E-08, -1.1166E-02, -4.160E-02
-9.33390E-08, -1.1192E-02, -4.144E-02
-9.33265E-08, -1.1223E-02, -4.139E-02
-9.33140E-08, -1.1250E-02, -4.133E-02
-9.33015E-08, -1.1271E-02, -4.123E-02
-9.32890E-08, -1.1292E-02, -4.123E-02
-9.32765E-08, -1.1308E-02, -4.118E-02
-9.32640E-08, -1.1308E-02, -4.107E-02
-9.32515E-08, -1.1308E-02, -4.096E-02
-9.32390E-08, -1.1303E-02, -4.091E-02
-9.32265E-08, -1.1303E-02, -4.091E-02
-9.32140E-08, -1.1292E-02, -4.075E-02
-9.32015E-08, -1.1260E-02, -4.075E-02
-9.31890E-08, -1.1245E-02, -4.081E-02
-9.31765E-08, -1.1234E-02, -4.075E-02
-9.31640E-08, -1.1202E-02, -4.065E-02
-9.31515E-08, -1.1166E-02, -4.070E-02
-9.31390E-08, -1.1139E-02, -4.065E-02
-9.31265E-08, -1.1113E-02, -4.070E-02
-9.31140E-08, -1.1076E-02, -4.075E-02
-9.31015E-08, -1.1039E-02, -4.081E-02
-9.30890E-08, -1.0997E-02, -4.081E-02
-9.30765E-08, -1.0965E-02, -4.096E-02
-9.30640E-08, -1.0934E-02, -4.102E-02
-9.30515E-08, -1.0897E-02, -4.107E-02
-9.30390E-08, -1.0865E-02, -4.123E-02
-9.30265E-08, -1.0839E-02, -4.133E-02
-9.30140E-08, -1.0807E-02, -4.149E-02
-9.30015E-08, -1.0786E-02, -4.165E-02
-9.29890E-08, -1.0760E-02, -4.170E-02
-9.29765E-08, -1.0749E-02, -4.191E-02
-9.29640E-08, -1.0733E-02, -4.207E-02
-9.29515E-08, -1.0712E-02, -4.228E-02
-9.29390E-08, -1.0691E-02, -4.239E-02
-9.29265E-08, -1.0681E-02, -4.260E-02
-9.29140E-08, -1.0681E-02, -4.270E-02
-9.29015E-08, -1.0675E-02, -4.286E-02
-9.28890E-08, -1.0681E-02, -4.302E-02
-9.28765E-08, -1.0675E-02, -4.318E-02
-9.28640E-08, -1.0670E-02, -4.328E-02
-9.28515E-08, -1.0691E-02, -4.339E-02
-9.28390E-08, -1.0691E-02, -4.355E-02
-9.28265E-08, -1.0707E-02, -4.360E-02
-9.28140E-08, -1.0712E-02, -4.370E-02
-9.28015E-08, -1.0733E-02, -4.376E-02
-9.27890E-08, -1.0744E-02, -4.370E-02
-9.27765E-08, -1.0765E-02, -4.386E-02
-9.27640E-08, -1.0791E-02, -4.381E-02
-9.27515E-08, -1.0802E-02, -4.392E-02
-9.27390E-08, -1.0828E-02, -4.376E-02
-9.27265E-08, -1.0849E-02, -4.360E-02
-9.27140E-08, -1.0876E-02, -4.360E-02
-9.27015E-08, -1.0907E-02, -4.344E-02
-9.26890E-08, -1.0918E-02, -4.323E-02
-9.26765E-08, -1.0944E-02, -4.313E-02
-9.26640E-08, -1.0976E-02, -4.291E-02
-9.26515E-08, -1.0997E-02, -4.270E-02
-9.26390E-08, -1.1023E-02, -4.249E-02
-9.26265E-08, -1.1044E-02, -4.223E-02
-9.26140E-08, -1.1071E-02, -4.202E-02
-9.26015E-08, -1.1092E-02, -4.165E-02
-9.25890E-08, -1.1118E-02, -4.139E-02
-9.25765E-08, -1.1150E-02, -4.112E-02
-9.25640E-08, -1.1160E-02, -4.070E-02
-9.25515E-08, -1.1187E-02, -4.049E-02
-9.25390E-08, -1.1218E-02, -4.007E-02
-9.25265E-08, -1.1229E-02, -3.981E-02
-9.25140E-08, -1.1250E-02, -3.949E-02
-9.25015E-08, -1.1260E-02, -3.917E-02
-9.24890E-08, -1.1276E-02, -3.880E-02
-9.24765E-08, -1.1292E-02, -3.859E-02
-9.24640E-08, -1.1297E-02, -3.817E-02
-9.24515E-08, -1.1303E-02, -3.796E-02
-9.24390E-08, -1.1313E-02, -3.770E-02
-9.24265E-08, -1.1318E-02, -3.759E-02
-9.24140E-08, -1.1313E-02, -3.733E-02
-9.24015E-08, -1.1313E-02, -3.712E-02
-9.23890E-08, -1.1303E-02, -3.707E-02
-9.23765E-08, -1.1303E-02, -3.691E-02
-9.23640E-08, -1.1281E-02, -3.675E-02
-9.23515E-08, -1.1276E-02, -3.675E-02
-9.23390E-08, -1.1255E-02, -3.670E-02
-9.23265E-08, -1.1234E-02, -3.664E-02
-9.23140E-08, -1.1208E-02, -3.670E-02
-9.23015E-08, -1.1181E-02, -3.664E-02
-9.22890E-08, -1.1155E-02, -3.675E-02
-9.22765E-08, -1.1123E-02, -3.696E-02
-9.22640E-08, -1.1097E-02, -3.707E-02
-9.22515E-08, -1.1055E-02, -3.717E-02
-9.22390E-08, -1.1029E-02, -3.722E-02
-9.22265E-08, -1.0981E-02, -3.743E-02
-9.22140E-08, -1.0944E-02, -3.765E-02
-9.22015E-08, -1.0907E-02, -3.786E-02
-9.21890E-08, -1.0876E-02, -3.801E-02
-9.21765E-08, -1.0834E-02, -3.833E-02
-9.21640E-08, -1.0797E-02, -3.844E-02
-9.21515E-08, -1.0755E-02, -3.875E-02
-9.21390E-08, -1.0723E-02, -3.896E-02
-9.21265E-08, -1.0686E-02, -3.912E-02
-9.21140E-08, -1.0660E-02, -3.938E-02
-9.21015E-08, -1.0623E-02, -3.965E-02
-9.20890E-08, -1.0591E-02, -3.981E-02
-9.20765E-08, -1.0565E-02, -4.017E-02
-9.20640E-08, -1.0544E-02, -4.028E-02
-9.20515E-08, -1.0523E-02, -4.044E-02
-9.20390E-08, -1.0507E-02, -4.054E-02
-9.20265E-08, -1.0491E-02, -4.075E-02
-9.20140E-08, -1.0481E-02, -4.081E-02
-9.20015E-08, -1.0475E-02, -4.107E-02
-9.19890E-08, -1.0481E-02, -4.118E-02
-9.19765E-08, -1.0481E-02, -4.133E-02
-9.19640E-08, -1.0481E-02, -4.139E-02
-9.19515E-08, -1.0496E-02, -4.144E-02
-9.19390E-08, -1.0512E-02, -4.144E-02
-9.19265E-08, -1.0523E-02, -4.154E-02
-9.19140E-08, -1.0538E-02, -4.160E-02
-9.19015E-08, -1.0565E-02, -4.149E-02
-9.18890E-08, -1.0591E-02, -4.160E-02
-9.18765E-08, -1.0612E-02, -4.160E-02
-9.18640E-08, -1.0639E-02, -4.160E-02
-9.18515E-08, -1.0675E-02, -4.160E-02
-9.18390E-08, -1.0707E-02, -4.154E-02
-9.18265E-08, -1.0744E-02, -4.144E-02
-9.18140E-08, -1.0776E-02, -4.139E-02
-9.18015E-08, -1.0812E-02, -4.133E-02
-9.17890E-08, -1.0839E-02, -4.128E-02
-9.17765E-08, -1.0881E-02, -4.112E-02
-9.17640E-08, -1.0907E-02, -4.107E-02
-9.17515E-08, -1.0944E-02, -4.112E-02
-9.17390E-08, -1.0976E-02, -4.096E-02
-9.17265E-08, -1.0997E-02, -4.086E-02
-9.17140E-08, -1.1034E-02, -4.075E-02
-9.17015E-08, -1.1065E-02, -4.075E-02
-9.16890E-08, -1.1086E-02, -4.049E-02
-9.16765E-08, -1.1108E-02, -4.044E-02
-9.16640E-08, -1.1123E-02, -4.039E-02
-9.16515E-08, -1.1144E-02, -4.023E-02
-9.16390E-08, -1.1155E-02, -4.012E-02
-9.16265E-08, -1.1155E-02, -4.002E-02
-9.16140E-08, -1.1160E-02, -3.996E-02
-9.16015E-08, -1.1171E-02, -3.981E-02
-9.15890E-08, -1.1171E-02, -3.970E-02
-9.15765E-08, -1.1166E-02, -3.970E-02
-9.15640E-08, -1.1171E-02, -3.959E-02
-9.15515E-08, -1.1160E-02, -3.954E-02
-9.15390E-08, -1.1155E-02, -3.949E-02
-9.15265E-08, -1.1144E-02, -3.938E-02
-9.15140E-08, -1.1139E-02, -3.928E-02
-9.15015E-08, -1.1113E-02, -3.933E-02
-9.14890E-08, -1.1108E-02, -3.923E-02
-9.14765E-08, -1.1092E-02, -3.923E-02
-9.14640E-08, -1.1086E-02, -3.928E-02
-9.14515E-08, -1.1055E-02, -3.928E-02
-9.14390E-08, -1.1044E-02, -3.928E-02
-9.14265E-08, -1.1029E-02, -3.928E-02
-9.14140E-08, -1.1018E-02, -3.933E-02
-9.14015E-08, -1.0992E-02, -3.944E-02
-9.13890E-08, -1.0992E-02, -3.944E-02
-9.13765E-08, -1.0971E-02, -3.954E-02
-9.13640E-08, -1.0955E-02, -3.959E-02
-9.13515E-08, -1.0949E-02, -3.975E-02
-9.13390E-08, -1.0939E-02, -3.986E-02
-9.13265E-08, -1.0928E-02, -4.002E-02
-9.13140E-08, -1.0918E-02, -4.007E-02
-9.13015E-08, -1.0907E-02, -4.028E-02
-9.12890E-08, -1.0902E-02, -4.033E-02
-9.12765E-08, -1.0897E-02, -4.054E-02
-9.12640E-08, -1.0886E-02, -4.065E-02
-9.12515E-08, -1.0881E-02, -4.081E-02
-9.12390E-08, -1.0876E-02, -4.096E-02
-9.12265E-08, -1.0876E-02, -4.118E-02
-9.12140E-08, -1.0870E-02, -4.123E-02
-9.12015E-08, -1.0860E-02, -4.144E-02
-9.11890E-08, -1.0855E-02, -4.160E-02
-9.11765E-08, -1.0865E-02, -4.165E-02
-9.11640E-08, -1.0855E-02, -4.176E-02
-9.11515E-08, -1.0849E-02, -4.197E-02
-9.11390E-08, -1.0844E-02, -4.202E-02
-9.11265E-08, -1.0839E-02, -4.212E-02
-9.11140E-08, -1.0844E-02, -4.218E-02
-9.11015E-08, -1.0839E-02, -4.228E-02
-9.10890E-08, -1.0834E-02, -4.239E-02
-9.10765E-08, -1.0828E-02, -4.244E-02
-9.10640E-08, -1.0823E-02, -4.249E-02
-9.10515E-08, -1.0818E-02, -4.249E-02
-9.10390E-08, -1.0812E-02, -4.244E-02
-9.10265E-08, -1.0802E-02, -4.249E-02
-9.10140E-08, -1.0802E-02, -4.249E-02
-9.10015E-08, -1.0797E-02, -4.249E-02
-9.09890E-08, -1.0791E-02, -4.239E-02
-9.09765E-08, -1.0791E-02, -4.233E-02
-9.09640E-08, -1.0791E-02, -4.228E-02
-9.09515E-08, -1.0791E-02, -4.223E-02
-9.09390E-08, -1.0791E-02, -4.207E-02
-9.09265E-08, -1.0797E-02, -4.207E-02
-9.09140E-08, -1.0791E-02, -4.191E-02
-9.09015E-08, -1.0802E-02, -4.186E-02
-9.08890E-08, -1.0802E-02, -4.176E-02
-9.08765E-08, -1.0802E-02, -4.160E-02
-9.08640E-08, -1.0812E-02, -4.149E-02
-9.08515E-08, -1.0823E-02, -4.149E-02
-9.08390E-08, -1.0818E-02, -4.128E-02
-9.08265E-08, -1.0834E-02, -4.128E-02
-9.08140E-08, -1.0844E-02, -4.112E-02
-9.08015E-08, -1.0849E-02, -4.102E-02
-9.07890E-08, -1.0870E-02, -4.096E-02
-9.07765E-08, -1.0876E-02, -4.091E-02
-9.07640E-08, -1.0886E-02, -4.070E-02
-9.07515E-08, -1.0907E-02, -4.075E-02
-9.07390E-08, -1.0918E-02, -4.060E-02
-9.07265E-08, -1.0918E-02, -4.044E-02
-9.07140E-08, -1.0939E-02, -4.044E-02
-9.07015E-08, -1.0949E-02, -4.044E-02
-9.06890E-08, -1.0971E-02, -4.033E-02
-9.06765E-08, -1.0976E-02, -4.039E-02
-9.06640E-08, -1.0981E-02, -4.028E-02
-9.06515E-08, -1.0997E-02, -4.033E-02
-9.06390E-08, -1.1007E-02, -4.023E-02
-9.06265E-08, -1.1023E-02, -4.028E-02
-9.06140E-08, -1.1029E-02, -4.028E-02
-9.06015E-08, -1.1039E-02, -4.023E-02
-9.05890E-08, -1.1055E-02, -4.023E-02
-9.05765E-08, -1.1060E-02, -4.023E-02
-9.05640E-08, -1.1060E-02, -4.017E-02
-9.05515E-08, -1.1071E-02, -4.023E-02
-9.05390E-08, -1.1086E-02, -4.012E-02
-9.05265E-08, -1.1092E-02, -4.012E-02
-9.05140E-08, -1.1102E-02, -4.007E-02
-9.05015E-08, -1.1113E-02, -4.007E-02
-9.04890E-08, -1.1123E-02, -3.991E-02
-9.04765E-08, -1.1139E-02, -3.996E-02
-9.04640E-08, -1.1150E-02, -3.991E-02
-9.04515E-08, -1.1160E-02, -3.975E-02
-9.04390E-08, -1.1171E-02, -3.970E-02
-9.04265E-08, -1.1192E-02, -3.970E-02
-9.04140E-08, -1.1208E-02, -3.954E-02
-9.04015E-08, -1.1213E-02, -3.938E-02
-9.03890E-08, -1.1218E-02, -3.928E-02
-9.03765E-08, -1.1234E-02, -3.917E-02
-9.03640E-08, -1.1239E-02, -3.896E-02
-9.03515E-08, -1.1255E-02, -3.886E-02
-9.03390E-08, -1.1271E-02, -3.875E-02
-9.03265E-08, -1.1266E-02, -3.870E-02
-9.03140E-08, -1.1276E-02, -3.849E-02
-9.03015E-08, -1.1276E-02, -3.838E-02
-9.02890E-08, -1.1281E-02, -3.822E-02
-9.02765E-08, -1.1276E-02, -3.812E-02
-9.02640E-08, -1.1266E-02, -3.796E-02
-9.02515E-08, -1.1260E-02, -3.786E-02
-9.02390E-08, -1.1266E-02, -3.775E-02
-9.02265E-08, -1.1255E-02, -3.770E-02
-9.02140E-08, -1.1234E-02, -3.754E-02
-9.02015E-08, -1.1223E-02, -3.754E-02
-9.01890E-08, -1.1202E-02, -3.754E-02
-9.01765E-08, -1.1187E-02, -3.749E-02
-9.01640E-08, -1.1155E-02, -3.743E-02
-9.01515E-08, -1.1129E-02, -3.754E-02
-9.01390E-08, -1.1108E-02, -3.743E-02
-9.01265E-08, -1.1081E-02, -3.754E-02
-9.01140E-08, -1.1055E-02, -3.754E-02
-9.01015E-08, -1.1034E-02, -3.775E-02
-9.00890E-08, -1.1002E-02, -3.765E-02
-9.00765E-08, -1.0981E-02, -3.770E-02
-9.00640E-08, -1.0939E-02, -3.786E-02
-9.00515E-08, -1.0923E-02, -3.801E-02
-9.00390E-08, -1.0897E-02, -3.812E-02
