,Channel 1,Channel 2
-9.49112E-08, -3.5151E-02, -5.730E-02
-9.48987E-08, -3.5156E-02, -5.725E-02
-9.48862E-08, -3.5161E-02, -5.709E-02
-9.48737E-08, -3.5182E-02, -5.698E-02
-9.48612E-08, -3.5198E-02, -5.688E-02
-9.48487E-08, -3.5193E-02, -5.672E-02
-9.48362E-08, -3.5214E-02, -5.672E-02
-9.48237E-08, -3.5214E-02, -5.656E-02
-9.48112E-08, -3.5219E-02, -5.646E-02
-9.47987E-08, -3.5225E-02, -5.625E-02
-9.47862E-08, -3.5219E-02, -5.614E-02
-9.47737E-08, -3.5219E-02, -5.593E-02
-9.47612E-08, -3.5204E-02, -5.582E-02
-9.47487E-08, -3.5209E-02, -5.561E-02
-9.47362E-08, -3.5198E-02, -5.551E-02
-9.47237E-08, -3.5188E-02, -5.530E-02
-9.47112E-08, -3.5167E-02, -5.514E-02
-9.46987E-08, -3.5151E-02, -5.509E-02
-9.46862E-08, -3.5130E-02, -5.482E-02
-9.46737E-08, -3.5114E-02, -5.472E-02
-9.46612E-08, -3.5088E-02, -5.461E-02
-9.46487E-08, -3.5061E-02, -5.440E-02
-9.46362E-08, -3.5040E-02, -5.430E-02
-9.46237E-08, -3.4993E-02, -5.414E-02
-9.46112E-08, -3.4956E-02, -5.409E-02
-9.45987E-08, -3.4919E-02, -5.393E-02
-9.45862E-08, -3.4882E-02, -5.393E-02
-9.45737E-08, -3.4845E-02, -5.382E-02
-9.45612E-08, -3.4808E-02, -5.372E-02
-9.45487E-08, -3.4771E-02, -5.372E-02
-9.45362E-08, -3.4724E-02, -5.356E-02
-9.45237E-08, -3.4692E-02, -5.356E-02
-9.45112E-08, -3.4656E-02, -5.351E-02
-9.44987E-08, -3.4619E-02, -5.351E-02
-9.44862E-08, -3.4577E-02, -5.340E-02
-9.44737E-08, -3.4555E-02, -5.345E-02
-9.44612E-08, -3.4513E-02, -5.340E-02
-9.44487E-08, -3.4482E-02, -5.345E-02
-9.44362E-08, -3.4455E-02, -5.335E-02
-9.44237E-08, -3.4440E-02, -5.345E-02
-9.44112E-08, -3.4408E-02, -5.340E-02
-9.43987E-08, -3.4397E-02, -5.335E-02
-9.43862E-08, -3.4382E-02, -5.340E-02
-9.43737E-08, -3.4371E-02, -5.345E-02
-9.43612E-08, -3.4360E-02, -5.340E-02
-9.43487E-08, -3.4360E-02, -5.345E-02
-9.43362E-08, -3.4366E-02, -5.345E-02
-9.43237E-08, -3.4371E-02, -5.356E-02
-9.43112E-08, -3.4371E-02, -5.356E-02
-9.42987E-08, -3.4376E-02, -5.361E-02
-9.42862E-08, -3.4387E-02, -5.372E-02
-9.42737E-08, -3.4408E-02, -5.377E-02
-9.42612E-08, -3.4424E-02, -5.382E-02
-9.42487E-08, -3.4445E-02, -5.393E-02
-9.42362E-08, -3.4466E-02, -5.398E-02
-9.42237E-08, -3.4492E-02, -5.419E-02
-9.42112E-08, -3.4513E-02, -5.424E-02
-9.41987E-08, -3.4540E-02, -5.435E-02
-9.41862E-08, -3.4571E-02, -5.451E-02
-9.41737E-08, -3.4592E-02, -5.472E-02
-9.41612E-08, -3.4608E-02, -5.482E-02
-9.41487E-08, -3.4650E-02, -5.503E-02
-9.41362E-08, -3.4671E-02, -5.514E-02
-9.41237E-08, -3.4682E-02, -5.535E-02
-9.41112E-08, -3.4708E-02, -5.556E-02
-9.40987E-08, -3.4735E-02, -5.572E-02
-9.40862E-08, -3.4740E-02, -5.588E-02
-9.40737E-08, -3.4761E-02, -5.614E-02
-9.40612E-08, -3.4777E-02, -5.630E-02
-9.40487E-08, -3.4787E-02, -5.646E-02
-9.40362E-08, -3.4793E-02, -5.672E-02
-9.40237E-08, -3.4798E-02, -5.693E-02
-9.40112E-08, -3.4803E-02, -5.709E-02
-9.39987E-08, -3.4803E-02, -5.714E-02
-9.39862E-08, -3.4793E-02, -5.746E-02
-9.39737E-08, -3.4787E-02, -5.746E-02
-9.39612E-08, -3.4782E-02, -5.762E-02
-9.39487E-08, -3.4771E-02, -5.772E-02
-9.39362E-08, -3.4756E-02, -5.783E-02
-9.39237E-08, -3.4750E-02, -5.788E-02
-9.39112E-08, -3.4735E-02, -5.793E-02
-9.38987E-08, -3.4708E-02, -5.793E-02
-9.38862E-08, -3.4692E-02, -5.793E-02
-9.38737E-08, -3.4682E-02, -5.798E-02
-9.38612E-08, -3.4650E-02, -5.783E-02
-9.38487E-08, -3.4634E-02, -5.793E-02
-9.38362E-08, -3.4613E-02, -5.788E-02
-9.38237E-08, -3.4603E-02, -5.777E-02
-9.38112E-08, -3.4582E-02, -5.767E-02
-9.37987E-08, -3.4571E-02, -5.767E-02
-9.37862E-08, -3.4555E-02, -5.746E-02
-9.37737E-08, -3.4540E-02, -5.741E-02
-9.37612E-08, -3.4534E-02, -5.730E-02
-9.37487E-08, -3.4524E-02, -5.725E-02
-9.37362E-08, -3.4524E-02, -5.719E-02
-9.37237E-08, -3.4524E-02, -5.698E-02
-9.37112E-08, -3.4519E-02, -5.688E-02
-9.36987E-08, -3.4524E-02, -5.677E-02
-9.36862E-08, -3.4529E-02, -5.672E-02
-9.36737E-08, -3.4534E-02, -5.667E-02
-9.36612E-08, -3.4550E-02, -5.651E-02
-9.36487E-08, -3.4566E-02, -5.646E-02
-9.36362E-08, -3.4582E-02, -5.640E-02
-9.36237E-08, -3.4598E-02, -5.646E-02
-9.36112E-08, -3.4624E-02, -5.635E-02
-9.35987E-08, -3.4634E-02, -5.640E-02
-9.35862E-08, -3.4666E-02, -5.635E-02
-9.35737E-08, -3.4682E-02, -5.640E-02
-9.35612E-08, -3.4703E-02, -5.635E-02
-9.35487E-08, -3.4729E-02, -5.651E-02
-9.35362E-08, -3.4740E-02, -5.646E-02
-9.35237E-08, -3.4766E-02, -5.646E-02
-9.35112E-08, -3.4782E-02, -5.656E-02
-9.34987E-08, -3.4808E-02, -5.661E-02
-9.34862E-08, -3.4819E-02, -5.667E-02
-9.34737E-08, -3.4829E-02, -5.677E-02
-9.34612E-08, -3.4835E-02, -5.688E-02
-9.34487E-08, -3.4845E-02, -5.693E-02
-9.34362E-08, -3.4845E-02, -5.698E-02
-9.34237E-08, -3.4845E-02, -5.719E-02
-9.34112E-08, -3.4845E-02, -5.725E-02
-9.33987E-08, -3.4851E-02, -5.730E-02
-9.33862E-08, -3.4829E-02, -5.741E-02
-9.33737E-08, -3.4829E-02, -5.756E-02
-9.33612E-08, -3.4814E-02, -5.762E-02
-9.33487E-08, -3.4798E-02, -5.772E-02
-9.33362E-08, -3.4777E-02, -5.783E-02
-9.33237E-08, -3.4756E-02, -5.783E-02
-9.33112E-08, -3.4740E-02, -5.798E-02
-9.32987E-08, -3.4719E-02, -5.809E-02
-9.32862E-08, -3.4703E-02, -5.814E-02
-9.32737E-08, -3.4677E-02, -5.825E-02
-9.32612E-08, -3.4656E-02, -5.825E-02
-9.32487E-08, -3.4640E-02, -5.830E-02
-9.32362E-08, -3.4619E-02, -5.835E-02
-9.32237E-08, -3.4608E-02, -5.846E-02
-9.32112E-08, -3.4577E-02, -5.846E-02
-9.31987E-08, -3.4566E-02, -5.851E-02
-9.31862E-08, -3.4561E-02, -5.856E-02
-9.31737E-08, -3.4545E-02, -5.856E-02
-9.31612E-08, -3.4534E-02, -5.856E-02
-9.31487E-08, -3.4529E-02, -5.851E-02
-9.31362E-08, -3.4524E-02, -5.856E-02
-9.31237E-08, -3.4529E-02, -5.851E-02
-9.31112E-08, -3.4534E-02, -5.846E-02
-9.30987E-08, -3.4540E-02, -5.851E-02
-9.30862E-08, -3.4550E-02, -5.841E-02
-9.30737E-08, -3.4561E-02, -5.835E-02
-9.30612E-08, -3.4577E-02, -5.830E-02
-9.30487E-08, -3.4587E-02, -5.825E-02
-9.30362E-08, -3.4598E-02, -5.814E-02
-9.30237E-08, -3.4619E-02, -5.814E-02
-9.30112E-08, -3.4640E-02, -5.793E-02
-9.29987E-08, -3.4661E-02, -5.788E-02
-9.29862E-08, -3.4677E-02, -5.777E-02
-9.29737E-08, -3.4708E-02, -5.767E-02
-9.29612E-08, -3.4719E-02, -5.746E-02
-9.29487E-08, -3.4740E-02, -5.746E-02
-9.29362E-08, -3.4761E-02, -5.735E-02
-9.29237E-08, -3.4771E-02, -5.709E-02
-9.29112E-08, -3.4793E-02, -5.698E-02
-9.28987E-08, -3.4808E-02, -5.693E-02
-9.28862E-08, -3.4814E-02, -5.667E-02
-9.28737E-08, -3.4829E-02, -5.661E-02
-9.28612E-08, -3.4835E-02, -5.651E-02
-9.28487E-08, -3.4835E-02, -5.635E-02
-9.28362E-08, -3.4840E-02, -5.625E-02
-9.28237E-08, -3.4851E-02, -5.614E-02
-9.28112E-08, -3.4856E-02, -5.598E-02
-9.27987E-08, -3.4856E-02, -5.582E-02
-9.27862E-08, -3.4845E-02, -5.572E-02
-9.27737E-08, -3.4840E-02, -5.567E-02
-9.27612E-08, -3.4824E-02, -5.540E-02
-9.27487E-08, -3.4814E-02, -5.530E-02
-9.27362E-08, -3.4814E-02, -5.519E-02
-9.27237E-08, -3.4803E-02, -5.514E-02
-9.27112E-08, -3.4782E-02, -5.493E-02
-9.26987E-08, -3.4771E-02, -5.488E-02
-9.26862E-08, -3.4771E-02, -5.477E-02
-9.26737E-08, -3.4756E-02, -5.467E-02
-9.26612E-08, -3.4745E-02, -5.451E-02
-9.26487E-08, -3.4735E-02, -5.435E-02
-9.26362E-08, -3.4729E-02, -5.424E-02
-9.26237E-08, -3.4724E-02, -5.414E-02
-9.26112E-08, -3.4714E-02, -5.398E-02
-9.25987E-08, -3.4703E-02, -5.387E-02
-9.25862E-08, -3.4703E-02, -5.372E-02
-9.25737E-08, -3.4692E-02, -5.356E-02
-9.25612E-08, -3.4698E-02, -5.345E-02
-9.25487E-08, -3.4692E-02, -5.324E-02
-9.25362E-08, -3.4698E-02, -5.314E-02
-9.25237E-08, -3.4703E-02, -5.308E-02
-9.25112E-08, -3.4708E-02, -5.293E-02
-9.24987E-08, -3.4708E-02, -5.282E-02
-9.24862E-08, -3.4714E-02, -5.266E-02
-9.24737E-08, -3.4719E-02, -5.261E-02
-9.24612E-08, -3.4724E-02, -5.245E-02
-9.24487E-08, -3.4740E-02, -5.229E-02
-9.24362E-08, -3.4735E-02, -5.235E-02
-9.24237E-08, -3.4750E-02, -5.229E-02
-9.24112E-08, -3.4745E-02, -5.214E-02
-9.23987E-08, -3.4756E-02, -5.219E-02
-9.23862E-08, -3.4771E-02, -5.219E-02
-9.23737E-08, -3.4766E-02, -5.224E-02
-9.23612E-08, -3.4777E-02, -5.229E-02
-9.23487E-08, -3.4777E-02, -5.240E-02
-9.23362E-08, -3.4782E-02, -5.250E-02
-9.23237E-08, -3.4771E-02, -5.266E-02
-9.23112E-08, -3.4782E-02, -5.277E-02
-9.22987E-08, -3.4787E-02, -5.293E-02
-9.22862E-08, -3.4782E-02, -5.314E-02
-9.22737E-08, -3.4787E-02, -5.345E-02
-9.22612E-08, -3.4782E-02, -5.361E-02
-9.22487E-08, -3.4782E-02, -5.393E-02
-9.22362E-08, -3.4771E-02, -5.430E-02
-9.22237E-08, -3.4771E-02, -5.456E-02
-9.22112E-08, -3.4766E-02, -5.493E-02
-9.21987E-08, -3.4771E-02, -5.535E-02
-9.21862E-08, -3.4777E-02, -5.561E-02
-9.21737E-08, -3.4771E-02, -5.604E-02
-9.21612E-08, -3.4766E-02, -5.630E-02
-9.21487E-08, -3.4771E-02, -5.677E-02
-9.21362E-08, -3.4766E-02, -5.714E-02
-9.21237E-08, -3.4777E-02, -5.746E-02
-9.21112E-08, -3.4777E-02, -5.788E-02
-9.20987E-08, -3.4782E-02, -5.825E-02
-9.20862E-08, -3.4782E-02, -5.846E-02
-9.20737E-08, -3.4803E-02, -5.883E-02
-9.20612E-08, -3.4808E-02, -5.909E-02
-9.20487E-08, -3.4814E-02, -5.930E-02
-9.20362E-08, -3.4824E-02, -5.962E-02
-9.20237E-08, -3.4851E-02, -5.978E-02
-9.20112E-08, -3.4851E-02, -5.983E-02
-9.19987E-08, -3.4872E-02, -5.999E-02
-9.19862E-08, -3.4872E-02, -6.009E-02
-9.19737E-08, -3.4898E-02, -6.015E-02
-9.19612E-08, -3.4914E-02, -6.015E-02
-9.19487E-08, -3.4924E-02, -6.015E-02
-9.19362E-08, -3.4935E-02, -6.009E-02
-9.19237E-08, -3.4940E-02, -5.999E-02
-9.19112E-08, -3.4956E-02, -5.983E-02
-9.18987E-08, -3.4972E-02, -5.978E-02
-9.18862E-08, -3.4972E-02, -5.962E-02
-9.18737E-08, -3.4982E-02, -5.946E-02
-9.18612E-08, -3.4988E-02, -5.914E-02
-9.18487E-08, -3.4998E-02, -5.883E-02
-9.18362E-08, -3.4993E-02, -5.867E-02
-9.18237E-08, -3.4982E-02, -5.841E-02
-9.18112E-08, -3.4972E-02, -5.804E-02
-9.17987E-08, -3.4966E-02, -5.777E-02
-9.17862E-08, -3.4956E-02, -5.751E-02
-9.17737E-08, -3.4940E-02, -5.725E-02
-9.17612E-08, -3.4924E-02, -5.677E-02
-9.17487E-08, -3.4903E-02, -5.651E-02
-9.17362E-08, -3.4887E-02, -5.619E-02
-9.17237E-08, -3.4856E-02, -5.593E-02
-9.17112E-08, -3.4840E-02, -5.567E-02
-9.16987E-08, -3.4814E-02, -5.540E-02
-9.16862E-08, -3.4787E-02, -5.519E-02
-9.16737E-08, -3.4761E-02, -5.503E-02
-9.16612E-08, -3.4719E-02, -5.472E-02
-9.16487E-08, -3.4703E-02, -5.456E-02
-9.16362E-08, -3.4671E-02, -5.435E-02
-9.16237E-08, -3.4650E-02, -5.430E-02
-9.16112E-08, -3.4624E-02, -5.414E-02
-9.15987E-08, -3.4592E-02, -5.409E-02
-9.15862E-08, -3.4577E-02, -5.398E-02
-9.15737E-08, -3.4561E-02, -5.409E-02
-9.15612E-08, -3.4550E-02, -5.398E-02
-9.15487E-08, -3.4529E-02, -5.403E-02
-9.15362E-08, -3.4524E-02, -5.409E-02
-9.15237E-08, -3.4503E-02, -5.409E-02
-9.15112E-08, -3.4508E-02, -5.419E-02
-9.14987E-08, -3.4508E-02, -5.424E-02
-9.14862E-08, -3.4503E-02, -5.440E-02
-9.14737E-08, -3.4513E-02, -5.461E-02
-9.14612E-08, -3.4519E-02, -5.467E-02
-9.14487E-08, -3.4519E-02, -5.477E-02
-9.14362E-08, -3.4534E-02, -5.488E-02
-9.14237E-08, -3.4545E-02, -5.509E-02
-9.14112E-08, -3.4566E-02, -5.519E-02
-9.13987E-08, -3.4577E-02, -5.540E-02
-9.13862E-08, -3.4603E-02, -5.551E-02
-9.13737E-08, -3.4613E-02, -5.567E-02
-9.13612E-08, -3.4629E-02, -5.567E-02
-9.13487E-08, -3.4645E-02, -5.577E-02
-9.13362E-08, -3.4661E-02, -5.582E-02
-9.13237E-08, -3.4687E-02, -5.588E-02
-9.13112E-08, -3.4692E-02, -5.588E-02
-9.12987E-08, -3.4703E-02, -5.588E-02
-9.12862E-08, -3.4714E-02, -5.582E-02
-9.12737E-08, -3.4719E-02, -5.582E-02
-9.12612E-08, -3.4719E-02, -5.572E-02
-9.12487E-08, -3.4719E-02, -5.561E-02
-9.12362E-08, -3.4724E-02, -5.540E-02
-9.12237E-08, -3.4719E-02, -5.530E-02
-9.12112E-08, -3.4708E-02, -5.503E-02
-9.11987E-08, -3.4698E-02, -5.482E-02
-9.11862E-08, -3.4677E-02, -5.461E-02
-9.11737E-08, -3.4671E-02, -5.445E-02
-9.11612E-08, -3.4645E-02, -5.419E-02
-9.11487E-08, -3.4629E-02, -5.393E-02
-9.11362E-08, -3.4613E-02, -5.361E-02
-9.11237E-08, -3.4592E-02, -5.335E-02
-9.11112E-08, -3.4566E-02, -5.303E-02
-9.10987E-08, -3.4550E-02, -5.282E-02
-9.10862E-08, -3.4524E-02, -5.245E-02
-9.10737E-08, -3.4497E-02, -5.229E-02
-9.10612E-08, -3.4482E-02, -5.192E-02
-9.10487E-08, -3.4455E-02, -5.171E-02
-9.10362E-08, -3.4450E-02, -5.161E-02
-9.10237E-08, -3.4429E-02, -5.150E-02
-9.10112E-08, -3.4424E-02, -5.124E-02
-9.09987E-08, -3.4408E-02, -5.108E-02
-9.09862E-08, -3.4397E-02, -5.098E-02
-9.09737E-08, -3.4397E-02, -5.098E-02
-9.09612E-08, -3.4397E-02, -5.087E-02
-9.09487E-08, -3.4408E-02, -5.092E-02
-9.09362E-08, -3.4418E-02, -5.087E-02
-9.09237E-08, -3.4429E-02, -5.092E-02
-9.09112E-08, -3.4434E-02, -5.103E-02
-9.08987E-08, -3.4455E-02, -5.113E-02
-9.08862E-08, -3.4476E-02, -5.124E-02
-9.08737E-08, -3.4503E-02, -5.150E-02
-9.08612E-08, -3.4524E-02, -5.156E-02
-9.08487E-08, -3.4555E-02, -5.182E-02
-9.08362E-08, -3.4577E-02, -5.203E-02
-9.08237E-08, -3.4598E-02, -5.235E-02
-9.08112E-08, -3.4629E-02, -5.250E-02
-9.07987E-08, -3.4650E-02, -5.282E-02
-9.07862E-08, -3.4677E-02, -5.303E-02
-9.07737E-08, -3.4692E-02, -5.330E-02
-9.07612E-08, -3.4714E-02, -5.351E-02
-9.07487E-08, -3.4735E-02, -5.387E-02
-9.07362E-08, -3.4750E-02, -5.414E-02
-9.07237E-08, -3.4766E-02, -5.440E-02
-9.07112E-08, -3.4761E-02, -5.461E-02
-9.06987E-08, -3.4766E-02, -5.488E-02
-9.06862E-08, -3.4771E-02, -5.498E-02
-9.06737E-08, -3.4771E-02, -5.530E-02
-9.06612E-08, -3.4766E-02, -5.540E-02
-9.06487E-08, -3.4756E-02, -5.551E-02
-9.06362E-08, -3.4745E-02, -5.556E-02
-9.06237E-08, -3.4724E-02, -5.577E-02
-9.06112E-08, -3.4698E-02, -5.577E-02
-9.05987E-08, -3.4677E-02, -5.588E-02
-9.05862E-08, -3.4661E-02, -5.588E-02
-9.05737E-08, -3.4629E-02, -5.593E-02
-9.05612E-08, -3.4603E-02, -5.582E-02
-9.05487E-08, -3.4577E-02, -5.577E-02
-9.05362E-08, -3.4555E-02, -5.582E-02
-9.05237E-08, -3.4524E-02, -5.561E-02
-9.05112E-08, -3.4503E-02, -5.556E-02
-9.04987E-08, -3.4476E-02, -5.546E-02
-9.04862E-08, -3.4466E-02, -5.524E-02
-9.04737E-08, -3.4450E-02, -5.514E-02
-9.04612E-08, -3.4429E-02, -5.509E-02
-9.04487E-08, -3.4418E-02, -5.488E-02
-9.04362E-08, -3.4408E-02, -5.472E-02
-9.04237E-08, -3.4408E-02, -5.456E-02
-9.04112E-08, -3.4418E-02, -5.445E-02
-9.03987E-08, -3.4424E-02, -5.430E-02
-9.03862E-08, -3.4418E-02, -5.419E-02
-9.03737E-08, -3.4445E-02, -5.409E-02
-9.03612E-08, -3.4461E-02, -5.398E-02
-9.03487E-08, -3.4476E-02, -5.387E-02
-9.03362E-08, -3.4508E-02, -5.377E-02
-9.03237E-08, -3.4534E-02, -5.372E-02
-9.03112E-08, -3.4566E-02, -5.366E-02
-9.02987E-08, -3.4598E-02, -5.372E-02
-9.02862E-08, -3.4634E-02, -5.361E-02
-9.02737E-08, -3.4671E-02, -5.366E-02
-9.02612E-08, -3.4714E-02, -5.372E-02
-9.02487E-08, -3.4745E-02, -5.372E-02
-9.02362E-08, -3.4782E-02, -5.372E-02
-9.02237E-08, -3.4814E-02, -5.387E-02
-9.02112E-08, -3.4845E-02, -5.393E-02
-9.01987E-08, -3.4887E-02, -5.403E-02
-9.01862E-08, -3.4908E-02, -5.419E-02
-9.01737E-08, -3.4935E-02, -5.435E-02
-9.01612E-08, -3.4956E-02, -5.445E-02
-9.01487E-08, -3.4982E-02, -5.472E-02
-9.01362E-08, -3.4993E-02, -5.477E-02
-9.01237E-08, -3.5014E-02, -5.509E-02
-9.01112E-08, -3.5024E-02, -5.530E-02
-9.00987E-08, -3.5035E-02, -5.546E-02
-9.00862E-08, -3.5030E-02, -5.556E-02
-9.00737E-08, -3.5035E-02, -5.577E-02
-9.00612E-08, -3.5024E-02, -5.604E-02
-9.00487E-08, -3.5024E-02, -5.614E-02
-9.00362E-08, -3.5014E-02, -5.635E-02
